date,Close,High,Low,Open,Volume,aVWAP_peak_190,aVWAP_peak_175,aVWAP_peak_167,aVWAP_peak_162,aVWAP_peak_142,aVWAP_peak_127,aVWAP_peak_108,aVWAP_peak_107,aVWAP_peak_96,aVWAP_peak_79,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_47,aVWAP_peak_33,aVWAP_peak_23,aVWAP_peak_16,aVWAP_valley_171,aVWAP_OB_bull_171,aVWAP_OB_bear_142,aVWAP_OB_bear_108,aVWAP_OB_bear_70,aVWAP_OB_bear_33,aVWAP_OB_bear_16,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,39.5006320021,39.6220789875,38.7909261811,38.9768918775,3053589,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3053589.0,False,False,False,False
2022-01-07 00:00:00+00:00,39.5841268045,39.6979833533,39.1135197361,39.5082224387,4381350,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4381350,324544.44444444444,False,False,False,False,3151941.6666666665,False,False,False,False
2022-01-14 00:00:00+00:00,40.1761808584,40.3279895901,39.1818336654,39.5309937484,4382465,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8763815,949675.5967078189,False,False,False,False,3243091.5432098764,False,False,False,False
2022-01-21 00:00:00+00:00,39.4399085094,40.5405218146,39.3782741643,40.4646174487,4885871,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.55014918933708,35.3950629055452,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3877944,1166584.3673220547,False,False,False,False,3364778.910379515,False,False,False,False
2022-01-28 00:00:00+00:00,39.4930415655,39.7890685924,38.4305322519,38.9920727507,7480691,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.237547469933325,,74.13457840660266,26.182778937147674,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11358635,1921551.0808537544,False,False,False,False,3669661.2873884398,False,False,False,False
2022-02-04 00:00:00+00:00,40.4114843926,40.5860644341,39.3640041435,39.3640041435,6473053,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.64715171783815,,73.01778123156521,26.016319941557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17831688,3100079.741531254,False,False,False,False,3877319.9327670736,False,False,False,False
2022-02-11 00:00:00+00:00,39.6979833533,40.6429927085,39.5689459314,40.6429927085,5839588,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.74239334324051,,66.96458615591595,20.974909472902624,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11992100,3758747.908825235,False,False,False,False,4022673.1229324755,False,False,False,False
2022-02-18 00:00:00+00:00,39.6828024802,40.1685904218,39.2197858483,39.5689459314,6174459,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.730029006926905,,62.55297506122089,17.516544647851234,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5817641,3911258.5081715137,False,False,False,False,4182064.669381922,False,False,False,False
2022-02-25 00:00:00+00:00,40.1230478023,40.1913617315,38.4683326262,39.538584185,8341783,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.69701604058697,,61.55845584221652,17.228686599040998,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14159424,4670381.877936587,False,False,False,False,4490191.953131409,False,False,False,False
2022-03-04 00:00:00+00:00,42.4381309615,42.4760831444,39.7055737899,39.887744268,9774538,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.10563549221962,,66.3127962329173,17.228686599040998,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282821702785815,0.34282821702785815,False,False,False,False,23933962,6097313.738830172,False,False,False,False,4881624.993640194,False,False,False,False
2022-03-11 00:00:00+00:00,41.9068004004,42.7531340799,40.5139552865,42.2331891736,13308900,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.481065082324655,,67.40589563931236,10.51770795157686,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282822506782534,0.3428282210478417,False,False,False,False,10625062,6432702.498916826,False,False,False,False,5505867.586703883,False,False,False,False
2022-03-18 00:00:00+00:00,41.4735035233,41.8889309376,40.4503211882,41.465810423,8603900,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.584036873610145,,66.53106398946466,10.51770795157686,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21178849139672648,0.2773083562222841,False,False,False,False,2021162,6105921.7212192835,False,False,False,False,5735351.469170261,False,False,False,False
2022-03-25 00:00:00+00:00,41.9350895391,41.9966343413,41.3658001196,41.6273655286,4910580,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.6658807688057,,66.78405410910901,10.51770795157686,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282822561191184,0.310068290917098,False,False,False,False,6931742,6167093.593721559,False,False,False,False,5674257.28626876,False,False,False,False
2022-04-01 00:00:00+00:00,43.1813717819,43.1890648822,41.4965828241,41.8504654362,6020782,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.81900279902002,,68.82239851635246,11.34285494250527,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823150626257,0.32644826121168025,False,False,False,False,12952524,6669718.068260703,False,False,False,False,5699925.783582185,False,False,False,False
2022-04-08 00:00:00+00:00,44.8123090379,44.989250344,42.9198063729,43.1813717819,6813455,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.09738148308436,,71.90746386410736,14.289968684804776,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282384000717,0.334638249805876,False,False,False,False,19765979,7639811.470611762,False,False,False,False,5782409.429242765,False,False,False,False
2022-04-15 00:00:00+00:00,44.7738435366,45.0331010155,44.204554117,44.7430711355,4746407,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.28903963525579,,73.98610206689777,16.2683355251299,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282404116059,0.3387332451087409,False,False,False,False,15019572,8186460.398714595,False,False,False,False,5705668.508558115,False,False,False,False
2022-04-22 00:00:00+00:00,43.766047402,45.6508569667,43.6275715972,44.6584470326,5292648,,,,,,,,,,,,,,,,44.348158655300004,,,,,,,44.348158655300004,44.348158655300004,,#000000,,42.90492194762938,,72.44795393357799,16.2683355251299,False,False,True,False,True,,-1.0,45.650856,43.62757,0.0,0,,,False,False,False,False,0.3428282404653772,0.34078074278705905,False,False,False,False,9726924,8300568.813624625,False,False,False,False,5675074.3968130695,False,False,False,False
2022-04-29 00:00:00+00:00,40.9042141038,43.6121853967,40.8349762014,43.504481993,12696743,,,,,,,,,,,,,,,,42.538252714529314,,,,,,,42.538252714529314,42.538252714529314,,#000000,,42.01917352492842,,65.68404498286858,23.7216435556615,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0297247243979695,0.18525273359251426,False,False,False,False,-2969819,7465725.271874653,False,False,False,False,6195197.997049138,False,False,False,False
