date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_851,aVWAP_peak_796,aVWAP_peak_773,aVWAP_peak_744,aVWAP_peak_696,aVWAP_peak_666,aVWAP_peak_653,aVWAP_peak_609,aVWAP_peak_572,aVWAP_peak_555,aVWAP_peak_499,aVWAP_peak_469,aVWAP_peak_444,aVWAP_peak_427,aVWAP_peak_367,aVWAP_peak_310,aVWAP_peak_240,aVWAP_peak_162,aVWAP_peak_127,aVWAP_peak_107,aVWAP_peak_77,aVWAP_peak_42,aVWAP_valley_858,aVWAP_valley_728,aVWAP_valley_708,aVWAP_valley_678,aVWAP_valley_659,aVWAP_valley_630,aVWAP_valley_592,aVWAP_valley_564,aVWAP_valley_538,aVWAP_valley_523,aVWAP_valley_484,aVWAP_valley_456,aVWAP_valley_436,aVWAP_valley_330,aVWAP_valley_294,aVWAP_valley_192,aVWAP_valley_151,aVWAP_valley_137,aVWAP_valley_103,aVWAP_valley_102,aVWAP_OB_bull_592,aVWAP_OB_bear_744,aVWAP_OB_bear_367,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,40.595,40.75,40.505,40.505,2478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2478.0,False,False,False,False
2025-03-17 15:00:00+00:00,40.6,40.72,40.54,40.62,1717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,1.0,40.72,40.54,5.0,0,,,False,False,False,False,,,False,False,False,False,1717.0,26.62015503875969,False,False,False,False,2466.201550387597,False,False,False,False
2025-03-17 16:00:00+00:00,40.62,40.78,40.555,40.685,2141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3858.0,86.02139294513552,False,False,False,False,2461.1596658854637,False,False,False,False
2025-03-17 17:00:00+00:00,40.685,40.845,40.59,40.8,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5886.0,175.94354189172256,False,False,False,False,2454.4440121508055,False,False,False,False
2025-03-17 18:00:00+00:00,40.8,40.98,40.8,40.9,1795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7681.0,292.30100635851755,False,False,False,False,2444.2200739779246,False,False,False,False
2025-03-17 19:00:00+00:00,40.87,40.88,40.62,40.675,9489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.63764814390505,37.073883329514544,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1808.0,259.7382000583855,False,False,False,False,2553.4414681798175,False,False,False,False
2025-03-18 14:00:00+00:00,40.26,40.52,40.225,40.34,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.1104628421892,22.161157669335978,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2908.0,210.6259799024415,False,False,False,False,2530.907491928968,False,False,False,False
2025-03-18 15:00:00+00:00,40.34,40.34,40.15,40.15,3516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.10048270958977,11.063401927494482,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6424.0,107.76356160938037,False,False,False,False,2546.1802439920843,False,False,False,False
2025-03-18 16:00:00+00:00,40.16,40.34,40.16,40.265,1801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.856164472773415,7.02882235572865,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4623.0,34.41839011156051,False,False,False,False,2534.6270619146876,False,False,False,False
2025-03-18 17:00:00+00:00,40.26,40.45,40.16,40.37,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.1557889182358,6.545810786958924,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4063.0,-29.107476401797015,False,False,False,False,2504.0126888617465,False,False,False,False
