date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_834,aVWAP_peak_814,aVWAP_peak_813,aVWAP_peak_782,aVWAP_peak_781,aVWAP_peak_780,aVWAP_peak_779,aVWAP_peak_751,aVWAP_peak_715,aVWAP_peak_691,aVWAP_peak_655,aVWAP_peak_654,aVWAP_peak_630,aVWAP_peak_569,aVWAP_peak_568,aVWAP_peak_535,aVWAP_peak_534,aVWAP_peak_521,aVWAP_peak_520,aVWAP_valley_875,aVWAP_OB_bear_630,aVWAP_OB_bear_521,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,2.01,2.01,2.01,2.01,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2025-03-28 15:00:00+00:00,2.01,2.01,2.005,2.005,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105.0,-1.627906976744186,False,False,False,False,198.52713178294573,False,False,False,False
2025-03-28 16:00:00+00:00,2.005,2.005,2.005,2.005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105.0,-3.230575085631873,False,False,False,False,195.44919175530316,False,False,False,False
2025-03-28 17:00:00+00:00,2.005,2.005,2.005,2.005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105.0,-4.808395626939906,False,False,False,False,192.41897172808916,False,False,False,False
2025-03-28 18:00:00+00:00,2.005,2.005,2.005,2.005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105.0,-6.361753834274172,False,False,False,False,189.43573185633585,False,False,False,False
2025-03-28 19:00:00+00:00,2.005,2.005,1.98,1.99,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-557.0,-14.898780906611005,False,False,False,False,193.50649570352442,False,False,False,False
2025-03-31 14:00:00+00:00,1.975,1.975,1.97,1.97,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-665.0,-24.977869574725563,False,False,False,False,192.1808135995938,False,False,False,False
2025-03-31 15:00:00+00:00,1.97,1.97,1.97,1.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-665.0,-34.900693302249195,False,False,False,False,189.20126610192565,False,False,False,False
2025-03-31 16:00:00+00:00,1.97,1.98,1.97,1.98,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.6513211890281,-42.21381092987471,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-565.0,-43.1192872045399,False,False,False,False,187.81830073600432,False,False,False,False
2025-03-31 17:00:00+00:00,1.98,1.98,1.98,1.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.418868648380165,-37.54209748779954,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-565.0,-51.210461046329975,False,False,False,False,184.9063890966864,False,False,False,False
2025-03-31 18:00:00+00:00,1.98,1.98,1.98,1.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.26390028794821,-34.70446413779832,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-565.0,-59.176190332433386,False,False,False,False,182.03962337425716,False,False,False,False
2025-03-31 19:00:00+00:00,1.98,1.98,1.92,1.97,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.9566666666666668,,18.49288830215387,-34.70446413779832,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-810.0,-70.81686955208558,False,False,False,False,183.0157532444237,False,False,False,False
2025-04-01 14:00:00+00:00,1.97,2.0,1.97,2.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.967807971014493,,31.522174446393795,-23.508622624288428,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-687.0,-80.3700963807354,False,False,False,False,182.08527644993652,False,False,False,False
2025-04-01 15:00:00+00:00,2.0,2.0,1.985,1.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.967807971014493,,37.298005756710666,-19.07780401191817,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-687.0,-89.7752111655302,False,False,False,False,179.26224890807703,False,False,False,False
2025-04-01 16:00:00+00:00,1.99,2.01,1.985,2.01,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.975042735042735,,45.485824397499556,-12.314542971148853,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-587.0,-97.48412262032818,False,False,False,False,178.0333768319828,False,False,False,False
2025-04-01 17:00:00+00:00,2.01,2.01,1.985,2.01,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9871951219512196,,50.944370158025485,-8.001553955942107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-587.0,-105.07351606807504,False,False,False,False,181.36619269505283,False,False,False,False
2025-04-01 18:00:00+00:00,2.01,2.01,2.01,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9871951219512196,,54.583400665042774,-5.101745852072121,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-587.0,-112.54524450112814,False,False,False,False,178.55431373854037,False,False,False,False
2025-04-01 19:00:00+00:00,2.01,2.04,2.01,2.025,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.9982319078947368,,59.725129754664124,-0.5598861487425779,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-232.0,-114.39725621428894,False,False,False,False,181.28990577360176,False,False,False,False
2025-04-02 14:00:00+00:00,2.025,2.1,2.025,2.1,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.0417793594306044,,68.6092527690453,7.463308793109981,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43.0,-113.29032200941624,False,False,False,False,181.40944211819706,False,False,False,False
2025-04-02 15:00:00+00:00,2.1,2.1,2.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.0347068914204987,,61.571039636217364,7.463308793109981,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-143.0,-113.75093717206094,False,False,False,False,180.14728022489166,False,False,False,False
