date,Open,High,Low,Close,Volume,aVWAP_peak_403,aVWAP_peak_380,aVWAP_peak_347,aVWAP_peak_251,aVWAP_peak_205,aVWAP_valley_390,aVWAP_valley_371,aVWAP_valley_301,aVWAP_valley_283,aVWAP_valley_149,aVWAP_valley_130,aVWAP_valley_106,aVWAP_OB_bull_390,aVWAP_OB_bull_106,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-12 17:00:00+00:00,74.6,74.6,72.73,72.765,56330.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,56330.0,False,False,False,False
2024-02-13 17:00:00+00:00,71.195,71.195,69.83,70.22,26948.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26948.0,-417.7984496124031,False,False,False,False,55874.46511627907,False,False,False,False
2024-02-14 17:00:00+00:00,71.93,72.83,71.61,72.39,47350.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.31987966909,-74.479819503635,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20402.0,-95.01087675019528,False,False,False,False,55742.30286641428,False,False,False,False
2024-02-15 17:00:00+00:00,72.975,73.86,72.97,73.71,46114.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.46953577789111,-59.213141038805,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66516.0,937.7179740521333,False,False,False,False,55593.02685298149,False,False,False,False
2024-02-16 17:00:00+00:00,74.255,74.265,73.17,73.24,15500.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.68855094062048,-50.11382601182223,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51016.0,1714.1254473226427,False,False,False,False,54971.429537431395,False,False,False,False
2024-02-19 17:00:00+00:00,73.24,73.24,73.24,73.24,0.0,,,,,,,,,,,,,,,,,#000000,,,,45.16789438244006,-43.02692992296473,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51016.0,2478.4955954261677,False,False,False,False,54119.15931204486,False,False,False,False
2024-02-20 17:00:00+00:00,71.74,72.15,71.29,71.53,34468.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.28145588179926,-42.545385607349154,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16548.0,2696.62744665987,False,False,False,False,53814.490175424005,False,False,False,False
2024-02-21 17:00:00+00:00,70.33,70.335,69.44,69.89,22468.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.835334300116685,-42.545385607349154,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,2563.0363234558413,False,False,False,False,53328.498079681,False,False,False,False
2024-02-22 17:00:00+00:00,71.63,71.88,70.88,71.77,25884.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.4277386642152,-39.21891679569431,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19964.0,2832.8187060379214,False,False,False,False,52903.00198542238,False,False,False,False
2024-02-23 17:00:00+00:00,71.51,71.7,70.98,71.42,17307.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.418454317900284,-35.38862855270158,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2657.0,2830.092834626481,False,False,False,False,52351.12598564839,False,False,False,False
2024-02-26 17:00:00+00:00,71.32,71.565,71.11,71.16,20233.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.514209292026464,-32.37283930400706,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17576.0,2513.7193023066907,False,False,False,False,51853.17054401043,False,False,False,False
2024-02-27 17:00:00+00:00,72.41,72.42,71.73,71.89,18284.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.63225578850868,-27.60229357760798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,708.0,2485.723654208912,False,False,False,False,51332.71828751414,False,False,False,False
2024-02-28 17:00:00+00:00,71.705,71.76,71.13,71.13,9695.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.22175892538165,-25.466858645256252,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8987.0,2307.8519696475337,False,False,False,False,50687.172267552676,False,False,False,False
2024-02-29 17:00:00+00:00,70.1,70.375,69.685,69.81,25039.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.352779095344104,-25.466858645256252,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34026.0,1744.5364352343936,False,False,False,False,50289.52618588519,False,False,False,False
2024-03-01 17:00:00+00:00,69.63,69.81,67.98,68.17,19992.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.06012940753938,-25.466858645256252,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54018.0,880.0009866261083,False,False,False,False,49819.79709773193,False,False,False,False
2024-03-04 17:00:00+00:00,66.965,67.41,66.62,66.62,14615.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.530621448659815,-25.466858645256252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68633.0,-197.71995890297865,False,False,False,False,49273.98629001516,False,False,False,False
2024-03-05 17:00:00+00:00,65.05,65.51,64.14,64.3,29504.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,64.64999999999999,,27.724632548773656,-25.466858645256252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98137.0,-1716.1584091525447,False,False,False,False,48967.474874666084,False,False,False,False
2024-03-06 17:00:00+00:00,64.95,65.33,64.31,64.37,13537.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,64.65629028135963,,24.73055437932092,-25.466858645256252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-84600.0,-3001.1792090106446,False,False,False,False,48418.16518668676,False,False,False,False
2024-03-07 17:00:00+00:00,66.22,66.88,66.22,66.36,16055.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,65.15356070348811,,28.081314962482367,-25.466858645256252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68545.0,-4017.3624770879987,False,False,False,False,47916.41068766836,False,False,False,False
