date,Open,High,Low,Close,Volume,aVWAP_peak_848,aVWAP_peak_847,aVWAP_valley_865,aVWAP_valley_838,aVWAP_valley_837,aVWAP_valley_822,aVWAP_valley_765,aVWAP_valley_718,aVWAP_valley_670,aVWAP_valley_582,aVWAP_valley_581,aVWAP_valley_528,aVWAP_valley_492,aVWAP_valley_447,aVWAP_valley_431,aVWAP_valley_387,aVWAP_valley_337,aVWAP_OB_bull_838,aVWAP_OB_bull_765,aVWAP_OB_bull_670,aVWAP_OB_bull_528,aVWAP_OB_bull_431,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,28.39,28.49,28.39,28.42,981.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,981.0,False,False,False,False
2025-01-21 16:00:00+00:00,28.42,28.71,28.42,28.61,1317.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1317.0,20.41860465116279,False,False,False,False,986.2093023255813,False,False,False,False
2025-01-21 17:00:00+00:00,28.62,28.67,28.62,28.67,4101.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5418.0,104.10203713719127,False,False,False,False,1034.5006309716964,False,False,False,False
2025-01-21 18:00:00+00:00,28.67,28.67,28.62,28.63,4126.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.52332657200782,45.07099391480703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1292.0,122.51905981723482,False,False,False,False,1082.430853747329,False,False,False,False
2025-01-21 19:00:00+00:00,28.63,28.63,28.59,28.61,1208.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.51553170639346,39.99257894143365,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84.0,121.92186509138621,False,False,False,False,1084.3776622163625,False,False,False,False
2025-01-21 20:00:00+00:00,28.61,28.61,28.53,28.57,4991.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.43260052453327,33.25366211939209,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4907.0,43.9540842372562,False,False,False,False,1144.9454503990544,False,False,False,False
2025-01-22 15:00:00+00:00,28.39,28.405,28.35,28.39,849.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.4601663298528,20.525798070669225,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5756.0,-45.967684510608244,False,False,False,False,1140.3571488424798,False,False,False,False
2025-01-22 16:00:00+00:00,28.38,28.445,28.37,28.445,377.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.34355477761851,15.354747297438593,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5379.0,-128.6503560685833,False,False,False,False,1128.5221542867823,False,False,False,False
2025-01-22 17:00:00+00:00,28.44,28.44,28.41,28.41,360.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.31833222936626,10.896758201781097,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5739.0,-215.6325210907758,False,False,False,False,1116.6070821272974,False,False,False,False
2025-01-22 18:00:00+00:00,28.41,28.41,28.34,28.34,299.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.10184868393192,5.96181538165424,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6038.0,-305.90178432967855,False,False,False,False,1103.9310033346262,False,False,False,False
2025-01-22 19:00:00+00:00,28.34,28.34,28.29,28.3,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.887876103070724,1.6950274551670645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7333.0,-414.84904348735796,False,False,False,False,1106.893313360446,False,False,False,False
