date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_823,aVWAP_peak_822,aVWAP_peak_792,aVWAP_peak_768,aVWAP_peak_742,aVWAP_peak_741,aVWAP_peak_739,aVWAP_peak_733,aVWAP_peak_673,aVWAP_peak_648,aVWAP_valley_840,aVWAP_valley_803,aVWAP_valley_780,aVWAP_valley_763,aVWAP_valley_762,aVWAP_valley_725,aVWAP_valley_714,aVWAP_valley_665,aVWAP_valley_642,aVWAP_valley_607,aVWAP_valley_606,aVWAP_valley_538,aVWAP_valley_537,aVWAP_valley_535,aVWAP_valley_534,aVWAP_valley_498,aVWAP_valley_468,aVWAP_valley_426,aVWAP_valley_386,aVWAP_valley_348,aVWAP_valley_258,aVWAP_valley_230,aVWAP_valley_200,aVWAP_valley_199,aVWAP_valley_167,aVWAP_valley_123,aVWAP_OB_bull_840,aVWAP_OB_bull_538,aVWAP_OB_bull_123,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,3.04,3.065,3.01,3.01,16030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16030.0,False,False,False,False
2025-04-08 15:00:00+00:00,3.015,3.02,2.97,3.015,9125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,-1.0,3.02,2.97,9.0,0,,,False,False,False,False,,,False,False,False,False,9125.0,141.47286821705427,False,False,False,False,15922.945736434107,False,False,False,False
2025-04-08 16:00:00+00:00,3.015,3.015,2.94,2.94,7096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.53146853146865,-60.139860139859735,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2029.0,170.73685475632476,False,False,False,False,15786.093864551407,False,False,False,False
2025-04-08 17:00:00+00:00,2.945,2.975,2.905,2.975,10515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.98065172699904,-60.139860139859735,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12544.0,362.5703918918856,False,False,False,False,15704.371479054485,False,False,False,False
2025-04-08 18:00:00+00:00,2.975,2.975,2.935,2.935,3036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.273986397234395,-60.139860139859735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9508.0,504.3599982191432,False,False,False,False,15507.962618914105,False,False,False,False
2025-04-08 19:00:00+00:00,2.935,2.935,2.87,2.925,17561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.46800788150992,-60.139860139859735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8053.0,371.68775018473787,False,False,False,False,15539.792655830166,False,False,False,False
2025-04-09 14:00:00+00:00,2.855,2.89,2.825,2.855,11156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.249810416818704,-60.139860139859735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19209.0,68.11119591830783,False,False,False,False,15471.826878220396,False,False,False,False
2025-04-09 15:00:00+00:00,2.855,2.915,2.855,2.88,6316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.5239945221293,-60.139860139859735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12893.0,-132.8362644835264,False,False,False,False,15329.8760739069,False,False,False,False
2025-04-09 16:00:00+00:00,2.885,2.915,2.875,2.9,3467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.99310188519065,-60.139860139859735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9426.0,-276.9163223985105,False,False,False,False,15145.95551462152,False,False,False,False
2025-04-09 17:00:00+00:00,2.9,3.25,2.865,3.225,15792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.513291863155445,-52.52456781050443,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6366.0,-173.92537166364986,False,False,False,False,15155.97170819328,False,False,False,False
