date,Open,High,Low,Close,Volume,aVWAP_peak_845,aVWAP_peak_774,aVWAP_valley_859,aVWAP_valley_804,aVWAP_valley_726,aVWAP_valley_678,aVWAP_valley_655,aVWAP_valley_642,aVWAP_valley_616,aVWAP_valley_589,aVWAP_valley_554,aVWAP_valley_521,aVWAP_valley_458,aVWAP_valley_427,aVWAP_valley_396,aVWAP_valley_358,aVWAP_valley_324,aVWAP_valley_286,aVWAP_valley_269,aVWAP_valley_233,aVWAP_OB_bull_859,aVWAP_OB_bull_726,aVWAP_OB_bull_655,aVWAP_OB_bull_554,aVWAP_OB_bull_427,aVWAP_OB_bull_286,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,106.745,107.505,106.745,107.3,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,458.0,False,False,False,False
2025-02-13 16:00:00+00:00,107.33,107.385,107.025,107.025,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-220.0,-3.4108527131782944,False,False,False,False,454.31007751937983,False,False,False,False
2025-02-13 17:00:00+00:00,107.025,107.28,107.0,107.12,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.328968903437115,-63.99345335515567,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,485.0,4.161408569196563,False,False,False,False,458.1967429841956,False,False,False,False
2025-02-13 18:00:00+00:00,107.12,107.2,106.85,107.185,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.802884391552553,-53.634032525508076,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,834.0,17.02712316502297,False,False,False,False,456.5037702247507,False,False,False,False
2025-02-13 19:00:00+00:00,107.185,107.64,107.185,107.535,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.011253474182034,-37.282300255878525,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,938.0,31.30577241827843,False,False,False,False,451.038595492584,False,False,False,False
2025-02-13 20:00:00+00:00,107.53,107.89,107.51,107.845,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.72483470348497,-23.616582560623417,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2931.0,76.26227207070822,False,False,False,False,474.9449738570401,False,False,False,False
2025-02-14 15:00:00+00:00,107.845,107.845,107.63,107.845,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.5338888563536,-14.445409794267931,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2931.0,120.5217717285267,False,False,False,False,473.6590052701092,False,False,False,False
2025-02-14 16:00:00+00:00,107.845,107.925,107.645,107.8,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.48142088674942,-9.361703108255242,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2703.0,160.56019387227047,False,False,False,False,469.8503385217354,False,False,False,False
2025-02-14 17:00:00+00:00,107.755,107.945,107.575,107.91,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.87659440528157,-4.285170202181327,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2808.0,201.60577226184768,False,False,False,False,464.1937441260496,False,False,False,False
2025-02-14 18:00:00+00:00,107.925,108.135,107.855,108.085,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.15917741344829,1.0116950974939698,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3173.0,247.6738998236795,False,False,False,False,462.65585662021937,False,False,False,False
