date,Open,High,Low,Close,Volume,aVWAP_peak_855,aVWAP_peak_854,aVWAP_peak_822,aVWAP_peak_803,aVWAP_peak_798,aVWAP_peak_757,aVWAP_peak_743,aVWAP_peak_726,aVWAP_valley_863,aVWAP_valley_831,aVWAP_valley_813,aVWAP_valley_790,aVWAP_valley_789,aVWAP_valley_745,aVWAP_valley_694,aVWAP_valley_650,aVWAP_valley_593,aVWAP_valley_590,aVWAP_valley_558,aVWAP_valley_504,aVWAP_valley_485,aVWAP_valley_467,aVWAP_valley_466,aVWAP_valley_434,aVWAP_valley_371,aVWAP_valley_329,aVWAP_valley_324,aVWAP_valley_303,aVWAP_valley_270,aVWAP_valley_251,aVWAP_valley_234,aVWAP_valley_233,aVWAP_valley_205,aVWAP_valley_181,aVWAP_valley_158,aVWAP_valley_61,aVWAP_valley_40,aVWAP_OB_bull_790,aVWAP_OB_bull_650,aVWAP_OB_bull_558,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,3.51,3.51,3.415,3.425,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,381.0,False,False,False,False
2025-04-11 15:00:00+00:00,3.425,3.47,3.42,3.465,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,534.0,8.279069767441861,False,False,False,False,383.3720930232558,False,False,False,False
2025-04-11 16:00:00+00:00,3.46,3.49,3.46,3.485,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,711.0,19.1739679105823,False,False,False,False,380.1725256895619,False,False,False,False
2025-04-11 17:00:00+00:00,3.485,3.495,3.44,3.49,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,906.0,32.92320871817017,False,False,False,False,377.3016338184059,False,False,False,False
2025-04-11 18:00:00+00:00,3.485,3.49,3.45,3.47,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.24488157366524,41.22039341629872,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172.0,35.079438040369084,False,False,False,False,382.83184104602753,False,False,False,False
2025-04-11 19:00:00+00:00,3.46,3.485,3.425,3.445,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.86710061604967,29.765697660024784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-611.0,25.06270256687499,False,False,False,False,389.0359985491899,False,False,False,False
2025-04-14 14:00:00+00:00,3.51,3.565,3.49,3.545,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.3853877649206,29.765697660024784,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-506.0,16.829172294520337,False,False,False,False,384.6323396569544,False,False,False,False
2025-04-14 15:00:00+00:00,3.545,3.555,3.46,3.47,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.26711749176023,24.72825266047117,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-974.0,1.4674797008068428,False,False,False,False,385.924861522738,False,False,False,False
2025-04-14 16:00:00+00:00,3.47,3.485,3.455,3.47,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.85493730965332,20.532207497985922,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-974.0,-13.65604711625993,False,False,False,False,381.5849411890522,False,False,False,False
2025-04-14 17:00:00+00:00,3.47,3.5,3.47,3.485,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.43277127265277,18.86349366970998,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-821.0,-26.173007626085358,False,False,False,False,378.0409886124777,False,False,False,False
2025-04-14 18:00:00+00:00,3.485,3.51,3.485,3.51,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.61762058331648,18.86349366970998,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-702.0,-36.6509454923476,False,False,False,False,374.02484925414467,False,False,False,False
2025-04-14 19:00:00+00:00,3.515,3.525,3.485,3.52,2737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.41238870287913,18.86349366970998,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2035.0,-4.532326182388726,False,False,False,False,410.6601229091192,False,False,False,False
2025-04-15 14:00:00+00:00,3.565,3.575,3.51,3.52,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.9422341159209,18.86349366970998,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2035.0,27.088330037493268,False,False,False,False,413.17702022835766,False,False,False,False
2025-04-15 15:00:00+00:00,3.52,3.555,3.52,3.54,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.7147945565583,18.86349366970998,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2491.0,65.28851096714453,False,False,False,False,413.84094239535983,False,False,False,False
2025-04-15 16:00:00+00:00,3.54,3.56,3.535,3.55,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.55652560824794,18.86349366970998,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2705.0,106.21427048703376,False,False,False,False,410.7426332109356,False,False,False,False
2025-04-15 17:00:00+00:00,3.555,3.56,3.485,3.5,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.70254382439983,18.364059006783634,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1529.0,128.27296396785493,False,False,False,False,422.60708850999083,False,False,False,False
2025-04-15 18:00:00+00:00,3.5,3.515,3.47,3.515,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.75633536595748,16.367779317158025,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1718.0,152.91989475905098,False,False,False,False,418.98527318425454,False,False,False,False
2025-04-15 19:00:00+00:00,3.515,3.54,3.505,3.535,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.04573580202781,16.367779317158025,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2336.0,186.7660979410812,False,False,False,False,422.0707728248087,False,False,False,False
2025-04-16 14:00:00+00:00,3.56,3.58,3.545,3.555,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.658992857723305,16.367779317158025,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2404.0,221.14181735284737,False,False,False,False,416.58130347868763,False,False,False,False
2025-04-16 15:00:00+00:00,3.56,3.585,3.55,3.575,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.00480274497568,16.367779317158025,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2449.0,255.6822542931133,False,False,False,False,410.8203530371576,False,False,False,False
2025-04-16 16:00:00+00:00,3.575,3.59,3.57,3.585,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.16902457391635,16.367779317158025,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2475.0,290.09028135833637,False,False,False,False,404.8541460133257,False,False,False,False
2025-04-16 17:00:00+00:00,3.585,3.59,3.555,3.555,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.79075142895225,16.367779317158025,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2423.0,323.15864908921486,False,False,False,False,399.3835390983904,False,False,False,False
2025-04-16 18:00:00+00:00,3.555,3.58,3.555,3.565,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.99003812663097,16.367779317158025,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2769.0,361.07867003356813,False,False,False,False,398.55588732942306,False,False,False,False
2025-04-16 19:00:00+00:00,3.57,3.68,3.57,3.68,1516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.94493648405373,12.301920338915941,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4285.0,421.9146596454508,False,False,False,False,415.88060225454825,False,False,False,False
2025-04-17 14:00:00+00:00,3.725,3.74,3.675,3.675,1174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.7179303599258,14.92781639437625,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3111.0,463.60590523234305,False,False,False,False,427.63439136688083,False,False,False,False
2025-04-17 15:00:00+00:00,3.675,3.765,3.67,3.755,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.69411261182421,18.64384237464327,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4043.0,519.1003873217641,False,False,False,False,435.454013206154,False,False,False,False
2025-04-17 16:00:00+00:00,3.755,3.785,3.75,3.755,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.763333333333333,,77.34490077975647,21.105062521425452,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4043.0,573.7344898439072,False,False,False,False,430.9043385828028,False,False,False,False
2025-04-17 17:00:00+00:00,3.755,3.755,3.715,3.725,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.738044917257683,,75.99419378063274,21.105062521425452,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3480.0,618.7928698463272,False,False,False,False,432.952333333457,False,False,False,False
2025-04-17 18:00:00+00:00,3.725,3.725,3.7,3.705,575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.7254466145833334,,73.18220923876027,21.105062521425452,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2905.0,654.2379416316554,False,False,False,False,435.1546227391398,False,False,False,False
2025-04-17 19:00:00+00:00,3.705,3.75,3.705,3.725,1236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.726045972443031,,72.1824066507675,21.105062521425452,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4141.0,708.2962681179863,False,False,False,False,447.57083013853304,False,False,False,False
2025-04-18 14:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.726045972443031,,71.51587159210565,21.105062521425452,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4141.0,761.5164810153818,False,False,False,False,440.6317475007263,False,False,False,False
2025-04-18 15:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.726045972443031,,71.07151488633109,26.60488848844672,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4141.0,813.9115743329727,False,False,False,False,433.8002475394747,False,False,False,False
2025-04-18 16:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.726045972443031,,70.77527708248138,25.88733779861026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4141.0,865.4943406223839,False,False,False,False,427.07466230630456,False,False,False,False
