date,Open,High,Low,Close,Volume,aVWAP_peak_833,aVWAP_peak_815,aVWAP_peak_732,aVWAP_peak_673,aVWAP_peak_659,aVWAP_peak_635,aVWAP_peak_615,aVWAP_peak_570,aVWAP_peak_540,aVWAP_peak_522,aVWAP_peak_468,aVWAP_peak_384,aVWAP_peak_382,aVWAP_peak_361,aVWAP_peak_300,aVWAP_peak_265,aVWAP_peak_236,aVWAP_peak_213,aVWAP_peak_185,aVWAP_peak_150,aVWAP_peak_121,aVWAP_peak_95,aVWAP_peak_62,aVWAP_peak_30,aVWAP_valley_801,aVWAP_valley_715,aVWAP_valley_702,aVWAP_valley_666,aVWAP_valley_650,aVWAP_valley_629,aVWAP_valley_611,aVWAP_valley_594,aVWAP_valley_550,aVWAP_valley_533,aVWAP_valley_509,aVWAP_valley_494,aVWAP_valley_407,aVWAP_valley_377,aVWAP_valley_341,aVWAP_valley_324,aVWAP_valley_282,aVWAP_valley_216,aVWAP_OB_bull_407,aVWAP_OB_bear_815,aVWAP_OB_bear_732,aVWAP_OB_bear_540,aVWAP_OB_bear_185,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-19 14:00:00+00:00,50.53,50.87,50.47,50.76,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2018.0,False,False,False,False
2025-03-19 15:00:00+00:00,50.76,51.03,50.76,50.965,1605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1605.0,24.883720930232556,False,False,False,False,2011.596899224806,False,False,False,False
2025-03-19 16:00:00+00:00,50.965,51.11,50.965,51.005,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3539.0,79.36614386154679,False,False,False,False,2010.3938465236463,False,False,False,False
2025-03-19 17:00:00+00:00,51.005,51.005,50.765,50.815,2270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.6572156737814,35.29149410640325,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1269.0,97.81007961563134,False,False,False,False,2014.4187481279307,False,False,False,False
2025-03-19 18:00:00+00:00,50.67,51.145,50.67,51.05,6200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.38970635033202,32.43130277487194,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7469.0,212.09209388515643,False,False,False,False,2079.3114807150946,False,False,False,False
2025-03-19 19:00:00+00:00,51.08,51.28,50.985,51.17,6158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.38037637524609,32.30192545514055,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13627.0,420.0751621970145,False,False,False,False,2142.5469616342402,False,False,False,False
2025-03-20 14:00:00+00:00,50.025,50.38,49.99,50.11,6407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.09881556688762,17.15482846384907,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7220.0,525.5003534807817,False,False,False,False,2208.662512616655,False,False,False,False
2025-03-20 15:00:00+00:00,50.11,50.265,50.05,50.17,8896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,50.55468187185271,8.788924465362058,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16116.0,767.2135262950331,False,False,False,False,2312.3421635838386,False,False,False,False
2025-03-20 16:00:00+00:00,50.17,50.29,49.865,49.865,3766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.70070118289517,1.885039147350561,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12350.0,946.791611158676,False,False,False,False,2334.879494380988,False,False,False,False
2025-03-20 17:00:00+00:00,49.865,49.98,49.58,49.6,5148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.56905715037229,-3.6927529630927864,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7202.0,1043.7715861794718,False,False,False,False,2378.493765785934,False,False,False,False
2025-03-20 18:00:00+00:00,49.6,49.71,49.44,49.44,6540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.174898545465517,-8.022558072839374,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,662.0,1037.8526468588598,False,False,False,False,2443.013242285377,False,False,False,False
2025-03-20 19:00:00+00:00,49.465,49.66,49.4,49.455,18346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.847299049576094,-10.848313117505143,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19008.0,1316.4595825664744,False,False,False,False,2689.5711765135106,False,False,False,False
2025-03-21 14:00:00+00:00,49.09,49.36,48.8,49.35,4614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.17,,23.16752058368244,-13.471108801343043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14394.0,1519.2121471778469,False,False,False,False,2719.4072823039987,False,False,False,False
2025-03-21 15:00:00+00:00,49.36,49.36,49.19,49.265,6655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.23004008045671,,21.01515047746978,-15.90622774101773,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7739.0,1615.642966601446,False,False,False,False,2780.424223663627,False,False,False,False
2025-03-21 16:00:00+00:00,49.265,49.48,49.185,49.465,11965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.30554955381481,,23.47436689001845,-15.90622774101773,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19704.0,1896.0826105301057,False,False,False,False,2922.8207473277566,False,False,False,False
2025-03-21 17:00:00+00:00,49.465,49.9,49.425,49.78,7664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.40380321272142,,29.865133489940177,-15.90622774101773,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27368.0,2290.9960584288638,False,False,False,False,2996.327402407946,False,False,False,False
2025-03-21 18:00:00+00:00,49.78,49.905,49.725,49.78,6656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.474615176368246,,34.12564455655466,-28.161663954160495,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27368.0,2679.7868172129124,False,False,False,False,3053.066512448133,False,False,False,False
2025-03-21 19:00:00+00:00,49.77,49.925,49.585,49.91,28515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.61792668775572,,38.766486575612575,-23.381955821504647,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55883.0,3504.6428355506964,False,False,False,False,3447.825171169867,False,False,False,False
2025-03-24 14:00:00+00:00,50.14,50.18,50.08,50.15,5311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.656523325861585,,44.69352679964072,-17.472807611291948,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61194.0,4399.051473759213,False,False,False,False,3476.7116026245976,False,False,False,False
