date,Open,High,Low,Close,Volume,aVWAP_peak_435,aVWAP_peak_429,aVWAP_peak_418,aVWAP_peak_394,aVWAP_peak_378,aVWAP_peak_358,aVWAP_peak_349,aVWAP_peak_335,aVWAP_peak_328,aVWAP_peak_314,aVWAP_peak_308,aVWAP_peak_293,aVWAP_peak_270,aVWAP_peak_260,aVWAP_peak_251,aVWAP_peak_235,aVWAP_peak_228,aVWAP_peak_210,aVWAP_peak_200,aVWAP_peak_189,aVWAP_peak_177,aVWAP_peak_170,aVWAP_peak_169,aVWAP_peak_162,aVWAP_peak_143,aVWAP_peak_137,aVWAP_peak_130,aVWAP_peak_122,aVWAP_peak_106,aVWAP_peak_84,aVWAP_peak_67,aVWAP_peak_58,aVWAP_peak_39,aVWAP_peak_33,aVWAP_valley_439,aVWAP_valley_432,aVWAP_valley_427,aVWAP_valley_401,aVWAP_valley_389,aVWAP_valley_384,aVWAP_valley_368,aVWAP_OB_bull_439,aVWAP_OB_bull_401,aVWAP_OB_bull_384,aVWAP_OB_bull_132,aVWAP_OB_bear_358,aVWAP_OB_bear_335,aVWAP_OB_bear_177,aVWAP_OB_bear_170,aVWAP_OB_bear_143,aVWAP_OB_bear_33,aVWAP_OB_bear_3,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,12.975,13.065,12.765,12.785,8370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8370.0,False,False,False,False
2023-11-10 17:00:00+00:00,12.98,13.185,12.965,13.13,14199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14199.0,220.13953488372093,False,False,False,False,8460.372093023256,False,False,False,False
2023-11-13 17:00:00+00:00,13.36,13.375,13.125,13.175,7911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22110.0,559.5172165134306,False,False,False,False,8451.854696232198,False,False,False,False
2023-11-14 17:00:00+00:00,13.385,13.39,13.215,13.39,4802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.331666666666667,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,-1.0,13.39,13.215,0.0,0,,,False,False,False,False,,,False,False,False,False,26912.0,968.08284106361,False,False,False,False,8395.267801716971,False,False,False,False
2023-11-15 17:00:00+00:00,13.33,13.34,13.045,13.065,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.216263830864667,,,,"rgba(38, 166, 154, 0.5)",,,,86.35550833182158,37.71995749863942,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18549.0,1240.6552001168873,False,False,False,False,8394.767525721358,False,False,False,False
2023-11-16 17:00:00+00:00,12.52,12.785,12.43,12.75,13228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.934962048017784,,,,"rgba(38, 166, 154, 0.5)",,,,71.18328348898407,24.88362464017638,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5321.0,1303.9163598049977,False,False,False,False,8469.70136253188,False,False,False,False
2023-11-17 17:00:00+00:00,13.12,13.285,13.12,13.17,10857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.009781968680091,,,,"rgba(38, 166, 154, 0.5)",,,,67.30846031278207,22.743241005546537,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16178.0,1534.5223077149976,False,False,False,False,8506.71374450813,False,False,False,False
2023-11-20 17:00:00+00:00,13.225,13.25,13.01,13.035,6815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.023477136049019,,,,"rgba(38, 166, 154, 0.5)",,,,62.686883561859304,19.476472008611637,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9363.0,1655.8940548822068,False,False,False,False,8480.485624438235,False,False,False,False
2023-11-21 17:00:00+00:00,13.02,13.055,12.905,12.915,12673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.008926615907036,,,,"rgba(38, 166, 154, 0.5)",,,,57.94706636062794,15.806129952185572,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3310.0,1578.903449380157,False,False,False,False,8545.485847315162,False,False,False,False
2023-11-22 17:00:00+00:00,12.735,12.895,12.705,12.855,8007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98535598630525,,,,#000000,,,,53.98312540475539,12.608684640913353,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11317.0,1378.966961792868,False,False,False,False,8537.13722952733,False,False,False,False
