date,Close,High,Low,Open,Volume,aVWAP_peak_929,aVWAP_peak_881,aVWAP_peak_858,aVWAP_peak_847,aVWAP_peak_832,aVWAP_peak_805,aVWAP_peak_791,aVWAP_peak_768,aVWAP_peak_754,aVWAP_peak_718,aVWAP_peak_699,aVWAP_valley_947,aVWAP_valley_918,aVWAP_valley_849,aVWAP_valley_821,aVWAP_valley_799,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_725,aVWAP_valley_694,aVWAP_valley_649,aVWAP_valley_603,aVWAP_valley_573,aVWAP_valley_530,aVWAP_valley_502,aVWAP_valley_452,aVWAP_OB_bull_821,aVWAP_OB_bull_452,aVWAP_OB_bear_768,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,33.5364265074,33.6934690104,33.5050180069,33.6934690104,159652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,-1.0,33.69347,33.505016,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,159652.0,False,False,False,False
2022-01-04 00:00:00+00:00,33.3087148782,33.5364265074,33.2537500021,33.4971658817,246015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246015,-9647.64705882353,False,False,False,False,163038.78431372548,False,False,False,False
2022-01-05 00:00:00+00:00,33.0731511237,33.4343488805,33.0024819974,33.3401233787,129139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-375154,-23981.22952710496,False,False,False,False,161709.38100730488,False,False,False,False
2022-01-06 00:00:00+00:00,33.2301936267,33.2301936267,32.9082564956,33.1045596243,1341756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.358081981965572,-41.42175818319822,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,966602,14865.171630820729,False,False,False,False,207985.71900701843,False,False,False,False
2022-01-07 00:00:00+00:00,33.2066372512,33.2223415015,33.033890498,33.2223415015,465635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.182504838453792,-36.602597341526554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,500967,33927.98842961207,False,False,False,False,218089.6123792922,False,False,False,False
2022-01-10 00:00:00+00:00,33.1595245003,33.1595245003,33.0260383728,33.1595245003,257414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.271662079961978,-34.41938231987831,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,243553,42148.57711864689,False,False,False,False,219631.7452271631,False,False,False,False
2022-01-11 00:00:00+00:00,33.2851585027,33.3400448575,33.0810032489,33.0967074992,211886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.533107620068634,-28.31743254968772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,455439,58356.04468262152,False,False,False,False,219327.9905123724,False,False,False,False
2022-01-12 00:00:00+00:00,33.3087148782,33.3322712536,33.2382813156,33.3165670033,135013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.190572108502675,-23.829669381904992,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,590452,79222.55273428342,False,False,False,False,216021.52029620094,False,False,False,False
2022-01-13 00:00:00+00:00,33.3244191285,33.4029403799,33.2969366904,33.3793840045,156725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.51980586754243,-20.534046534059527,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,747177,105416.84478391937,False,False,False,False,213696.16655909503,False,False,False,False
2022-01-14 00:00:00+00:00,33.2223415015,33.3244191285,33.2027111887,33.2694542524,181836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.870086028264325,-20.534046534059527,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,565341,123453.08616494214,False,False,False,False,212446.74826265994,False,False,False,False
2022-01-18 00:00:00+00:00,33.0103341225,33.1629009142,33.0103341225,33.1045596243,206488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.6618212634979,-20.534046534059527,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358853,132684.45533494442,False,False,False,False,212213.0718602027,False,False,False,False
2022-01-19 00:00:00+00:00,33.0652989986,33.1516723752,33.0417426231,33.0417426231,313238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.35501963685016,-20.534046534059527,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,672091,153837.65316494662,False,False,False,False,216174.8337480379,False,False,False,False
2022-01-20 00:00:00+00:00,33.0103341225,33.2144108551,33.0103341225,33.1516723752,227892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.348901309023727,-20.534046534059527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,444199,165224.37264867418,False,False,False,False,216634.3304638011,False,False,False,False
2022-01-21 00:00:00+00:00,33.0103341225,33.088855374,32.9553692465,33.0024819974,215349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.67815575713944,-20.534046534059527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,444199,176164.55411343207,False,False,False,False,216583.9253475736,False,False,False,False
2022-01-24 00:00:00+00:00,32.9632213716,32.9632213716,32.7378653799,32.9004043705,252301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.518595531504708,-20.534046534059527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,191898,176781.5519913367,False,False,False,False,217984.5949417864,False,False,False,False
2022-01-25 00:00:00+00:00,32.821883119,32.889961044,32.7590661178,32.821883119,292418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.988354242964785,-16.21115026951385,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100520,165906.98132500975,False,False,False,False,220903.55200289283,False,False,False,False
2022-01-26 00:00:00+00:00,32.5549108639,32.9946298722,32.4842417376,32.9789256219,197331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.20310956492554,-19.95584382219577,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297851,147720.3938220682,False,False,False,False,219979.13819885784,False,False,False,False
2022-01-27 00:00:00+00:00,31.9581493527,32.719805492,31.9502972275,32.60987574,204467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.523355766837593,-24.407486705969323,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502318,122228.69210355572,False,False,False,False,219370.81905380462,False,False,False,False
2022-01-28 00:00:00+00:00,32.0131142287,32.1073397305,31.6990292228,31.9188887269,207367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.621859760516934,-26.188479841466958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-294951,105868.70417792609,False,False,False,False,218900.08105169464,False,False,False,False
2022-01-31 00:00:00+00:00,32.3664598604,32.3900162358,31.9502972275,31.9502972275,241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.791335038396234,-26.188479841466958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53740,99609.5393082035,False,False,False,False,219775.0190496674,False,False,False,False
2022-02-01 00:00:00+00:00,32.4057204861,32.4766991876,32.2953091727,32.3584013518,685260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.833993539370027,-32.01744122295814,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,631520,120468.77306082298,False,False,False,False,238029.33202811185,False,False,False,False
2022-02-02 00:00:00+00:00,32.2085574265,32.5153431473,32.1613171574,32.5082452772,350610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.091992346651466,-30.887162876686347,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,280910,126760.58588196717,False,False,False,False,242444.26018387216,False,False,False,False
