date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_835,aVWAP_valley_876,aVWAP_valley_857,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_750,aVWAP_valley_700,aVWAP_valley_648,aVWAP_valley_591,aVWAP_valley_568,aVWAP_valley_480,aVWAP_valley_456,aVWAP_valley_432,aVWAP_valley_392,aVWAP_valley_347,aVWAP_valley_286,aVWAP_valley_258,aVWAP_valley_186,aVWAP_valley_124,aVWAP_valley_107,aVWAP_valley_74,aVWAP_OB_bull_568,aVWAP_OB_bull_480,aVWAP_OB_bull_392,aVWAP_OB_bear_835,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-24 14:00:00+00:00,48.23,48.405,48.215,48.29,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3500.0,False,False,False,False
2025-03-24 15:00:00+00:00,48.29,48.355,48.24,48.34,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2900.0,44.96124031007752,False,False,False,False,3490.6976744186045,False,False,False,False
2025-03-24 16:00:00+00:00,48.335,48.37,48.185,48.215,3716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.40983606557432,-36.06557377048986,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-816.0,31.61300402620035,False,False,False,False,3494.190733729944,False,False,False,False
2025-03-24 17:00:00+00:00,48.215,48.32,48.2,48.315,3311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.8282322538967,-36.06557377048986,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2495.0,69.80505047540655,False,False,False,False,3491.3505673155264,False,False,False,False
2025-03-24 18:00:00+00:00,48.32,48.4,48.255,48.345,5691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.19445508375583,-36.06557377048986,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8186.0,195.63753031299714,False,False,False,False,3525.4536592951304,False,False,False,False
2025-03-24 19:00:00+00:00,48.345,48.375,48.275,48.34,19648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.99649936806446,-36.06557377048986,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11462.0,14.898963951555316,False,False,False,False,3775.4156180657483,False,False,False,False
2025-03-25 14:00:00+00:00,48.63,48.73,48.51,48.7,3033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.12430612799417,-27.11833530374146,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8429.0,-116.01419828025173,False,False,False,False,3763.9052984058144,False,False,False,False
2025-03-25 15:00:00+00:00,48.695,48.705,48.58,48.585,5847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.56716736570601,-23.226837704763767,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14276.0,-335.54886187280596,False,False,False,False,3796.201340290995,False,False,False,False
2025-03-25 16:00:00+00:00,48.585,48.705,48.565,48.69,8648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.83307442131849,-17.488633880683608,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5628.0,-417.6023678902818,False,False,False,False,3871.4230249376465,False,False,False,False
2025-03-25 17:00:00+00:00,48.705,48.77,48.645,48.705,4619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.89227856614576,-12.100211886439652,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1009.0,-426.7713234268666,False,False,False,False,3883.0133656362877,False,False,False,False
2025-03-25 18:00:00+00:00,48.705,48.705,48.62,48.665,6782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.84152774680854,-9.08563874598051,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7791.0,-540.9454114357524,False,False,False,False,3927.958894851229,False,False,False,False
2025-03-25 19:00:00+00:00,48.665,48.79,48.665,48.78,16341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.0088741476423,-4.196132991248888,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8550.0,-400.0005213359733,False,False,False,False,4120.409144543458,False,False,False,False
2025-03-26 14:00:00+00:00,49.02,49.04,48.88,48.925,5992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.94833333333333,,75.49686258707074,1.5134388762869833,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14542.0,-168.34159852456287,False,False,False,False,4149.426057031156,False,False,False,False
2025-03-26 15:00:00+00:00,48.925,49.005,48.83,48.86,4910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.92581452944414,,74.60855084342599,3.557446300697869,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9632.0,-16.398317927282818,False,False,False,False,4161.217901108193,False,False,False,False
2025-03-26 16:00:00+00:00,48.865,48.91,48.84,48.865,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.908661089177166,,74.09014850553723,5.705932178284961,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14687.0,211.56134591655103,False,False,False,False,4175.074987912716,False,False,False,False
2025-03-26 17:00:00+00:00,48.86,48.895,48.67,48.745,5424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.87348510359666,,69.35259830002568,5.705932178284961,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9263.0,351.8937281504029,False,False,False,False,4194.43816639469,False,False,False,False
2025-03-26 18:00:00+00:00,48.745,48.825,48.72,48.735,5053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.85179182113944,,65.86235987236799,5.705932178284961,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4210.0,411.7093292643502,False,False,False,False,4207.749202574617,False,False,False,False
2025-03-26 19:00:00+00:00,48.73,48.77,48.605,48.745,19358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.79044196220592,,63.78721115916666,5.705932178284961,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23568.0,770.721587725368,False,False,False,False,4442.636811837026,False,False,False,False
