date,Close,High,Low,Open,Volume,aVWAP_peak_194,aVWAP_valley_190,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_148,aVWAP_valley_121,aVWAP_valley_107,aVWAP_valley_95,aVWAP_OB_bull_190,aVWAP_OB_bull_121,aVWAP_OB_bull_95,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.8727801669,12.02530405,11.8165871573,11.8727801669,90032,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,90032.0,False,False,False,False
2022-01-07 00:00:00+00:00,11.551677255,12.0172764772,11.5356221094,11.8326423029,184261,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184261,-13648.962962962962,False,False,False,False,97011.92592592593,False,False,False,False
2022-01-14 00:00:00+00:00,11.3657288847,11.6399805557,11.3576737969,11.5195669638,155273,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339534,-37788.59533607682,False,False,False,False,101327.56104252402,False,False,False,False
2022-01-21 00:00:00+00:00,10.8582583534,11.4382246749,10.8179829144,11.3496187091,370391,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-709925,-87576.47716303408,False,False,False,False,121258.1861504852,False,False,False,False
2022-01-28 00:00:00+00:00,10.793817651,11.0838008117,10.7454871242,10.8904787046,369691,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1079616,-161060.88626206858,False,False,False,False,139660.6168060048,False,False,False,False
2022-02-04 00:00:00+00:00,10.7454871242,11.1160211629,10.7454871242,10.793817651,198614,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1278230,-243814.15394635982,False,False,False,False,144027.5340796341,False,False,False,False
2022-02-11 00:00:00+00:00,10.5763302804,10.8824236168,10.5199446658,10.8179829144,315517,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1593747,-343809.1795799628,False,False,False,False,156730.4574811427,False,False,False,False
2022-02-18 00:00:00+00:00,10.6641773754,10.6884325172,10.4701362404,10.5590717606,329516,,,,,,,,,,,,,,#000000,,,,2.3473348230060895,-47.78103505012706,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1264231,-411988.5736851507,False,False,False,False,169529.38655661358,False,False,False,False
2022-02-25 00:00:00+00:00,10.5186465242,10.7054111166,10.4620511931,10.6641773754,265762,,,,,,,,,,,,,,#000000,,,,3.725264553643124,-46.574738256484096,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1529993,-494803.71637513954,False,False,False,False,176657.72829316073,False,False,False,False
2022-03-04 00:00:00+00:00,10.6318371862,10.8986437468,10.5571313493,10.5914119498,201963,,,,,,,,,,,,,,#000000,,,,7.252679829335479,-43.36694742715901,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2627843990655023,-0.2627843990655023,False,False,False,False,-1328030,-556524.181828833,False,False,False,False,178532.1928640377,False,False,False,False
