date,Close,High,Low,Open,Volume,aVWAP_peak_878,aVWAP_peak_862,aVWAP_peak_847,aVWAP_peak_835,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_785,aVWAP_peak_784,aVWAP_peak_777,aVWAP_peak_772,aVWAP_peak_767,aVWAP_peak_766,aVWAP_peak_756,aVWAP_peak_755,aVWAP_peak_749,aVWAP_peak_737,aVWAP_peak_718,aVWAP_peak_699,aVWAP_peak_692,aVWAP_peak_681,aVWAP_peak_674,aVWAP_peak_667,aVWAP_peak_663,aVWAP_peak_658,aVWAP_peak_647,aVWAP_peak_646,aVWAP_peak_634,aVWAP_peak_632,aVWAP_peak_618,aVWAP_peak_608,aVWAP_peak_598,aVWAP_peak_565,aVWAP_peak_556,aVWAP_peak_547,aVWAP_peak_546,aVWAP_peak_542,aVWAP_peak_537,aVWAP_peak_529,aVWAP_peak_509,aVWAP_peak_499,aVWAP_peak_498,aVWAP_peak_497,aVWAP_peak_481,aVWAP_peak_476,aVWAP_peak_475,aVWAP_peak_470,aVWAP_peak_462,aVWAP_peak_447,aVWAP_peak_437,aVWAP_peak_417,aVWAP_peak_412,aVWAP_peak_401,aVWAP_peak_394,aVWAP_peak_386,aVWAP_peak_375,aVWAP_peak_365,aVWAP_peak_364,aVWAP_peak_358,aVWAP_peak_340,aVWAP_peak_332,aVWAP_peak_323,aVWAP_peak_314,aVWAP_peak_305,aVWAP_peak_294,aVWAP_peak_293,aVWAP_peak_292,aVWAP_peak_281,aVWAP_peak_272,aVWAP_peak_255,aVWAP_peak_238,aVWAP_peak_231,aVWAP_peak_220,aVWAP_peak_209,aVWAP_peak_199,aVWAP_peak_189,aVWAP_peak_173,aVWAP_peak_163,aVWAP_peak_157,aVWAP_peak_152,aVWAP_peak_147,aVWAP_peak_136,aVWAP_peak_123,aVWAP_peak_108,aVWAP_peak_102,aVWAP_peak_94,aVWAP_peak_93,aVWAP_peak_72,aVWAP_peak_63,aVWAP_peak_54,aVWAP_peak_50,aVWAP_peak_39,aVWAP_peak_27,aVWAP_peak_21,aVWAP_peak_8,aVWAP_valley_887,aVWAP_valley_880,aVWAP_valley_869,aVWAP_valley_868,aVWAP_valley_866,aVWAP_valley_861,aVWAP_valley_850,aVWAP_valley_826,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_797,aVWAP_valley_780,aVWAP_valley_773,aVWAP_valley_769,aVWAP_valley_758,aVWAP_valley_751,aVWAP_valley_745,aVWAP_valley_738,aVWAP_valley_722,aVWAP_valley_713,aVWAP_valley_675,aVWAP_valley_665,aVWAP_valley_649,aVWAP_valley_642,aVWAP_valley_641,aVWAP_valley_622,aVWAP_valley_603,aVWAP_valley_580,aVWAP_valley_564,aVWAP_valley_553,aVWAP_valley_552,aVWAP_valley_537,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_503,aVWAP_valley_502,aVWAP_valley_489,aVWAP_valley_484,aVWAP_valley_479,aVWAP_valley_478,aVWAP_valley_456,aVWAP_OB_bull_880,aVWAP_OB_bull_869,aVWAP_OB_bull_850,aVWAP_OB_bull_837,aVWAP_OB_bull_826,aVWAP_OB_bull_537,aVWAP_OB_bull_511,aVWAP_OB_bull_484,aVWAP_OB_bull_465,aVWAP_OB_bull_456,aVWAP_OB_bull_44,aVWAP_OB_bear_447,aVWAP_OB_bear_401,aVWAP_OB_bear_394,aVWAP_OB_bear_238,aVWAP_OB_bear_152,aVWAP_OB_bear_108,aVWAP_OB_bear_63,aVWAP_OB_bear_31,aVWAP_OB_bear_27,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,6.8859860194,6.898644082,6.7748482304,6.7783924879,420949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,420949.0,False,False,False,False
2022-01-04 00:00:00+00:00,6.9366182696,6.9745924572,6.8416828006,6.9049731132,365026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,365026,14314.745098039215,False,False,False,False,418755.9411764706,False,False,False,False
2022-01-05 00:00:00+00:00,6.7657344254,6.9049731132,6.7404183003,6.9049731132,418389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.74005305773503,-55.0397877690599,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53363,11660.715878508267,False,False,False,False,418741.55132641294,False,False,False,False
2022-01-06 00:00:00+00:00,6.7277602377,6.7973795817,6.5885848402,6.734089269,447606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.091233477737816,-55.0397877690599,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500969,-8442.41023437441,False,False,False,False,419873.49049008306,False,False,False,False
2022-01-07 00:00:00+00:00,6.7530763628,6.7910505504,6.6644699251,6.7530763628,261353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.559987067934436,-55.0397877690599,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239616,-17508.041205575413,False,False,False,False,413657.00066694256,False,False,False,False
2022-01-10 00:00:00+00:00,6.7530763628,6.7530763628,6.4935860808,6.6454828313,458456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.20582279473218,-55.0397877690599,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239616,-26218.15723672932,False,False,False,False,415413.82417019975,False,False,False,False
2022-01-11 00:00:00+00:00,6.8226957068,6.898644082,6.6834570189,6.7530763628,236859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.35279756528371,-55.0397877690599,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2757,-25298.1118548968,False,False,False,False,408411.67420274095,False,False,False,False
2022-01-12 00:00:00+00:00,6.9239602071,6.9302892383,6.829024738,6.898644082,246925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.11443140576495,-55.0397877690599,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244168,-14730.813350783199,False,False,False,False,402078.86344969226,False,False,False,False
2022-01-13 00:00:00+00:00,6.9682634259,6.993579551,6.9049731132,6.9492763321,362567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.955605363366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.955605363366667,,"rgba(38, 166, 154, 0.5)",,,,54.20815514243945,-55.0397877690599,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,606735,9640.39501591418,False,False,False,False,400529.3786085278,False,False,False,False
2022-01-14 00:00:00+00:00,6.9176311758,6.9556053634,6.8353537693,6.9556053634,256211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93376705962956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93376705962956,,"rgba(38, 166, 154, 0.5)",,,,55.2853461728229,-51.7103446701375,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,350524,23008.379525094017,False,False,False,False,394869.83434936986,False,False,False,False
