date,Open,High,Low,Close,Volume,aVWAP_peak_774,aVWAP_peak_760,aVWAP_peak_681,aVWAP_peak_655,aVWAP_peak_637,aVWAP_peak_617,aVWAP_peak_599,aVWAP_peak_554,aVWAP_peak_538,aVWAP_peak_520,aVWAP_peak_516,aVWAP_peak_474,aVWAP_peak_430,aVWAP_peak_353,aVWAP_peak_317,aVWAP_peak_288,aVWAP_valley_816,aVWAP_valley_801,aVWAP_valley_782,aVWAP_valley_768,aVWAP_valley_748,aVWAP_valley_744,aVWAP_valley_719,aVWAP_valley_702,aVWAP_valley_660,aVWAP_valley_619,aVWAP_valley_576,aVWAP_valley_558,aVWAP_valley_539,aVWAP_valley_507,aVWAP_valley_491,aVWAP_valley_456,aVWAP_valley_438,aVWAP_valley_396,aVWAP_valley_331,aVWAP_valley_294,aVWAP_valley_225,aVWAP_valley_156,aVWAP_valley_107,aVWAP_valley_66,aVWAP_OB_bull_801,aVWAP_OB_bull_225,aVWAP_OB_bear_681,aVWAP_OB_bear_520,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,55.005,55.13,55.0,55.115,8653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8653.0,False,False,False,False
2025-02-13 16:00:00+00:00,55.115,55.125,54.985,55.005,9516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9516.0,-147.53488372093022,False,False,False,False,8666.379844961239,False,False,False,False
2025-02-13 17:00:00+00:00,55.0,55.105,54.995,55.095,4950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.976331360946448,-73.96449704141968,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4566.0,-216.03821885703985,False,False,False,False,8608.761552791297,False,False,False,False
2025-02-13 18:00:00+00:00,55.095,55.215,55.005,55.19,6284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.92286494846332,-57.11498367655984,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1718.0,-186.0531301925896,False,False,False,False,8572.718738019337,False,False,False,False
2025-02-13 19:00:00+00:00,55.195,55.26,55.19,55.25,10719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,46.487131865139375,-43.36772244905098,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12437.0,9.653119887915636,False,False,False,False,8605.994416499658,False,False,False,False
2025-02-13 20:00:00+00:00,55.25,55.295,55.215,55.27,22345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.15755317012164,-32.95303274306634,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34782.0,548.7592730679479,False,False,False,False,8819.00225500354,False,False,False,False
2025-02-14 15:00:00+00:00,55.13,55.14,54.595,54.75,17259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.59008748783342,-32.95303274306634,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17523.0,811.9257959661193,False,False,False,False,8949.854933220538,False,False,False,False
2025-02-14 16:00:00+00:00,54.75,54.795,54.515,54.655,16710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.55058464666726,-32.95303274306634,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,813.0,811.9424502922259,False,False,False,False,9070.167259837273,False,False,False,False
2025-02-14 17:00:00+00:00,54.655,54.68,54.445,54.485,11343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.77966078968337,-32.95303274306634,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10530.0,636.0983812954471,False,False,False,False,9105.40497673902,False,False,False,False
2025-02-14 18:00:00+00:00,54.48,54.5,54.39,54.425,19677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.848513555095444,-32.95303274306634,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30207.0,157.91080949241694,False,False,False,False,9269.305674774074,False,False,False,False
2025-02-14 19:00:00+00:00,54.425,54.46,54.33,54.365,20313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.15868188747741,-32.95303274306634,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50520.0,-627.793234065605,False,False,False,False,9440.52574183184,False,False,False,False
