date,Close,High,Low,Open,Volume,aVWAP_peak_889,aVWAP_peak_888,aVWAP_peak_880,aVWAP_peak_869,aVWAP_peak_862,aVWAP_peak_858,aVWAP_peak_845,aVWAP_peak_837,aVWAP_peak_831,aVWAP_peak_825,aVWAP_peak_815,aVWAP_peak_808,aVWAP_peak_792,aVWAP_peak_791,aVWAP_peak_778,aVWAP_peak_777,aVWAP_peak_765,aVWAP_peak_754,aVWAP_peak_733,aVWAP_peak_718,aVWAP_peak_717,aVWAP_peak_703,aVWAP_peak_699,aVWAP_peak_689,aVWAP_peak_682,aVWAP_peak_678,aVWAP_peak_660,aVWAP_peak_651,aVWAP_peak_633,aVWAP_peak_628,aVWAP_peak_627,aVWAP_peak_619,aVWAP_peak_615,aVWAP_peak_614,aVWAP_peak_613,aVWAP_peak_609,aVWAP_peak_599,aVWAP_peak_591,aVWAP_peak_590,aVWAP_peak_568,aVWAP_peak_567,aVWAP_peak_557,aVWAP_peak_548,aVWAP_peak_544,aVWAP_peak_535,aVWAP_peak_522,aVWAP_peak_506,aVWAP_peak_496,aVWAP_peak_490,aVWAP_peak_485,aVWAP_peak_481,aVWAP_peak_450,aVWAP_peak_445,aVWAP_peak_430,aVWAP_peak_417,aVWAP_peak_408,aVWAP_peak_406,aVWAP_peak_405,aVWAP_peak_394,aVWAP_peak_386,aVWAP_peak_376,aVWAP_peak_366,aVWAP_peak_358,aVWAP_peak_342,aVWAP_peak_330,aVWAP_peak_313,aVWAP_peak_307,aVWAP_peak_301,aVWAP_peak_283,aVWAP_peak_272,aVWAP_peak_265,aVWAP_peak_238,aVWAP_peak_228,aVWAP_peak_189,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_147,aVWAP_peak_146,aVWAP_peak_145,aVWAP_peak_134,aVWAP_peak_133,aVWAP_peak_124,aVWAP_peak_118,aVWAP_peak_102,aVWAP_peak_83,aVWAP_peak_75,aVWAP_peak_60,aVWAP_peak_39,aVWAP_peak_21,aVWAP_peak_14,aVWAP_peak_6,aVWAP_valley_872,aVWAP_valley_868,aVWAP_valley_860,aVWAP_valley_856,aVWAP_valley_855,aVWAP_valley_849,aVWAP_valley_843,aVWAP_valley_839,aVWAP_valley_827,aVWAP_valley_821,aVWAP_valley_812,aVWAP_valley_804,aVWAP_valley_780,aVWAP_valley_767,aVWAP_valley_760,aVWAP_valley_759,aVWAP_valley_748,aVWAP_valley_725,aVWAP_valley_709,aVWAP_valley_695,aVWAP_valley_686,aVWAP_valley_656,aVWAP_valley_649,aVWAP_valley_636,aVWAP_valley_622,aVWAP_valley_603,aVWAP_valley_593,aVWAP_valley_580,aVWAP_valley_572,aVWAP_valley_563,aVWAP_valley_558,aVWAP_valley_551,aVWAP_valley_546,aVWAP_valley_541,aVWAP_valley_530,aVWAP_valley_513,aVWAP_valley_500,aVWAP_valley_486,aVWAP_valley_478,aVWAP_valley_459,aVWAP_valley_442,aVWAP_valley_434,aVWAP_valley_429,aVWAP_valley_425,aVWAP_valley_412,aVWAP_valley_401,aVWAP_valley_392,aVWAP_valley_390,aVWAP_valley_380,aVWAP_valley_373,aVWAP_valley_360,aVWAP_valley_349,aVWAP_valley_340,aVWAP_valley_335,aVWAP_valley_334,aVWAP_valley_333,aVWAP_valley_332,aVWAP_valley_331,aVWAP_valley_324,aVWAP_valley_318,aVWAP_valley_313,aVWAP_valley_308,aVWAP_valley_295,aVWAP_valley_291,aVWAP_valley_285,aVWAP_valley_284,aVWAP_valley_274,aVWAP_valley_266,aVWAP_valley_249,aVWAP_valley_247,aVWAP_valley_245,aVWAP_valley_233,aVWAP_valley_203,aVWAP_OB_bull_872,aVWAP_OB_bull_580,aVWAP_OB_bull_500,aVWAP_OB_bull_459,aVWAP_OB_bull_203,aVWAP_OB_bear_808,aVWAP_OB_bear_733,aVWAP_OB_bear_445,aVWAP_OB_bear_394,aVWAP_OB_bear_313,aVWAP_OB_bear_0,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,8.0802694638,8.1055203059,8.0802694638,8.1055203059,20699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.088686411166666,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,20699.0,False,False,False,False
2022-01-04 00:00:00+00:00,8.038184727,8.0634355691,8.0297677796,8.0550186217,9558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.074505814651785,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9558,-374.8235294117647,False,False,False,False,20262.09803921569,False,False,False,False
2022-01-05 00:00:00+00:00,7.9708491481,8.0357438123,7.9708491481,8.0297677796,12834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.050075880673042,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22392,-1238.242214532872,False,False,False,False,19970.800076893505,False,False,False,False
2022-01-06 00:00:00+00:00,7.9455141366,7.9540152534,7.9454299671,7.9540152534,8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.033317399216648,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30888,-2400.977813962955,False,False,False,False,19520.80791701533,False,False,False,False
2022-01-07 00:00:00+00:00,7.9540152534,7.9540152534,7.9119305166,7.9370971892,5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.023754752632811,,,,"rgba(239, 83, 80, 0.5)",,,,2.3852525938186724,-47.81351845566622,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24999,-3287.1747624349964,False,False,False,False,18986.227214387276,False,False,False,False
2022-01-10 00:00:00+00:00,7.9287644113,7.9540152534,7.9035135693,7.920347464,3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.018324373547351,,,,"rgba(239, 83, 80, 0.5)",,,,3.523422367718469,-46.902710195914665,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28484,-4275.285556064997,False,False,False,False,18378.335951077974,False,False,False,False
2022-01-11 00:00:00+00:00,7.8866796746,8.0634355691,7.8866796746,7.920347464,20520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9455983061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.000009196953794,,7.9455983061,,"rgba(239, 83, 80, 0.5)",,,,3.7837393228547587,-46.81013924509731,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49004,-6029.352789160487,False,False,False,False,18462.322776525896,False,False,False,False
2022-01-12 00:00:00+00:00,7.9540152534,7.9540152534,7.9057019756,7.9540152534,17928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94201369527659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.988810014101485,,7.94201369527659,,"rgba(239, 83, 80, 0.5)",,,,13.914208820206417,-37.623869193081106,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31076,-7011.574248409096,False,False,False,False,18441.368942152334,False,False,False,False
2022-01-13 00:00:00+00:00,7.9455983061,7.9708491481,7.9371813587,7.9455983061,18567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94500835357419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.982892481647561,,7.94500835357419,,"rgba(239, 83, 80, 0.5)",,,,20.199046791558743,-32.47573738934422,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49643,-8683.394866118544,False,False,False,False,18446.295650303226,False,False,False,False
2022-01-14 00:00:00+00:00,7.920347464,7.9287644113,7.9035135693,7.920347464,14642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9393959910728915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.975677288664665,,7.9393959910728915,,"rgba(239, 83, 80, 0.5)",,,,23.08290591619483,-30.54727958091345,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64285,-10863.849969408013,False,False,False,False,18297.107585585454,False,False,False,False
