date,Open,High,Low,Close,Volume,aVWAP_peak_884,aVWAP_peak_858,aVWAP_valley_840,aVWAP_valley_809,aVWAP_valley_780,aVWAP_valley_739,aVWAP_valley_709,aVWAP_valley_643,aVWAP_valley_642,aVWAP_valley_627,aVWAP_valley_564,aVWAP_valley_479,aVWAP_valley_392,aVWAP_OB_bull_739,aVWAP_OB_bull_643,aVWAP_OB_bull_564,aVWAP_OB_bull_392,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-24 14:00:00+00:00,0.6607,0.6817,0.6564,0.6638,175457.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,175457.0,False,False,False,False
2025-03-24 15:00:00+00:00,0.6692,0.6764,0.6622,0.6707,80900.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80900.0,1254.2635658914728,False,False,False,False,173991.0,False,False,False,False
2025-03-24 16:00:00+00:00,0.6706,0.6725,0.6615,0.6677,14396.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.05109489051097,11.678832116788385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66504.0,2265.8873865753258,False,False,False,False,171516.65891472867,False,False,False,False
2025-03-24 17:00:00+00:00,0.6631,0.6771,0.6618,0.6643,78670.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.14445983054438,11.678832116788385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12166.0,2042.1371945353983,False,False,False,False,170077.17583077936,False,False,False,False
2025-03-24 18:00:00+00:00,0.6657,0.6771,0.663,0.6743,48780.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.54798067596823,11.678832116788385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36614.0,2578.135067488338,False,False,False,False,168196.59946130993,False,False,False,False
2025-03-24 19:00:00+00:00,0.6742,0.6859,0.6684,0.6825,71530.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.93115153469148,11.678832116788385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108144.0,4214.815143961387,False,False,False,False,166697.8924929175,False,False,False,False
2025-03-25 14:00:00+00:00,0.6794,0.6918,0.6711,0.6772,73979.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.46980947195671,11.678832116788385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34165.0,4679.159095217799,False,False,False,False,165260.390283725,False,False,False,False
2025-03-25 15:00:00+00:00,0.6772,0.6902,0.6716,0.6902,24267.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.93687981483933,11.678832116788385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58432.0,5512.536473586515,False,False,False,False,163074.44624831842,False,False,False,False
2025-03-25 16:00:00+00:00,0.6857,0.6902,0.6739,0.6818,3985.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.78909235619423,11.678832116788385,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54447.0,6271.210326709204,False,False,False,False,160607.9432057088,False,False,False,False
2025-03-25 17:00:00+00:00,0.6759,0.6921,0.6759,0.6847,64207.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.91447996107792,11.678832116788385,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118654.0,8013.5791588532475,False,False,False,False,159113.35493895365,False,False,False,False
