date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_852,aVWAP_peak_793,aVWAP_peak_792,aVWAP_peak_737,aVWAP_peak_736,aVWAP_peak_735,aVWAP_peak_734,aVWAP_peak_733,aVWAP_peak_702,aVWAP_peak_606,aVWAP_peak_544,aVWAP_peak_518,aVWAP_peak_517,aVWAP_peak_503,aVWAP_peak_485,aVWAP_peak_482,aVWAP_peak_448,aVWAP_peak_361,aVWAP_peak_341,aVWAP_peak_309,aVWAP_peak_275,aVWAP_peak_251,aVWAP_peak_174,aVWAP_peak_157,aVWAP_peak_131,aVWAP_peak_130,aVWAP_peak_111,aVWAP_peak_109,aVWAP_peak_108,aVWAP_peak_76,aVWAP_peak_75,aVWAP_peak_74,aVWAP_peak_49,aVWAP_peak_30,aVWAP_valley_857,aVWAP_valley_828,aVWAP_valley_784,aVWAP_valley_719,aVWAP_valley_718,aVWAP_valley_656,aVWAP_valley_587,aVWAP_valley_564,aVWAP_valley_529,aVWAP_valley_492,aVWAP_valley_460,aVWAP_valley_450,aVWAP_valley_417,aVWAP_valley_385,aVWAP_valley_324,aVWAP_OB_bull_385,aVWAP_OB_bear_793,aVWAP_OB_bear_111,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,7.195,7.21,7.18,7.205,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,335.0,False,False,False,False
2025-01-21 16:00:00+00:00,7.21,7.25,7.2,7.25,2904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2904.0,45.02325581395349,False,False,False,False,374.82945736434107,False,False,False,False
2025-01-21 17:00:00+00:00,7.25,7.25,7.24,7.25,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2904.0,89.34847665404723,False,False,False,False,372.258458025359,False,False,False,False
2025-01-21 18:00:00+00:00,7.25,7.255,7.245,7.25,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2904.0,132.98648476793798,False,False,False,False,368.3009625520976,False,False,False,False
2025-01-21 19:00:00+00:00,7.25,7.25,7.215,7.23,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.08133971291882,38.37320574162693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2604.0,171.2967718257994,False,False,False,False,367.24203290012707,False,False,False,False
2025-01-21 20:00:00+00:00,7.23,7.26,7.225,7.26,2760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.57703729912066,35.99445318643346,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5364.0,251.80379861919783,False,False,False,False,404.3390556458615,False,False,False,False
2025-01-22 15:00:00+00:00,7.28,7.295,7.27,7.285,632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.35313642053323,35.99445318643346,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5996.0,340.8611040669622,False,False,False,False,407.86868269011165,False,False,False,False
2025-01-22 16:00:00+00:00,7.285,7.3,7.28,7.285,1270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.20386916814161,35.99445318643346,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5996.0,428.53767609693176,False,False,False,False,421.2350597026681,False,False,False,False
2025-01-22 17:00:00+00:00,7.285,7.33,7.285,7.325,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.12071795336036,35.99445318643346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8556.0,554.5448439093824,False,False,False,False,454.39420606386705,False,False,False,False
2025-01-22 18:00:00+00:00,7.325,7.335,7.31,7.32,2761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.99306475128346,35.99445318643346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5795.0,635.7922106704773,False,False,False,False,490.1555362024117,False,False,False,False
2025-01-22 19:00:00+00:00,7.32,7.335,7.315,7.335,7737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.328333333333334,,85.60961161018045,35.99445318643346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13532.0,835.733416706594,False,False,False,False,602.5097139357076,False,False,False,False
2025-01-22 20:00:00+00:00,7.335,7.335,7.32,7.325,3935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.327219057002513,,83.30703005013987,35.99445318643346,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9597.0,971.5670071452514,False,False,False,False,654.1762299987199,False,False,False,False
2025-01-23 15:00:00+00:00,7.285,7.315,7.275,7.305,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.324336334292576,,77.20249820597141,31.32746534205981,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8921.0,1094.8140302902862,False,False,False,False,654.5145830219956,False,False,False,False
2025-01-23 16:00:00+00:00,7.31,7.32,7.3,7.305,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.322550885132674,,73.1328103098591,27.815880006037375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8921.0,1216.1502468749327,False,False,False,False,658.5221088666158,False,False,False,False
2025-01-23 17:00:00+00:00,7.305,7.305,7.28,7.285,6969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.308119267837938,,66.50644524960796,22.022014302421752,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1952.0,1227.5587701791972,False,False,False,False,756.3589753958155,False,False,False,False
2025-01-23 18:00:00+00:00,7.285,7.305,7.285,7.295,3786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.305738651132776,,63.52604833658817,19.651833906838107,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5738.0,1297.4880915717677,False,False,False,False,803.3301540718493,False,False,False,False
2025-01-23 19:00:00+00:00,7.295,7.315,7.28,7.295,5270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.303953234632244,,61.53911706124164,18.009102907375365,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5738.0,1366.333237438872,False,False,False,False,872.580849357557,False,False,False,False
2025-01-23 20:00:00+00:00,7.295,7.315,7.29,7.31,9971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,7.304367407058887,,62.32219120512999,18.009102907375365,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15709.0,1588.7001639902073,False,False,False,False,1013.6416113830212,False,False,False,False
2025-01-24 15:00:00+00:00,7.13,7.155,7.115,7.145,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.295378976983891,,49.03630496836962,6.639753855708619,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13703.0,1776.518766098886,False,False,False,False,1029.027012756928,False,False,False,False
2025-01-24 16:00:00+00:00,7.145,7.165,7.145,7.165,1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.288560489485857,,42.27852648133718,0.9535620677074022,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15646.0,1991.5494829035542,False,False,False,False,1043.1971365901538,False,False,False,False
2025-01-24 17:00:00+00:00,7.16,7.17,7.15,7.17,1033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.285336161401386,,38.3037351675727,-2.284936050755462,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16679.0,2219.2618940213283,False,False,False,False,1043.0390414492213,False,False,False,False
2025-01-24 18:00:00+00:00,7.165,7.175,7.155,7.17,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.283876076906049,,35.65387429172971,-4.575036345287984,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16679.0,2443.4438801605324,False,False,False,False,1034.619831504272,False,False,False,False
2025-01-24 19:00:00+00:00,7.175,7.175,7.145,7.165,2138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.277770329110254,,33.60913104389414,-6.575902070820597,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14541.0,2631.002889770447,False,False,False,False,1051.7265007832755,False,False,False,False
2025-01-24 20:00:00+00:00,7.165,7.18,7.155,7.175,5328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.2658549013902185,,33.6145651422121,-6.934441623808354,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19869.0,2898.2586589212924,False,False,False,False,1118.02531472462,False,False,False,False
2025-01-27 15:00:00+00:00,7.085,7.095,7.07,7.085,3230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.254381117685888,,29.459840891264744,-11.284676315855812,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16639.0,3111.293408395381,False,False,False,False,1150.769108294781,False,False,False,False
2025-01-27 16:00:00+00:00,7.085,7.085,7.05,7.08,3329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.1860684789261455,,26.530254423612057,-14.416650130762477,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13310.0,3269.4128904357626,False,False,False,False,1184.5401298716063,False,False,False,False
2025-01-27 17:00:00+00:00,7.075,7.09,7.075,7.085,4540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.180152955345862,,25.23459454071866,-16.074395745434096,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17850.0,3495.4685045375336,False,False,False,False,1236.5627635170076,False,False,False,False
2025-01-27 18:00:00+00:00,7.085,7.085,7.07,7.08,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.178339272354969,,24.165464713927292,-17.61598784643828,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16775.0,3701.3527137695096,False,False,False,False,1234.0579144702324,False,False,False,False
2025-01-27 19:00:00+00:00,7.075,7.115,7.075,7.095,6656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.171889342930079,,25.638624741920545,-17.61598784643828,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23431.0,4007.2387182071916,False,False,False,False,1318.1190320753449,False,False,False,False
2025-01-27 20:00:00+00:00,7.095,7.125,7.095,7.115,6348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.168463489155589,,29.287423837819542,-17.61598784643828,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29779.0,4406.800908622584,False,False,False,False,1396.1016827408432,False,False,False,False
2025-01-28 15:00:00+00:00,7.145,7.225,7.145,7.185,3578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.184999999999999,,,,,,,,,,,,,,,,,,,7.184999999999999,,"rgba(239, 83, 80, 0.5)",,7.175334742595265,,38.189969415552184,-19.71901214293544,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33357.0,4855.641204612932,False,False,False,False,1429.929563628582,False,False,False,False
2025-01-28 16:00:00+00:00,7.18,7.195,7.14,7.16,3557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.175029432375612,,,,,,,,,,,,,,,,,,,7.175029432375612,,"rgba(239, 83, 80, 0.5)",,7.173765950562673,,42.08097537279127,-16.174910019752936,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29800.0,5242.375449502653,False,False,False,False,1462.9073998513945,False,False,False,False
2025-01-28 17:00:00+00:00,7.165,7.185,7.165,7.175,2217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17502245508982,,,,,,,,,,,,,,,,,,,7.17502245508982,,"rgba(239, 83, 80, 0.5)",,7.174481725674798,,45.825320607566724,-12.696782346549476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32017.0,5657.485907649899,False,False,False,False,1474.5987579932332,False,False,False,False
2025-01-28 18:00:00+00:00,7.175,7.205,7.165,7.18,1057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.175866397668685,,,,,,,,,,,,,,,,,,,7.175866397668685,,#000000,,7.175109607828595,,48.71312879843181,-9.927250096012322,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33074.0,6082.5481416398225,False,False,False,False,1468.1243586445007,False,False,False,False
2025-01-28 19:00:00+00:00,7.175,7.215,7.165,7.215,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17742325345732,,,,,,,,,,,,,,,,,,,7.17742325345732,,"rgba(38, 166, 154, 0.5)",,7.17594108767674,,53.147263242013295,-5.666610542821097,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33849.0,6513.035767350833,False,False,False,False,1457.378244556989,False,False,False,False
2025-01-28 20:00:00+00:00,7.215,7.215,7.17,7.185,3501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.180421632050845,,,,,,,,,,,,,,,,,,,7.180421632050845,,"rgba(38, 166, 154, 0.5)",,7.178084893432964,,53.26011080688363,-5.32352951289419,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30348.0,6882.5700965391925,False,False,False,False,1489.0623027809118,False,False,False,False
