date,Close,High,Low,Open,Volume,aVWAP_peak_178,aVWAP_valley_190,aVWAP_valley_183,aVWAP_valley_165,aVWAP_valley_161,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_138,aVWAP_valley_122,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_88,aVWAP_valley_85,aVWAP_valley_76,aVWAP_valley_62,aVWAP_valley_52,aVWAP_OB_bull_183,aVWAP_OB_bull_165,aVWAP_OB_bull_111,aVWAP_OB_bull_52,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,2.6116533224,3.2172540929,2.4318655937,2.8955286836,86040,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,86040.0,False,False,False,False
2022-01-07 00:00:00+00:00,2.744128491,2.9239162197,2.3940155456,2.8529473794,67068,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67068,4968.0,False,False,False,False,84634.66666666667,False,False,False,False
2022-01-14 00:00:00+00:00,2.7914410512,2.8009035632,2.6968159308,2.753591003,31569,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98637,11906.444444444445,False,False,False,False,80703.87654320987,False,False,False,False
2022-01-21 00:00:00+00:00,2.8671411475,2.9901538039,2.50756569,2.8387536113,74458,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,173095,23846.337448559672,False,False,False,False,80241.21902149061,False,False,False,False
2022-01-28 00:00:00+00:00,2.6116533224,2.9049911956,2.3940155456,2.3940155456,191826,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.636886687866667,,84.63434807048058,35.47465716037618,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18731,20692.460600518214,False,False,False,False,88506.75835323204,False,False,False,False
2022-02-04 00:00:00+00:00,2.5832657863,2.7725160271,2.5738032743,2.6495033706,32950,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.6378114300456876,,72.86427527885257,24.978492041962014,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51681,15331.463518998346,False,False,False,False,84391.4429196593,False,False,False,False
2022-02-11 00:00:00+00:00,2.7725160271,3.0753164123,2.6211158345,2.6495033706,72790,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.753045214018827,,69.31483181090013,22.56545968904399,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21109,15759.429184257728,False,False,False,False,83532.07677746231,False,False,False,False
2022-02-18 00:00:00+00:00,2.8292910993,2.8482161234,2.6968159308,2.7819785391,103452,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7577614753180253,,67.77535536125777,21.929447057093682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124561,23818.804800238635,False,False,False,False,85007.62664579843,False,False,False,False
2022-02-25 00:00:00+00:00,2.8103660752,2.9333787317,2.6296320953,2.8292910993,95703,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.763127328674152,,66.11852372089677,20.99003019973796,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28858,24192.07851873948,False,False,False,False,85799.87652388743,False,False,False,False
2022-03-04 00:00:00+00:00,2.8302373505,2.8482161234,2.7252034669,2.7819785391,70281,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7679077378250305,,65.29555450706289,20.685220519292145,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.12638267064908096,0.12638267064908096,False,False,False,False,99139,29743.702332166184,False,False,False,False,84650.33011471058,False,False,False,False
2022-03-11 00:00:00+00:00,2.8387536113,3.0753164123,2.8292910993,2.8860661715,103081,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.8347461162386764,,64.86535252067551,20.591047565344482,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282800981289463,0.23460534023098778,False,False,False,False,202220,42519.72438163536,False,False,False,False,86015.56492102832,False,False,False,False
2022-03-18 00:00:00+00:00,2.7677847711,2.99488506,2.6589658826,2.9144537076,97244,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.8180957252240226,,62.40443548965534,18.43252017734693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.05677956125619478,0.14569245074359127,False,False,False,False,104976,47146.115168180884,False,False,False,False,86847.300852804,False,False,False,False
2022-03-25 00:00:00+00:00,2.744128491,2.7914410512,2.6873534187,2.763053515,53742,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.8064604483885387,,59.995835746421136,16.29296897976485,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.13487449708164137,0.005408976830974951,False,False,False,False,51234,47448.921452019335,False,False,False,False,84395.05634518889,False,False,False,False
2022-04-01 00:00:00+00:00,2.660858385,2.744128491,2.6021908104,2.744128491,24752,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7662119658377753,,56.232349282433844,12.842895767770784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2859874727323534,-0.14028924795068923,False,False,False,False,26482,45895.81615927716,False,False,False,False,79977.05217147118,False,False,False,False
2022-04-08 00:00:00+00:00,2.7015471868,2.7299347229,2.6305783465,2.6684283947,35402,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7626935071779486,,54.529600229155974,11.369933035567968,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.32411208631746163,-0.23220066713407544,False,False,False,False,61884,47080.126073404776,False,False,False,False,76675.1964550659,False,False,False,False
2022-04-15 00:00:00+00:00,2.7085494457,2.9239162197,2.6495033706,2.9239162197,49082,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7694733450100992,,53.4812608344861,10.447974653517008,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0616033293883777,-0.14690199826122657,False,False,False,False,110966,51812.413030930344,False,False,False,False,74631.25597691287,False,False,False,False
2022-04-22 00:00:00+00:00,2.6778909067,2.7270959693,2.6400408585,2.6495033706,69146,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7573661747904943,,51.96913088585136,9.006444870812217,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3154531172569226,-0.2311775577590746,False,False,False,False,41820,51072.23428789847,False,False,False,False,74224.94071936377,False,False,False,False
2022-04-29 00:00:00+00:00,2.5832657863,2.6684283947,2.5548782502,2.6684283947,121459,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7268445048857886,,48.851385233773094,6.003296155107094,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2870029060872343,False,False,False,False,-79639,41389.92063694303,False,False,False,False,77723.75992533682,False,False,False,False
2022-05-06 00:00:00+00:00,2.5548782502,2.6400408585,2.4393220532,2.5927282984,61602,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.7108489795619186,,46.09173627475464,3.3705551697998075,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3149155802513141,False,False,False,False,-141241,27861.70429346577,False,False,False,False,76529.55548642298,False,False,False,False
2022-05-13 00:00:00+00:00,2.4110480672,2.5548782502,2.0439026002,2.1763777687,48896,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.59158306108272,,41.906044322778406,-0.6027993814151955,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.328871917333354,False,False,False,False,-190137,11713.652123579419,False,False,False,False,74482.62545039164,False,False,False,False
