date,Open,High,Low,Close,Volume,aVWAP_peak_428,aVWAP_peak_389,aVWAP_peak_335,aVWAP_peak_310,aVWAP_peak_265,aVWAP_valley_415,aVWAP_valley_361,aVWAP_OB_bull_415,aVWAP_OB_bear_335,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,19.335,19.39,19.295,19.345,3850.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3850.0,False,False,False,False
2023-11-21 17:00:00+00:00,19.225,19.24,19.175,19.19,1898.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1898.0,-29.426356589147286,False,False,False,False,3819.736434108527,False,False,False,False
2023-11-22 17:00:00+00:00,19.3,19.305,19.21,19.275,662.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.718204488777928,-69.07730673316689,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1236.0,-48.13292470404423,False,False,False,False,3770.7792800913408,False,False,False,False
2023-11-23 17:00:00+00:00,19.275,19.275,19.275,19.275,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.19700748129655,-60.17456359102235,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1236.0,-66.54946850708231,False,False,False,False,3712.3175858263585,False,False,False,False
2023-11-24 17:00:00+00:00,19.325,19.43,19.32,19.43,560.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.50251292667014,-44.87342415153276,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-676.0,-75.99831395658491,False,False,False,False,3663.444444960833,False,False,False,False
2023-11-27 17:00:00+00:00,19.25,19.295,19.235,19.265,3000.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.668490746561766,-41.671800874267944,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3676.0,-131.81229358516498,False,False,False,False,3653.1584845738435,False,False,False,False
2023-11-28 17:00:00+00:00,19.335,19.35,19.265,19.32,1472.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.3684307629347,-36.46543010198028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2204.0,-163.9392347698911,False,False,False,False,3619.3420739602952,False,False,False,False
2023-11-29 17:00:00+00:00,19.46,19.505,19.375,19.395,2410.0,,,,,,,,,,,,#000000,,,,47.41502893030104,-29.806021632968545,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206.0,-158.20374275795479,False,False,False,False,3600.592584441531,False,False,False,False
2023-11-30 17:00:00+00:00,19.5,19.55,19.49,19.53,248.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.14784846579449,-21.62544343544061,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454.0,-148.71221186248263,False,False,False,False,3548.6144048377864,False,False,False,False
2023-12-01 17:00:00+00:00,19.83,19.97,19.81,19.97,200.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.665055390397825,-11.102459983546126,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,654.0,-136.26706129097127,False,False,False,False,3496.697902437201,False,False,False,False
2023-12-04 17:00:00+00:00,20.09,20.115,20.055,20.095,156.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.75714278221199,-3.0851837384892917,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,810.0,-121.59625413917327,False,False,False,False,3444.9041365079415,False,False,False,False
2023-12-05 17:00:00+00:00,19.975,19.99,19.88,19.95,200.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.38975312590087,-0.9700205022659318,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,610.0,-110.2536765556202,False,False,False,False,3394.5955452442527,False,False,False,False
2023-12-06 17:00:00+00:00,20.11,20.145,20.025,20.04,2542.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.64767304154341,2.0053322181610937,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3152.0,-59.676100174912904,False,False,False,False,3381.3770096590706,False,False,False,False
2023-12-07 17:00:00+00:00,20.175,20.24,20.175,20.23,1200.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.96734601152932,6.017888519145764,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4352.0,8.721978897566373,False,False,False,False,3347.557211059705,False,False,False,False
2023-12-08 17:00:00+00:00,20.165,20.28,20.155,20.23,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.51379465818658,9.251115932671865,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4352.0,76.05962263558861,False,False,False,False,3295.6570992603297,False,False,False,False
2023-12-11 17:00:00+00:00,20.28,20.29,20.195,20.24,856.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.62481326642376,12.021078239901954,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5208.0,155.62458972650973,False,False,False,False,3257.8329581865264,False,False,False,False
2023-12-12 17:00:00+00:00,20.16,20.21,20.14,20.165,1451.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.95991349133756,12.021078239901954,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3757.0,211.4598674051685,False,False,False,False,3229.820044106115,False,False,False,False
2023-12-13 17:00:00+00:00,20.145,20.825,20.095,20.82,2430.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.14103565532744,16.274351238919877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6187.0,304.1039004686543,False,False,False,False,3217.4197333447796,False,False,False,False
2023-12-14 17:00:00+00:00,21.37,21.42,21.215,21.25,259.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.294999999999998,,82.50759931358509,20.598232928300234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6446.0,399.32709581022556,False,False,False,False,3171.552760734783,False,False,False,False
2023-12-15 17:00:00+00:00,21.15,21.16,20.955,21.025,1249.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.08931808134394,,80.83230265787864,20.598232928300234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5197.0,473.70962145657865,False,False,False,False,3141.7457411885075,False,False,False,False
2023-12-18 17:00:00+00:00,21.025,21.025,20.79,20.79,171.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.066811594202893,,76.25280152125714,20.598232928300234,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5026.0,544.2877668603526,False,False,False,False,3095.6876676817087,False,False,False,False
2023-12-19 17:00:00+00:00,21.02,21.095,21.01,21.08,800.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.065151270673656,,74.92102156999218,20.598232928300234,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5826.0,626.1747782268587,False,False,False,False,3060.0956108184264,False,False,False,False
2023-12-20 17:00:00+00:00,21.125,21.17,20.715,20.72,1133.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.00341408268734,,69.70362374779077,29.186575054322972,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4693.0,689.2263320527989,False,False,False,False,3030.218159487908,False,False,False,False
2023-12-21 17:00:00+00:00,20.83,20.965,20.73,20.95,85.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.000614912992514,,67.77879625864477,26.89289346213036,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4778.0,752.6181718659337,False,False,False,False,2984.555862441584,False,False,False,False
2023-12-22 17:00:00+00:00,21.125,21.15,20.98,21.05,1139.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.01460159911773,,67.13281169603411,25.7108768416915,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5917.0,832.6861071858418,False,False,False,False,2955.942593256443,False,False,False,False
2023-12-25 17:00:00+00:00,21.05,21.05,21.05,21.05,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.01460159911773,,66.70215532096033,24.637102981288763,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5917.0,911.5126791674566,False,False,False,False,2910.114025919134,False,False,False,False
2023-12-26 17:00:00+00:00,21.165,21.28,21.165,21.22,929.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.047969066204104,,67.58053607890564,24.637102981288763,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6846.0,1003.5202345292014,False,False,False,False,2879.3990797808524,False,False,False,False
2023-12-27 17:00:00+00:00,21.21,21.285,21.165,21.22,404.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.05945345004593,,68.16612325086918,24.637102981288763,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6846.0,1094.1013161644075,False,False,False,False,2841.0207994741722,False,False,False,False
2023-12-28 17:00:00+00:00,21.23,21.275,21.19,21.25,1302.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.090627537589793,,68.7849539153154,24.637102981288763,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8148.0,1203.4640864564321,False,False,False,False,2817.1600118854253,False,False,False,False
