date,Open,High,Low,Close,Volume,aVWAP_peak_423,aVWAP_peak_309,aVWAP_peak_284,aVWAP_peak_200,aVWAP_valley_392,aVWAP_valley_372,aVWAP_valley_320,aVWAP_valley_301,aVWAP_valley_243,aVWAP_valley_217,aVWAP_valley_165,aVWAP_valley_146,aVWAP_valley_130,aVWAP_valley_128,aVWAP_valley_127,aVWAP_valley_65,aVWAP_OB_bull_392,aVWAP_OB_bull_146,aVWAP_OB_bear_284,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,2.55,2.675,2.53,2.675,1128.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1128.0,False,False,False,False
2024-01-15 17:00:00+00:00,2.675,2.675,2.675,2.675,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1110.5116279069766,False,False,False,False
2024-01-16 17:00:00+00:00,2.64,2.765,2.64,2.715,789.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,789.0,12.232558139534884,False,False,False,False,1105.526951505318,False,False,False,False
2024-01-17 17:00:00+00:00,2.595,2.595,2.47,2.495,632.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.30434782608697,-50.43478260869561,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157.0,14.47701460248783,False,False,False,False,1098.1854483812047,False,False,False,False
2024-01-18 17:00:00+00:00,2.485,2.54,2.48,2.515,2398.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,54.495938843764954,-50.43478260869561,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2555.0,53.86496786446477,False,False,False,False,1118.3376119721936,False,False,False,False
2024-01-19 17:00:00+00:00,2.54,2.72,2.54,2.69,10000.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.98378476308805,-50.43478260869561,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12555.0,247.681014874318,False,False,False,False,1256.0378040346402,False,False,False,False
2024-01-22 17:00:00+00:00,2.59,2.74,2.59,2.71,897.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.100734784724445,-50.43478260869561,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13452.0,452.39913867471614,False,False,False,False,1250.4713264527077,False,False,False,False
2024-01-23 17:00:00+00:00,2.68,2.73,2.68,2.73,159.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.63981560085624,-49.12065914726486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13611.0,656.4084543541778,False,False,False,False,1233.5492903836732,False,False,False,False
2024-01-24 17:00:00+00:00,2.67,2.67,2.585,2.65,1123.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.52259952805153,-46.807058939560264,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12488.0,839.8439821936479,False,False,False,False,1231.8353478971046,False,False,False,False
2024-01-25 17:00:00+00:00,2.64,2.77,2.64,2.77,427.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.87024341011746,-39.16527068747049,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12915.0,1027.055703399948,False,False,False,False,1219.3572804878472,False,False,False,False
