date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_858,aVWAP_valley_855,aVWAP_valley_807,aVWAP_valley_740,aVWAP_valley_695,aVWAP_valley_671,aVWAP_valley_638,aVWAP_valley_621,aVWAP_valley_620,aVWAP_valley_587,aVWAP_valley_539,aVWAP_valley_503,aVWAP_valley_455,aVWAP_valley_452,aVWAP_valley_425,aVWAP_valley_389,aVWAP_valley_359,aVWAP_valley_310,aVWAP_valley_289,aVWAP_valley_253,aVWAP_valley_234,aVWAP_valley_219,aVWAP_valley_140,aVWAP_valley_139,aVWAP_valley_137,aVWAP_valley_101,aVWAP_valley_78,aVWAP_valley_60,aVWAP_valley_40,aVWAP_OB_bull_807,aVWAP_OB_bull_671,aVWAP_OB_bull_621,aVWAP_OB_bull_539,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,0.9202,0.9463,0.9124,0.9255,3803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3803.0,False,False,False,False
2025-04-08 15:00:00+00:00,0.9256,0.9327,0.9121,0.9251,17447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17447.0,-270.49612403100775,False,False,False,False,4014.53488372093,False,False,False,False
2025-04-08 16:00:00+00:00,0.9251,0.9289,0.8763,0.8763,4176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21623.0,-601.5426957514572,False,False,False,False,4017.0382188570393,False,False,False,False
2025-04-08 17:00:00+00:00,0.8763,0.8763,0.822,0.822,12912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34535.0,-1127.6428089956207,False,False,False,False,4154.944603060806,False,False,False,False
2025-04-08 18:00:00+00:00,0.822,0.853,0.82,0.83,21123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.803900075001446,-47.4764899324987,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13412.0,-1318.0979592437507,False,False,False,False,4418.01522936994,False,False,False,False
2025-04-08 19:00:00+00:00,0.83,0.8677,0.8253,0.8573,29417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.12547324859386,-39.255308080765616,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16005.0,-1049.5227970849328,False,False,False,False,4805.596388604514,False,False,False,False
2025-04-09 14:00:00+00:00,0.8914,0.9026,0.8678,0.8684,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.65776158680739,-32.22526776918903,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20160.0,-720.6929862774144,False,False,False,False,4795.5096228897155,False,False,False,False
2025-04-09 15:00:00+00:00,0.8684,0.8859,0.8658,0.8811,4168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.722547610489244,-25.81307791068315,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24328.0,-332.3411570328033,False,False,False,False,4785.780791527084,False,False,False,False
2025-04-09 16:00:00+00:00,0.8811,0.9133,0.8807,0.9133,14718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.62421981091347,-17.777809455167066,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39046.0,278.175760130496,False,False,False,False,4939.768686232091,False,False,False,False
2025-04-09 17:00:00+00:00,0.9133,1.04,0.9133,1.01,18473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.517303395824,-7.1124514548455835,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57519.0,1165.6303995083176,False,False,False,False,5149.58622598043,False,False,False,False
