date,Open,High,Low,Close,Volume,aVWAP_peak_409,aVWAP_peak_378,aVWAP_peak_329,aVWAP_peak_267,aVWAP_peak_215,aVWAP_valley_417,aVWAP_valley_382,aVWAP_valley_344,aVWAP_valley_320,aVWAP_OB_bull_320,aVWAP_OB_bear_267,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-29 17:00:00+00:00,148.6,150.4,148.22,150.4,1973.0,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1973.0,False,False,False,False
2024-01-30 17:00:00+00:00,151.37,152.42,151.13,152.25,670.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,670.0,10.387596899224807,False,False,False,False,1952.798449612403,False,False,False,False
2024-01-31 17:00:00+00:00,151.53,152.67,147.97,148.06,2345.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.06170253285087,-33.784041135021944,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1675.0,-15.742443362778678,False,False,False,False,1958.8790938044585,False,False,False,False
2024-02-01 17:00:00+00:00,149.14,151.5,149.14,150.805,6015.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.38794593368017,-33.784041135021944,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4340.0,51.78844723199309,False,False,False,False,2021.7646892493506,False,False,False,False
2024-02-02 17:00:00+00:00,149.985,152.48,148.4,149.43,2199.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.38660122812799,-33.784041135021944,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2141.0,84.17932401909397,False,False,False,False,2024.5125235245544,False,False,False,False
2024-02-05 17:00:00+00:00,149.92,150.68,148.99,149.19,5230.0,,,,,,,,,,,,,,#000000,,,,54.59295985763619,-33.784041135021944,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3089.0,34.982745352131275,False,False,False,False,2074.210003779988,False,False,False,False
2024-02-06 17:00:00+00:00,150.275,151.3,149.31,150.5,1977.0,,,,,,,,,,,,,,#000000,,,,53.77299074405684,-33.784041135021944,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1112.0,17.20006712961761,False,False,False,False,2072.7028719384375,False,False,False,False
2024-02-07 17:00:00+00:00,151.66,152.81,151.11,151.43,1726.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.03569002656123,-33.784041135021944,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,614.0,26.45277926714292,False,False,False,False,2067.3276336138106,False,False,False,False
2024-02-08 17:00:00+00:00,153.415,155.57,153.415,154.74,3361.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.29490173623513,-29.438466257319654,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3975.0,87.67056563509419,False,False,False,False,2087.3845695267746,False,False,False,False
2024-02-09 17:00:00+00:00,153.81,156.39,153.57,155.87,3499.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.84288135723303,-21.152914068511564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7474.0,202.18730105160435,False,False,False,False,2109.270080076747,False,False,False,False
