date,Close,High,Low,Open,Volume,aVWAP_peak_194,aVWAP_peak_192,aVWAP_valley_186,aVWAP_valley_159,aVWAP_valley_120,aVWAP_valley_112,aVWAP_valley_81,aVWAP_OB_bull_171,aVWAP_OB_bull_120,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,14.701016232,15.0117694207,14.680100152,14.8623688492,280765103,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,280765103.0,False,False,False,False
2022-01-07 00:00:00+00:00,16.0217172838,16.1588373442,14.805596632,14.805596632,467243670,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,467243670,34610642.222222224,False,False,False,False,294578330.1851852,False,False,False,False
2022-01-14 00:00:00+00:00,16.5641033006,16.5945744251,15.9303039101,16.0826595328,323111368,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,790355038,90591708.57613169,False,False,False,False,296691888.54183817,False,False,False,False
2022-01-21 00:00:00+00:00,16.2167324808,16.7469300478,16.1161777698,16.5823859753,281529147,,,,,,,,,,,,#000000,,,,95.04765044999692,45.31848206601272,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,508825891,121572018.3853071,False,False,False,False,295568722.501702,False,False,False,False
2022-01-28 00:00:00+00:00,15.3635409937,16.4422188024,14.3579938838,15.9607750347,625507138,,,,,,,,,,,,#000000,,,,84.11154248820418,35.183566220392365,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116681247,103923628.35676584,False,False,False,False,320008605.13120556,False,False,False,False
2022-02-04 00:00:00+00:00,14.674893579,15.5646504156,14.61395133,15.2172795959,529662918,,,,,,,,,,,,#000000,,,,72.84258106046646,25.12753846386309,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-646344165,48348236.25626467,False,False,False,False,335538554.2325977,False,False,False,False
2022-02-11 00:00:00+00:00,14.7053647036,15.0222643988,14.4037005706,14.6505166794,286866634,,,,,,,,,,,,#000000,,,,64.95147515545284,18.5609272956208,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-359477531,18138920.163208034,False,False,False,False,331933226.80796087,False,False,False,False
2022-02-18 00:00:00+00:00,14.546914856,14.9034270131,14.3518996589,14.647469567,286042830,,,,,,,,,,,,#000000,,,,58.632800716732895,13.545473958418775,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-645520361,-31021026.589622192,False,False,False,False,328533938.15551937,False,False,False,False
2022-02-25 00:00:00+00:00,14.5712917556,14.691043275,13.8034194172,14.4859726069,264116947,,,,,,,,,,,,#000000,,14.355251482600002,,54.26036964371145,10.333178346151506,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-381403414,-56975277.508909434,False,False,False,False,323762309.1810365,False,False,False,False
2022-03-04 00:00:00+00:00,14.546914856,14.6840349164,14.1203191124,14.3762765585,263494093,,,,,,,,,,,,#000000,,14.402781046307714,,51.02381789284101,8.066966595321084,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2911388536205048,-0.2911388536205048,False,False,False,False,-644897507,-100525072.28602725,False,False,False,False,319297996.8713301,False,False,False,False
2022-03-11 00:00:00+00:00,14.1325075622,14.5438677435,13.9801519395,14.4250303578,301166695,,,,,,,,,,,,#000000,,14.335940218768242,,46.958225540790906,4.8565786890781055,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3378254103768221,-0.3144821319986635,False,False,False,False,-946064202,-163157600.4129882,False,False,False,False,317954937.4734538,False,False,False,False
2022-03-18 00:00:00+00:00,14.1507902369,14.2300151607,13.9009270157,14.1507902369,290879181,,,,,,,,,,,,#000000,,14.273062638311579,,44.175456512778766,2.7573464781644788,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32865519320702874,False,False,False,False,-655185021,-199604076.01202607,False,False,False,False,315949325.88282764,False,False,False,False
2022-03-25 00:00:00+00:00,14.5286321812,14.5286321812,14.0715653131,14.1507902369,206716905,,,,,,,,,,,,#000000,,14.289148647999394,,44.50899409569041,2.7573464781644788,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.27099719355389057,-0.2998261933804597,False,False,False,False,-448468116,-218038449.3444686,False,False,False,False,307858035.4470626,False,False,False,False
2022-04-01 00:00:00+00:00,14.61395133,14.7175531534,14.2543920604,14.6261397798,260289917,,,,,,,,,,,,#000000,,14.328435579126703,,45.2213079478656,2.7573464781644788,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.12266638480548027,-0.21124628909296997,False,False,False,False,-188178199,-215826578.94858202,False,False,False,False,304334471.11765057,False,False,False,False
2022-04-08 00:00:00+00:00,14.7114589285,14.7724011776,14.345805434,14.5347264062,275946163,,,,,,,,,,,,#000000,,14.370132907819583,,46.272804793882564,2.7573464781644788,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.011786291090771717,-0.11151629009187085,False,False,False,False,87767964,-193338094.2857241,False,False,False,False,302231633.4793061,False,False,False,False
2022-04-15 00:00:00+00:00,15.9916363716,16.2343326024,15.2096008725,15.2418758876,379112814,,,,,,,,,,,,#000000,,14.613952506100826,,51.91728676137057,2.7573464781644788,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282097030785,0.11565595980560381,False,False,False,False,466880778,-144432992.63492972,False,False,False,False,307926535.74009824,False,False,False,False
2022-04-22 00:00:00+00:00,15.9752682689,16.6545445324,15.7870350874,15.9016118066,309893565,,,,,,,,,,,,#000000,,15.469056261857855,,55.86283377579922,-3.869707550651853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282200512155,0.22924208992840966,False,False,False,False,156987213,-122105569.99530528,False,False,False,False,308072241.61120206,False,False,False,False
2022-04-29 00:00:00+00:00,15.4351208787,16.2739861438,15.3942006218,16.1757775274,326881796,,,,,,,,,,,,#000000,,15.407886342676775,,56.06851734915421,-3.704414605705047,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21483120021741448,0.22203664507291207,False,False,False,False,-169894583,-125645496.88454193,False,False,False,False,309465541.93629825,False,False,False,False
