date,Open,High,Low,Close,Volume,aVWAP_peak_428,aVWAP_peak_362,aVWAP_peak_337,aVWAP_peak_303,aVWAP_peak_250,aVWAP_peak_185,aVWAP_peak_151,aVWAP_peak_119,aVWAP_peak_53,aVWAP_valley_407,aVWAP_valley_350,aVWAP_valley_312,aVWAP_OB_bull_312,aVWAP_OB_bear_185,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-26 17:00:00+00:00,64.0,64.355,63.515,64.3,49491.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,49491.0,False,False,False,False
2024-01-29 17:00:00+00:00,64.06,64.68,63.485,63.87,81771.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81771.0,-1267.7674418604652,False,False,False,False,49991.46511627907,False,False,False,False
2024-01-30 17:00:00+00:00,64.325,65.03,64.19,65.02,61797.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.01812907904278,-87.52719361856417,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19974.0,-1557.786551288985,False,False,False,False,50174.49666486389,False,False,False,False
2024-01-31 17:00:00+00:00,64.32,64.79,63.845,64.07,29551.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.416831429245956,-79.26654859547703,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49525.0,-2301.4642791759775,False,False,False,False,49854.75253052491,False,False,False,False
2024-02-01 17:00:00+00:00,64.46,64.805,63.025,63.11,26498.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.990050191532497,-76.1170294453272,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76023.0,-3444.4338252352645,False,False,False,False,49492.632336253206,False,False,False,False
2024-02-02 17:00:00+00:00,62.08,62.26,60.26,60.64,182812.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.887666640037615,-76.1170294453272,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-258835.0,-7403.977486859523,False,False,False,False,51559.59927677641,False,False,False,False
2024-02-05 17:00:00+00:00,60.02,60.875,59.84,59.955,99840.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.80566111397816,-76.1170294453272,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-358675.0,-12850.039851404337,False,False,False,False,52308.13262132251,False,False,False,False
2024-02-06 17:00:00+00:00,60.925,61.13,60.63,60.97,42199.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.216496990950205,-70.04492684471256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-316476.0,-17557.419078514347,False,False,False,False,52151.401883007435,False,False,False,False
2024-02-07 17:00:00+00:00,60.18,60.495,59.87,60.33,41003.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.737011784599147,-64.94586587771457,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-357479.0,-22827.52110830482,False,False,False,False,51978.558442960806,False,False,False,False
2024-02-08 17:00:00+00:00,60.375,60.895,60.245,60.575,86622.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.22508166187085,-59.08901833073409,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270857.0,-26672.93938569544,False,False,False,False,52515.66606400017,False,False,False,False
