date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_819,aVWAP_peak_760,aVWAP_peak_745,aVWAP_peak_654,aVWAP_peak_630,aVWAP_peak_607,aVWAP_peak_593,aVWAP_peak_552,aVWAP_peak_503,aVWAP_peak_486,aVWAP_peak_443,aVWAP_peak_414,aVWAP_peak_342,aVWAP_peak_301,aVWAP_peak_264,aVWAP_valley_871,aVWAP_valley_845,aVWAP_valley_795,aVWAP_valley_742,aVWAP_valley_713,aVWAP_valley_693,aVWAP_OB_bull_795,aVWAP_OB_bear_858,aVWAP_OB_bear_486,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,22.25,22.36,21.72,21.78,14470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14470.0,False,False,False,False
2025-03-28 15:00:00+00:00,21.76,21.85,21.545,21.55,15742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15742.0,-244.06201550387595,False,False,False,False,14489.720930232557,False,False,False,False
2025-03-28 16:00:00+00:00,21.55,21.66,21.47,21.48,11282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27024.0,-659.2548524728081,False,False,False,False,14439.98882278709,False,False,False,False
2025-03-28 17:00:00+00:00,21.47,21.63,21.37,21.62,12772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.154340836012874,-39.06109324758842,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14252.0,-869.9950873181909,False,False,False,False,14414.128530960934,False,False,False,False
2025-03-28 18:00:00+00:00,21.62,21.79,21.605,21.695,9796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.0729078951237,-29.063643344549444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4456.0,-925.5920627086066,False,False,False,False,14342.529639008051,False,False,False,False
2025-03-28 19:00:00+00:00,21.695,21.855,21.55,21.8,32984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.856543454550334,-19.562424271364534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28528.0,-468.9472245270778,False,False,False,False,14631.544683364515,False,False,False,False
2025-03-31 14:00:00+00:00,20.935,21.16,20.905,21.075,5949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.194790932569397,-19.562424271364534,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22579.0,-111.61470941813087,False,False,False,False,14496.931587498397,False,False,False,False
2025-03-31 15:00:00+00:00,21.1,21.29,21.025,21.19,5656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.726174065883306,-19.562424271364534,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28235.0,327.8676891774991,False,False,False,False,14359.862880715476,False,False,False,False
2025-03-31 16:00:00+00:00,21.19,21.305,21.025,21.145,3924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.98969844229032,-11.722767073096975,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24311.0,699.6991978724216,False,False,False,False,14198.066556983455,False,False,False,False
2025-03-31 17:00:00+00:00,21.13,21.32,20.99,21.01,5645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.301221816570386,-13.380487604368042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18666.0,978.2464971302135,False,False,False,False,14065.460873929447,False,False,False,False
2025-03-31 18:00:00+00:00,21.0,21.35,20.99,21.21,6547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.518163974303945,-13.380487604368042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25213.0,1353.979109577807,False,False,False,False,13948.895589062324,False,False,False,False
2025-03-31 19:00:00+00:00,21.22,21.27,20.985,21.065,13740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.09428528078392,-13.380487604368042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11473.0,1510.8631543905542,False,False,False,False,13945.656897759032,False,False,False,False
2025-04-01 14:00:00+00:00,20.915,21.125,20.66,21.09,10638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.958333333333332,,33.00091733784042,-13.380487604368042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22111.0,1830.2451209891503,False,False,False,False,13894.375395468194,False,False,False,False
2025-04-01 15:00:00+00:00,21.08,21.57,21.05,21.52,11156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.17417775534551,,40.39423706146462,-17.432822991021354,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33267.0,2317.6366695009465,False,False,False,False,13851.919962980315,False,False,False,False
2025-04-01 16:00:00+00:00,21.515,21.56,21.0,21.09,21065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.195060858473916,,40.53932093237074,-17.100798904935324,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12202.0,2470.882612609459,False,False,False,False,13963.750661228683,False,False,False,False
2025-04-01 17:00:00+00:00,21.075,21.21,20.985,21.11,16669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.16890866483,,40.90085271360852,-16.350173770613935,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28871.0,2880.186758150398,False,False,False,False,14005.692511442192,False,False,False,False
2025-04-01 18:00:00+00:00,21.135,21.14,20.94,21.095,13628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.14830993584486,,40.986459115074965,-15.734067203951732,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15243.0,3071.858281279849,False,False,False,False,13999.836813590375,False,False,False,False
