date,Open,High,Low,Close,Volume,aVWAP_peak_398,aVWAP_peak_301,aVWAP_peak_267,aVWAP_peak_175,aVWAP_peak_133,aVWAP_peak_88,aVWAP_peak_62,aVWAP_valley_411,aVWAP_valley_355,aVWAP_OB_bull_411,aVWAP_OB_bear_301,aVWAP_OB_bear_175,aVWAP_OB_bear_133,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,126.67,126.9,126.045,126.43,24718.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,24718.0,False,False,False,False
2024-01-15 17:00:00+00:00,126.43,126.43,126.43,126.43,0.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,24334.77519379845,False,False,False,False
2024-01-16 17:00:00+00:00,126.84,127.085,125.675,126.595,20439.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20439.0,316.8837209302325,False,False,False,False,24274.37557839072,False,False,False,False
2024-01-17 17:00:00+00:00,123.2,123.295,121.48,123.295,34361.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.08510638297867,-61.70212765957467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13922.0,96.12583378402738,False,False,False,False,24430.757352369157,False,False,False,False
2024-01-18 17:00:00+00:00,121.59,122.31,120.74,121.94,23422.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.37354465178192,-61.70212765957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37344.0,-484.34123340642265,False,False,False,False,24415.117703495216,False,False,False,False
2024-01-19 17:00:00+00:00,122.43,123.845,122.325,123.34,27302.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.39992885949399,-61.70212765957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10042.0,-632.5219894776409,False,False,False,False,24459.875568557305,False,False,False,False
2024-01-22 17:00:00+00:00,123.27,124.22,122.62,123.48,21222.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.10230800392888,-61.70212765957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11180.0,-449.382113671786,False,False,False,False,24409.67594733936,False,False,False,False
2024-01-23 17:00:00+00:00,122.2,122.89,121.68,122.305,34194.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.734975906140846,-61.70212765957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23014.0,-799.2211506691226,False,False,False,False,24561.37089389224,False,False,False,False
2024-01-24 17:00:00+00:00,122.135,122.585,120.235,120.76,24386.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.9047080987291,-61.70212765957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47400.0,-1521.7138460075857,False,False,False,False,24558.65196530476,False,False,False,False
2024-01-25 17:00:00+00:00,122.96,123.84,122.5,123.43,21994.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.35074202771561,-61.70212765957467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25406.0,-1892.012856147003,False,False,False,False,24518.889919331043,False,False,False,False
