date,Close,High,Low,Open,Volume,aVWAP_peak_31,aVWAP_valley_35,aVWAP_valley_24,aVWAP_OB_bull_35,aVWAP_OB_bull_24,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-16 00:00:00+00:00,22.8,25.26,22.09,23.5,6284903,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,6284903.0,False,False,False,False
2025-05-19 00:00:00+00:00,23.65,26.6,22.5,23.02,2612360,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2612360,102445.49019607843,False,False,False,False,6140881.705882353,False,False,False,False
2025-05-20 00:00:00+00:00,21.91,23.7223,21.5,23.72,3349825,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.91751085383501,-42.32995658465995,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-737465,69507.82391387929,False,False,False,False,6031428.501730104,False,False,False,False
2025-05-21 00:00:00+00:00,22.44,24.015,21.03,21.515,4190823,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.8761733592859,-42.32995658465995,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3453358,202207.83081921734,False,False,False,False,5959247.89381912,False,False,False,False
2025-05-22 00:00:00+00:00,24.46,25.0,22.22,23.9,4666016,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.78133072063298,-42.32995658465995,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8119374,512684.93549297354,False,False,False,False,5908532.917590919,False,False,False,False
2025-05-23 00:00:00+00:00,22.95,24.24,22.62,23.025,2727756,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.29819181990227,-42.32995658465995,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5391618,704015.6439050138,False,False,False,False,5783796.5678814715,False,False,False,False
2025-05-27 00:00:00+00:00,21.74,23.5,21.67,23.3,3351436,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.4541522644754,-42.32995658465995,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2040182,756414.3245361897,False,False,False,False,5688409.878944943,False,False,False,False
2025-05-28 00:00:00+00:00,20.38,20.853,18.8,19.3,4046567,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.30595903164333,-42.32995658465995,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2006385,648069.2529857508,False,False,False,False,5624023.8836922,False,False,False,False
2025-05-29 00:00:00+00:00,19.6,20.926,19.21,20.81,3679022,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.36125855193292,-42.32995658465995,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5685407,399697.6352216038,False,False,False,False,5547749.300017997,False,False,False,False
2025-05-30 00:00:00+00:00,18.15,18.89,17.99,18.85,12164240,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.632181502480776,-42.32995658465995,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17849647,-315962.9387086551,False,False,False,False,5807219.523546702,False,False,False,False
2025-06-02 00:00:00+00:00,18.52,18.77,18.2,18.5,5652664,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.02684408774384,-42.32995658465995,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12196983,-781885.2940534137,False,False,False,False,5801158.522623302,False,False,False,False
2025-06-03 00:00:00+00:00,19.13,19.58,18.28,18.68,4675036,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.217945745239604,-42.32995658465995,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7521947,-1046201.4393846523,False,False,False,False,5756996.855069448,False,False,False,False
2025-06-04 00:00:00+00:00,20.08,20.15,18.9211,19.33,5911963,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.016850954891595,-42.32995658465995,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1609984,-1068310.5594087837,False,False,False,False,5763073.958792215,False,False,False,False
2025-06-05 00:00:00+00:00,19.07,20.83,19.05,20.725,6914067,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.16693347030419,-42.32995658465995,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8524051,-1360692.5374711845,False,False,False,False,5808210.940800363,False,False,False,False
2025-06-06 00:00:00+00:00,19.98,20.02,18.95,19.05,4289096,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.57970738126126,-42.32995658465995,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4234955,-1473408.7124723147,False,False,False,False,5748637.805867015,False,False,False,False
2025-06-09 00:00:00+00:00,20.93,21.13,19.83,20.73,6283038,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.29038306621939,-36.82950506767464,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2048083,-1335310.998257714,False,False,False,False,5769594.676225171,False,False,False,False
2025-06-10 00:00:00+00:00,20.0,21.3,19.75,21.14,3920526,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.98881475946675,-33.44297915349217,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1872443,-1356374.998326039,False,False,False,False,5697082.179118303,False,False,False,False
2025-06-11 00:00:00+00:00,19.33,20.05,19.2,19.87,3273146,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.29656157983127,-31.591971502643474,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5145589,-1504971.6258426649,False,False,False,False,5602025.858368565,False,False,False,False
2025-06-12 00:00:00+00:00,19.42,20.62,19.0801,19.2,4757587,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.06021599653419,-29.418288833310342,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388002,-1461168.8954174623,False,False,False,False,5568910.609020779,False,False,False,False
2025-06-13 00:00:00+00:00,18.84,19.2694,18.44,19.0,3139588,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.8634831653999,-28.444493535216935,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3527590,-1542205.0171657973,False,False,False,False,5473643.055725846,False,False,False,False
2025-06-16 00:00:00+00:00,19.37,19.85,18.9,19.23,3025557,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.5028061451725,-25.814803583444576,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502033,-1501413.9576690996,False,False,False,False,5377639.6809915,False,False,False,False
2025-06-17 00:00:00+00:00,18.49,19.328,18.3,19.1,6435570,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.31105979250762,-25.242618131370108,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6937603,-1714597.8416820762,False,False,False,False,5419127.14448203,False,False,False,False
2025-06-18 00:00:00+00:00,19.04,19.47,17.95,18.61,7838001,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.01370956963493,-22.94152325116003,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,900398,-1612048.9851455241,False,False,False,False,5513984.942737637,False,False,False,False
2025-06-20 00:00:00+00:00,18.86,21.05,18.81,20.51,26245904,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.12317062241005,-21.343507275064397,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25345506,-2542772.789649621,False,False,False,False,6327001.376355769,False,False,False,False
2025-06-23 00:00:00+00:00,18.47,19.04,17.4,18.25,8652040,,,18.30333333333333,,18.30333333333333,,,18.30333333333333,"rgba(239, 83, 80, 0.5)",,18.30333333333333,,40.40988881994812,-20.736213922717944,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-33997546,-3776293.3077025767,False,False,False,False,6418179.361596719,False,False,False,False
2025-06-24 00:00:00+00:00,19.71,19.83,18.69,19.09,7775280,,,18.827134123723972,,18.827134123723972,,,18.827134123723972,"rgba(239, 83, 80, 0.5)",,18.827134123723972,,43.31776427452037,-16.843981377891282,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-26222266,-4656527.530929927,False,False,False,False,6471398.994475279,False,False,False,False
2025-06-25 00:00:00+00:00,19.4,20.11,19.14,20.01,3366648,,,18.95008243588821,,18.95008243588821,,,18.95008243588821,"rgba(239, 83, 80, 0.5)",,18.95008243588821,,44.5398936500069,-14.757844091784968,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-29588914,-5634268.176775812,False,False,False,False,6349644.053515464,False,False,False,False
2025-06-26 00:00:00+00:00,20.48,21.07,19.01,19.515,6116098,,,19.241979428381228,,19.241979428381228,,,19.241979428381228,#000000,,19.241979428381228,,47.891882396503306,-10.826911754516416,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23472816,-6333819.071804212,False,False,False,False,6340485.384750152,False,False,False,False
2025-06-27 00:00:00+00:00,19.97,21.1474,19.64,21.125,5056323,,,19.406976059539904,,19.406976059539904,,,19.406976059539904,#000000,,19.406976059539904,,48.863505739453345,-9.292024136803235,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-28529139,-7204223.774870714,False,False,False,False,6290126.075544263,False,False,False,False
2025-06-30 00:00:00+00:00,21.9,22.4,20.41,20.5,10562811,,,19.957133853852227,,19.957133853852227,,,19.957133853852227,"rgba(38, 166, 154, 0.5)",,19.957133853852227,,53.18678418865906,-4.711320648772009,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17966328,-7626267.077816961,False,False,False,False,6457682.347091547,False,False,False,False
2025-07-01 00:00:00+00:00,21.31,22.1499,20.8,21.88,7094338,,,20.170566089318026,,20.170566089318026,,,20.170566089318026,"rgba(38, 166, 154, 0.5)",,20.170566089318026,,54.62431234681465,-2.9954273146830417,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25060666,-8309968.996333944,False,False,False,False,6482649.235440898,False,False,False,False
2025-07-02 00:00:00+00:00,22.22,22.8299,20.8001,21.51,7822788,21.95,,20.417174420270797,,20.417174420270797,21.1835872101354,21.95,20.417174420270797,"rgba(38, 166, 154, 0.5)",,20.417174420270797,,57.08830598244203,-0.33179789702926143,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17237878,-8660083.074909084,False,False,False,False,6535203.6967961565,False,False,False,False
2025-07-03 00:00:00+00:00,21.75,22.65,21.59,22.29,3814440,21.965296357517445,,20.5171545367589,,20.5171545367589,21.24122544713817,21.965296357517445,20.5171545367589,"rgba(38, 166, 154, 0.5)",,20.5171545367589,,57.5538519472487,0.4397025271027175,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21052318,-9146053.071971472,False,False,False,False,6428507.081235522,False,False,False,False
2025-07-07 00:00:00+00:00,19.69,21.4363,19.2,21.335,7332534,21.247677070561036,,20.47285254317908,,20.47285254317908,20.860264806870056,21.247677070561036,20.47285254317908,"rgba(38, 166, 154, 0.5)",,20.47285254317908,,53.66500048327389,0.4397025271027175,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28384852,-9900515.775031414,False,False,False,False,6463959.117265503,False,False,False,False
2025-07-08 00:00:00+00:00,19.46,20.08,19.15,20.08,3688011,20.973516047292026,,20.425795091463264,,20.425795091463264,20.699655569377647,20.973516047292026,20.425795091463264,#000000,,20.425795091463264,,50.67822053020131,0.4397025271027175,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32072863,-10770019.58777528,False,False,False,False,6355098.406784503,False,False,False,False
2025-07-09 00:00:00+00:00,20.17,20.26,19.05,19.92,6587804,20.715178899863503,19.826666666666668,20.37510823527659,19.826666666666668,20.37510823527659,20.305651267268917,20.715178899863503,20.100887450971626,#000000,,20.37510823527659,,50.17028335284861,7.035424303875438,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-25485059,-11347079.956882134,False,False,False,False,6364224.116322366,False,False,False,False
2025-07-10 00:00:00+00:00,20.41,20.6,19.35,20.16,3929791,20.64467693334203,19.9362676442032,20.362852300618787,19.9362676442032,20.362852300618787,20.314598959388004,20.64467693334203,20.14955997241099,#000000,,20.362852300618787,,50.32406096493632,6.9023342816968665,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-21555268,-11747401.056612246,False,False,False,False,6268756.150976391,False,False,False,False
2025-07-11 00:00:00+00:00,20.63,21.84,20.36,20.545,6119917,20.691190207885416,20.306705148983013,20.403258844053603,20.306705148983013,20.403258844053603,20.467051400307344,20.691190207885416,20.35498199651831,#000000,,20.403258844053603,,50.89493966235609,6.9023342816968665,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15435351,-11892026.544588236,False,False,False,False,6262919.3215263365,False,False,False,False
2025-07-14 00:00:00+00:00,21.45,21.95,20.855,20.95,4279414,20.762601979910407,20.534134227945348,20.450373887917905,20.534134227945348,20.450373887917905,20.582370031924555,20.762601979910407,20.492254057931625,"rgba(38, 166, 154, 0.5)",,20.450373887917905,,52.94619745925519,6.9023342816968665,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11155937,-11863160.287937718,False,False,False,False,6185134.799113539,False,False,False,False
2025-07-15 00:00:00+00:00,20.86,21.57,20.4,21.0,4208976,20.778521515798023,20.60268138751795,20.471895664247306,20.60268138751795,20.471895664247306,20.617699522521093,20.778521515798023,20.53728852588263,"rgba(38, 166, 154, 0.5)",,20.471895664247306,,52.861094502029175,6.9023342816968665,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15364913,-12000483.923704864,False,False,False,False,6107638.37561889,False,False,False,False
2025-07-16 00:00:00+00:00,24.36,24.75,21.15,21.16,14157924,21.382281383653012,21.618045389978054,20.849401976473526,21.618045389978054,20.849401976473526,21.28324291670153,21.382281383653012,21.23372368322579,"rgba(38, 166, 154, 0.5)",,20.849401976473526,,58.050140977988974,2.313477888534962,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1206989,-11577209.612971341,False,False,False,False,6423335.851084816,False,False,False,False
2025-07-17 00:00:00+00:00,26.04,26.17,23.67,24.285,11744485,22.00564591144148,22.463935902039424,21.2761197138701,22.463935902039424,21.2761197138701,21.915233842450334,22.00564591144148,21.870027807954763,"rgba(38, 166, 154, 0.5)",,21.2761197138701,,63.08176504217158,7.0502315035852305,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10537496,-10709966.255599918,False,False,False,False,6632008.36672855,False,False,False,False
2025-07-18 00:00:00+00:00,27.13,28.2,25.32,27.71,20131419,23.052303156637343,23.714204015997996,22.068596137823786,23.714204015997996,22.068596137823786,22.94503443681971,23.052303156637343,22.89140007691089,"rgba(38, 166, 154, 0.5)",,22.068596137823786,,67.29868291492349,10.878511006671076,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30668915,-9087265.029890116,False,False,False,False,7161397.019013705,False,False,False,False
2025-07-21 00:00:00+00:00,27.45,31.75,27.27,29.13,22095269,24.15237575399715,24.92472986268543,22.97567698434994,24.92472986268543,22.97567698434994,24.017594200344174,24.15237575399715,23.950203423517685,"rgba(38, 166, 154, 0.5)",,22.97567698434994,,70.35406205085249,13.58772556645603,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52764184,-6661718.009110112,False,False,False,False,7747039.057483756,False,False,False,False
2025-07-22 00:00:00+00:00,29.11,29.22,26.68,28.2,11783428,24.538489755044132,25.307487990530046,23.333951313967656,25.307487990530046,23.333951313967656,24.393309686513945,24.538489755044132,24.32071965224885,"rgba(38, 166, 154, 0.5)",,23.333951313967656,,73.54340777142045,16.458854201443188,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64547612,-3869195.2636548136,False,False,False,False,7905328.819935374,False,False,False,False
2025-07-23 00:00:00+00:00,31.03,31.19,28.41,29.61,13614186,25.08489683495781,25.870001606341926,23.826816431400285,25.870001606341926,23.826816431400285,24.927238290900007,25.08489683495781,24.848409018871106,"rgba(38, 166, 154, 0.5)",,23.826816431400285,,76.72350736728829,19.34975456516807,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78161798,-652293.5670408998,False,False,False,False,8129205.572094771,False,False,False,False
2025-07-24 00:00:00+00:00,31.89,33.17,30.08,30.315,12570255,25.626362847150258,26.42975289799844,24.316364494105244,26.42975289799844,24.316364494105244,25.45749341308465,25.626362847150258,25.373058696051842,"rgba(38, 166, 154, 0.5)",,24.316364494105244,,79.2495604831137,21.669296921300983,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90732053,2931406.2983332532,False,False,False,False,8303364.373189094,False,False,False,False
2025-07-25 00:00:00+00:00,30.59,31.42,29.1501,31.41,9383698,25.89996556097083,26.693828735019864,24.585196274160282,26.693828735019864,24.585196274160282,25.726330190050323,25.89996556097083,25.639512504590073,"rgba(38, 166, 154, 0.5)",,24.585196274160282,,77.92910382550892,21.669296921300983,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81348355,6006580.757222146,False,False,False,False,8345730.397769914,False,False,False,False
