date,Open,High,Low,Close,Volume,aVWAP_peak_829,aVWAP_peak_781,aVWAP_peak_759,aVWAP_peak_731,aVWAP_peak_702,aVWAP_peak_671,aVWAP_peak_605,aVWAP_peak_582,aVWAP_peak_569,aVWAP_peak_534,aVWAP_peak_487,aVWAP_peak_448,aVWAP_peak_402,aVWAP_valley_880,aVWAP_valley_801,aVWAP_valley_767,aVWAP_valley_740,aVWAP_valley_695,aVWAP_valley_608,aVWAP_valley_593,aVWAP_valley_573,aVWAP_valley_557,aVWAP_valley_525,aVWAP_valley_470,aVWAP_valley_442,aVWAP_valley_414,aVWAP_valley_380,aVWAP_valley_365,aVWAP_valley_347,aVWAP_valley_292,aVWAP_valley_252,aVWAP_valley_222,aVWAP_valley_180,aVWAP_valley_150,aVWAP_valley_109,aVWAP_valley_94,aVWAP_valley_59,aVWAP_OB_bull_801,aVWAP_OB_bull_573,aVWAP_OB_bull_292,aVWAP_OB_bull_59,aVWAP_OB_bear_829,aVWAP_OB_bear_402,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-26 14:00:00+00:00,12.22,12.275,12.09,12.1,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,889.0,False,False,False,False
2025-03-26 15:00:00+00:00,12.1,12.145,12.015,12.02,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1283.0,-19.891472868217054,False,False,False,False,895.1085271317829,False,False,False,False
2025-03-26 16:00:00+00:00,12.02,12.08,12.0,12.015,2316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3599.0,-75.38152755243074,False,False,False,False,917.1378522925305,False,False,False,False
2025-03-26 17:00:00+00:00,12.01,12.04,11.95,11.97,2544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6143.0,-169.45313177642407,False,False,False,False,942.3605212492355,False,False,False,False
2025-03-26 18:00:00+00:00,11.97,11.99,11.92,11.925,2417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8560.0,-299.53912973337873,False,False,False,False,965.2231488267666,False,False,False,False
2025-03-26 19:00:00+00:00,11.93,12.03,11.865,12.005,9448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.758510048712242,-38.51734095615898,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,888.0,-281.12767035766745,False,False,False,False,1096.7390689999952,False,False,False,False
2025-03-27 14:00:00+00:00,12.06,12.135,11.97,12.105,2434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.46352932943823,-25.148334206428327,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3322.0,-225.2652258559982,False,False,False,False,1117.4717966123983,False,False,False,False
2025-03-27 15:00:00+00:00,12.105,12.125,11.975,11.975,1461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.17756120667169,-23.156278995320562,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1861.0,-192.9200285559052,False,False,False,False,1122.7978152695705,False,False,False,False
2025-03-27 16:00:00+00:00,11.975,12.035,11.93,11.935,1325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.2688776924669,-23.06280561634563,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,536.0,-181.61894284186013,False,False,False,False,1125.9327328622903,False,False,False,False
2025-03-27 17:00:00+00:00,11.94,12.0,11.86,11.88,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.346771934618744,-23.06280561634563,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-538.0,-187.14423054973827,False,False,False,False,1125.1275742132625,False,False,False,False
