date,Open,High,Low,Close,Volume,aVWAP_peak_420,aVWAP_valley_408,aVWAP_valley_354,aVWAP_valley_322,aVWAP_valley_272,aVWAP_valley_244,aVWAP_valley_172,aVWAP_valley_151,aVWAP_valley_121,aVWAP_valley_67,aVWAP_OB_bull_322,aVWAP_OB_bull_67,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,69.745,70.135,69.585,70.115,9406.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9406.0,False,False,False,False
2024-01-15 17:00:00+00:00,70.115,70.115,70.115,70.115,0.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9260.170542635658,False,False,False,False
2024-01-16 17:00:00+00:00,67.57,67.925,67.02,67.02,23190.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23190.0,-359.5348837209302,False,False,False,False,9476.13689081185,False,False,False,False
2024-01-17 17:00:00+00:00,66.435,66.53,65.95,66.32,17282.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40472.0,-981.4335676942492,False,False,False,False,9597.158024287633,False,False,False,False
2024-01-18 17:00:00+00:00,66.12,67.05,65.95,66.82,10407.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.6716035711813975,-45.79555678593674,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30065.0,-1432.3415743966639,False,False,False,False,9609.71371383356,False,False,False,False
2024-01-19 17:00:00+00:00,65.445,66.75,65.405,66.69,6862.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.602042671486968,-43.438457809932615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36927.0,-1982.6463561889636,False,False,False,False,9567.113501215985,False,False,False,False
2024-01-22 17:00:00+00:00,67.01,67.54,66.58,67.47,8423.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.613007902292829,-36.55390676250347,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28504.0,-2393.8301336123905,False,False,False,False,9549.375307398683,False,False,False,False
2024-01-23 17:00:00+00:00,66.91,67.075,66.57,66.64,20055.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.835328261643795,-34.28804692985686,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48559.0,-3109.5692013083226,False,False,False,False,9712.253209609555,False,False,False,False
2024-01-24 17:00:00+00:00,66.145,66.145,65.41,65.49,16366.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.974135741423762,-34.28804692985686,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64925.0,-4067.9479733810617,False,False,False,False,9815.412074576847,False,False,False,False
2024-01-25 17:00:00+00:00,66.01,66.5,65.85,66.44,8172.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.949483255055497,-30.348220444002312,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56753.0,-4884.770485421665,False,False,False,False,9789.932817606663,False,False,False,False
2024-01-26 17:00:00+00:00,66.88,66.88,65.03,65.04,14474.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.65362105124367,-29.973467018765618,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71227.0,-5913.332183322105,False,False,False,False,9862.554014232917,False,False,False,False
2024-01-29 17:00:00+00:00,65.59,66.16,65.42,66.075,13019.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.09811377498209,-25.99914604200962,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58208.0,-6724.10222699153,False,False,False,False,9911.491161299073,False,False,False,False
2024-01-30 17:00:00+00:00,66.03,66.21,65.615,65.63,11191.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.14476115156378,-24.254182928475174,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69399.0,-7695.806068433521,False,False,False,False,9931.32850763552,False,False,False,False
2024-01-31 17:00:00+00:00,66.1,66.5,64.45,64.8,19075.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.960694736074124,-24.254182928475174,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88474.0,-8948.18116814773,False,False,False,False,10073.090856354349,False,False,False,False
2024-02-01 17:00:00+00:00,65.295,66.54,65.29,66.33,12045.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.80514736587791,-19.855127104656106,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76429.0,-9994.395413602804,False,False,False,False,10103.663091139553,False,False,False,False
2024-02-02 17:00:00+00:00,64.89,66.1,64.71,65.58,7744.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.42938389850188,-18.337017540103506,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-84173.0,-11144.451298663225,False,False,False,False,10067.079167245916,False,False,False,False
2024-02-05 17:00:00+00:00,63.97,64.8,63.95,64.215,9763.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.09671229820981,-18.337017540103506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93936.0,-12428.041201009532,False,False,False,False,10062.36476155218,False,False,False,False
2024-02-06 17:00:00+00:00,65.01,65.72,64.935,65.595,11544.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.946707393887436,-16.826889276022577,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82392.0,-13512.753740528764,False,False,False,False,10085.335850520363,False,False,False,False
2024-02-07 17:00:00+00:00,65.43,65.95,65.08,65.5,14751.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.65502380009821,-15.081924879959004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-97143.0,-14809.346705791882,False,False,False,False,10157.671728806868,False,False,False,False
2024-02-08 17:00:00+00:00,64.005,64.34,63.625,64.02,19285.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,63.995,,39.0884396549544,-15.081924879959004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116428.0,-16384.82970260131,False,False,False,False,10299.180694251723,False,False,False,False
2024-02-09 17:00:00+00:00,64.55,65.43,64.45,65.05,8931.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,64.30571962716189,,40.73431967144162,-14.78370026915212,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-107497.0,-17797.421490157878,False,False,False,False,10277.968590464876,False,False,False,False
2024-02-12 17:00:00+00:00,67.53,67.97,67.36,67.53,12253.0,,,,,,,,,,,,,,,#000000,,65.30920074625021,,46.579705162471384,-9.22363365390892,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95244.0,-18998.14363759729,False,False,False,False,10308.589232473172,False,False,False,False
2024-02-13 17:00:00+00:00,65.13,65.13,64.07,64.33,10240.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,65.14781291289515,,45.236972166601014,-9.22363365390892,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-105484.0,-20339.00962771206,False,False,False,False,10307.5258335201,False,False,False,False
2024-02-14 17:00:00+00:00,64.99,65.72,64.99,65.34,6120.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,65.16958674268419,,46.015723766540034,-9.22363365390892,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-99364.0,-21564.20327689482,False,False,False,False,10242.602952380254,False,False,False,False
2024-02-15 17:00:00+00:00,66.62,67.61,66.44,67.31,13420.0,,,,,,,,,,,,,,,#000000,,65.54218344745121,,49.34741480630767,-6.472854281811728,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-85944.0,-22562.339660198773,False,False,False,False,10291.864922110792,False,False,False,False
