date,Open,High,Low,Close,Volume,aVWAP_peak_880,aVWAP_peak_863,aVWAP_valley_866,aVWAP_valley_841,aVWAP_valley_810,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_710,aVWAP_valley_677,aVWAP_valley_586,aVWAP_valley_557,aVWAP_valley_510,aVWAP_valley_475,aVWAP_valley_445,aVWAP_valley_431,aVWAP_valley_416,aVWAP_valley_381,aVWAP_valley_328,aVWAP_valley_300,aVWAP_valley_271,aVWAP_valley_255,aVWAP_valley_230,aVWAP_valley_207,aVWAP_valley_166,aVWAP_valley_115,aVWAP_valley_114,aVWAP_OB_bull_759,aVWAP_OB_bull_710,aVWAP_OB_bull_586,aVWAP_OB_bull_510,aVWAP_OB_bull_115,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,42.76,42.89,42.645,42.765,20292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,20292.0,False,False,False,False
2025-03-13 15:00:00+00:00,42.76,42.79,42.23,42.26,22285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22285.0,-345.50387596899225,False,False,False,False,20322.899224806202,False,False,False,False
2025-03-13 16:00:00+00:00,42.26,42.58,42.235,42.52,13666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.225705329153719,-68.33855799373057,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8619.0,-473.77513370590714,False,False,False,False,20219.691484886727,False,False,False,False
2025-03-13 17:00:00+00:00,42.52,42.57,42.135,42.135,31891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.739403025759984,-63.95365953386957,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40510.0,-1094.491798299614,False,False,False,False,20400.64200450089,False,False,False,False
2025-03-13 18:00:00+00:00,42.135,42.46,42.135,42.39,7818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.754244235826633,-54.995011453941366,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32692.0,-1584.375646387992,False,False,False,False,20205.562283500873,False,False,False,False
2025-03-13 19:00:00+00:00,42.39,42.57,42.27,42.545,38300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.725722040598768,-46.06667480534433,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5608.0,-1472.865946443992,False,False,False,False,20486.09620158613,False,False,False,False
2025-03-14 14:00:00+00:00,42.6,42.92,42.6,42.78,6383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.224662866224136,-36.69354252839584,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11991.0,-1264.1238387471858,False,False,False,False,20267.44354729797,False,False,False,False
2025-03-14 15:00:00+00:00,42.775,42.91,42.765,42.91,7465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.345422800179534,-28.648647843204383,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19456.0,-942.8816086890898,False,False,False,False,20068.956050440636,False,False,False,False
2025-03-14 16:00:00+00:00,42.915,42.95,42.785,42.865,3976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.30812411059503,-23.451007597304006,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15480.0,-688.2632891745303,False,False,False,False,19819.45285586016,False,False,False,False
2025-03-14 17:00:00+00:00,42.86,42.925,42.82,42.84,6382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.48936517268919,-19.707164454392977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9098.0,-536.5382769392663,False,False,False,False,19611.12025344372,False,False,False,False
