date,Open,High,Low,Close,Volume,aVWAP_peak_849,aVWAP_peak_810,aVWAP_valley_834,aVWAP_valley_788,aVWAP_valley_748,aVWAP_valley_726,aVWAP_valley_675,aVWAP_valley_626,aVWAP_valley_564,aVWAP_valley_505,aVWAP_valley_461,aVWAP_valley_438,aVWAP_valley_401,aVWAP_OB_bull_748,aVWAP_OB_bull_564,aVWAP_OB_bull_505,aVWAP_OB_bear_849,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,14.205,14.265,14.04,14.16,1129.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1129.0,False,False,False,False
2025-01-06 16:00:00+00:00,14.17,14.18,14.08,14.16,1309.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1131.7906976744184,False,False,False,False
2025-01-06 17:00:00+00:00,14.16,14.26,14.15,14.225,207.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207.0,3.2093023255813953,False,False,False,False,1117.4528574003964,False,False,False,False
2025-01-06 18:00:00+00:00,14.225,14.23,14.17,14.185,108.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.36363636363647,2.272727272727657,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99.0,4.694429421308815,False,False,False,False,1101.8024255027158,False,False,False,False
2025-01-06 19:00:00+00:00,14.175,14.22,14.15,14.19,1078.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.0145308016363,2.272727272727657,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1177.0,22.86970958531953,False,False,False,False,1101.4333956499606,False,False,False,False
2025-01-06 20:00:00+00:00,14.19,14.21,14.11,14.13,6309.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.79413379676687,2.272727272727657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5132.0,-57.05075102840635,False,False,False,False,1182.1708623840698,False,False,False,False
2025-01-07 15:00:00+00:00,14.48,14.49,14.225,14.305,1400.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.8441062816897,2.272727272727657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3732.0,-114.02670837680316,False,False,False,False,1185.5480583160997,False,False,False,False
2025-01-07 16:00:00+00:00,14.31,14.385,14.22,14.245,705.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.42305133072757,2.272727272727657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4437.0,-181.04955010739536,False,False,False,False,1178.097700822827,False,False,False,False
2025-01-07 17:00:00+00:00,14.255,14.32,14.18,14.215,433.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.95363917901214,2.272727272727657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4870.0,-253.7464563072807,False,False,False,False,1166.5457984844886,False,False,False,False
2025-01-07 18:00:00+00:00,14.215,14.305,14.19,14.2,1553.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.74178535293994,2.272727272727657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6423.0,-349.3937980699585,False,False,False,False,1172.537336492481,False,False,False,False
