date,Open,High,Low,Close,Volume,aVWAP_peak_860,aVWAP_peak_823,aVWAP_peak_788,aVWAP_peak_755,aVWAP_peak_731,aVWAP_peak_689,aVWAP_peak_654,aVWAP_peak_598,aVWAP_valley_844,aVWAP_valley_809,aVWAP_valley_771,aVWAP_valley_770,aVWAP_valley_751,aVWAP_valley_715,aVWAP_valley_714,aVWAP_valley_677,aVWAP_valley_676,aVWAP_valley_643,aVWAP_valley_636,aVWAP_valley_621,aVWAP_valley_620,aVWAP_valley_588,aVWAP_valley_550,aVWAP_valley_476,aVWAP_valley_475,aVWAP_valley_393,aVWAP_valley_392,aVWAP_valley_341,aVWAP_valley_264,aVWAP_valley_235,aVWAP_valley_216,aVWAP_OB_bull_809,aVWAP_OB_bull_715,aVWAP_OB_bull_393,aVWAP_OB_bull_264,aVWAP_OB_bear_598,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,16.8,17.29,16.8,17.29,916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,916.0,False,False,False,False
2025-03-06 16:00:00+00:00,17.29,17.83,17.29,17.56,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,427.0,6.62015503875969,False,False,False,False,908.4186046511627,False,False,False,False
2025-03-06 17:00:00+00:00,17.62,17.75,17.48,17.68,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,952.0,21.27720689862388,False,False,False,False,902.474130160447,False,False,False,False
2025-03-06 18:00:00+00:00,17.68,17.8,17.595,17.8,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1348.0,41.84655252810258,False,False,False,False,894.6218180649361,False,False,False,False
2025-03-06 19:00:00+00:00,17.8,17.8,17.485,17.485,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.12981904012588,36.61683713611329,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1244.0,60.48459047340331,False,False,False,False,882.3641154592781,False,False,False,False
2025-03-06 20:00:00+00:00,17.485,17.9,17.485,17.8,1862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.18542625725286,33.059094489120014,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3106.0,107.7018836443583,False,False,False,False,897.5522687079715,False,False,False,False
2025-03-07 15:00:00+00:00,17.8,17.8,17.53,17.53,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.17871013755243,25.72555933907799,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2863.0,150.41968389793414,False,False,False,False,887.4041715187007,False,False,False,False
2025-03-07 16:00:00+00:00,17.53,17.69,17.47,17.47,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.15653361255688,20.294562319102354,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2759.0,190.86278957393515,False,False,False,False,875.2583704098836,False,False,False,False
2025-03-07 17:00:00+00:00,17.47,17.685,17.47,17.685,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.60109646525824,19.667502621484488,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2775.0,230.92693237123848,False,False,False,False,861.9365352097303,False,False,False,False
2025-03-07 18:00:00+00:00,17.685,18.0,17.685,17.75,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.37560035362344,19.667502621484488,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3675.0,284.3234140399014,False,False,False,False,862.5266664467888,False,False,False,False
