date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_777,aVWAP_valley_857,aVWAP_valley_841,aVWAP_valley_816,aVWAP_valley_786,aVWAP_valley_768,aVWAP_valley_745,aVWAP_valley_706,aVWAP_valley_611,aVWAP_valley_552,aVWAP_valley_528,aVWAP_valley_516,aVWAP_valley_482,aVWAP_valley_448,aVWAP_valley_414,aVWAP_valley_376,aVWAP_valley_359,aVWAP_valley_324,aVWAP_valley_306,aVWAP_OB_bull_611,aVWAP_OB_bull_414,aVWAP_OB_bull_336,aVWAP_OB_bear_777,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,17.425,17.44,17.235,17.305,71971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,71971.0,False,False,False,False
2025-01-23 16:00:00+00:00,17.31,17.375,17.275,17.305,41007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,71490.93798449612,False,False,False,False
2025-01-23 17:00:00+00:00,17.305,17.385,17.29,17.35,62405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62405.0,967.5193798449612,False,False,False,False,71350.07072892254,False,False,False,False
2025-01-23 18:00:00+00:00,17.355,17.41,17.325,17.345,30278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.29629629629474,37.037037037031595,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32127.0,1450.6121026380624,False,False,False,False,70713.29443855165,False,False,False,False
2025-01-23 19:00:00+00:00,17.345,17.42,17.335,17.4,43210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.97141000649596,37.05003248862346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75337.0,2596.137496395612,False,False,False,False,70286.88677283766,False,False,False,False
2025-01-23 20:00:00+00:00,17.405,17.495,17.335,17.475,203866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.48836031662862,38.08838718294777,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,279203.0,6884.6159848235875,False,False,False,False,72357.88077635957,False,False,False,False
2025-01-24 15:00:00+00:00,17.745,17.935,17.685,17.805,65562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,97.41076551471954,39.58824959245949,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,344765.0,12123.071550950353,False,False,False,False,72252.51828370283,False,False,False,False
2025-01-24 16:00:00+00:00,17.805,17.93,17.805,17.915,61351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.0772700847211,40.8705769576606,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,406116.0,18231.489046284456,False,False,False,False,72083.5024963586,False,False,False,False
2025-01-24 17:00:00+00:00,17.915,17.955,17.87,17.88,53220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.2272775450752,40.8705769576606,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,352896.0,23420.08611533431,False,False,False,False,71791.04509331429,False,False,False,False
2025-01-24 18:00:00+00:00,17.885,17.91,17.86,17.87,75790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.32249030866348,40.8705769576606,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,277106.0,27353.201059282615,False,False,False,False,71853.04439419313,False,False,False,False
2025-01-24 19:00:00+00:00,17.875,17.875,17.72,17.725,46332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.14587059211144,41.87049704815128,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,230774.0,30507.011895572807,False,False,False,False,71457.36928730641,False,False,False,False
2025-01-24 20:00:00+00:00,17.725,17.765,17.615,17.705,277385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.15812244614408,35.57593349149488,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46611.0,29311.383804168574,False,False,False,False,74650.04573246445,False,False,False,False
2025-01-27 15:00:00+00:00,17.815,17.87,17.565,17.605,35046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.64447138018531,28.060573227476965,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81657.0,27590.943745189215,False,False,False,False,74036.02951955803,False,False,False,False
2025-01-27 16:00:00+00:00,17.605,17.645,17.565,17.625,37792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.58411758993874,23.808516855605546,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43865.0,26483.099656116516,False,False,False,False,73474.1065812703,False,False,False,False
2025-01-27 17:00:00+00:00,17.625,17.64,17.47,17.475,36081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.71877730422928,16.878044975600446,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79946.0,24833.03609555657,False,False,False,False,72894.36849473897,False,False,False,False
2025-01-27 18:00:00+00:00,17.47,17.555,17.465,17.505,40123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.51252335793844,13.284361496734633,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39823.0,23830.616931284374,False,False,False,False,72386.28526226239,False,False,False,False
2025-01-27 19:00:00+00:00,17.505,17.605,17.475,17.545,50447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.074220943830575,11.951060897637731,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10624.0,23625.863180411747,False,False,False,False,72046.14130470794,False,False,False,False
2025-01-27 20:00:00+00:00,17.545,17.685,17.49,17.68,178802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.874879486481696,11.951060897637731,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,189426.0,26196.407937304586,False,False,False,False,73701.27089688301,False,False,False,False
2025-01-28 15:00:00+00:00,17.615,17.635,17.525,17.565,45510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.31949534972986,11.951060897637731,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143916.0,28021.51789176498,False,False,False,False,73264.19692948948,False,False,False,False
2025-01-28 16:00:00+00:00,17.565,17.605,17.34,17.345,56353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,17.43,,46.83920589046612,7.213156258906089,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87563.0,28944.641645381023,False,False,False,False,73002.00782980748,False,False,False,False
2025-01-28 17:00:00+00:00,17.345,17.445,17.345,17.39,34701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,17.41602620423046,,44.43984149133476,4.585737408635502,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,122264.0,30391.453402816973,False,False,False,False,72408.19375492675,False,False,False,False
