date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_870,aVWAP_peak_829,aVWAP_peak_815,aVWAP_peak_798,aVWAP_valley_862,aVWAP_valley_861,aVWAP_valley_817,aVWAP_valley_766,aVWAP_valley_722,aVWAP_valley_665,aVWAP_valley_662,aVWAP_valley_630,aVWAP_valley_576,aVWAP_valley_557,aVWAP_valley_539,aVWAP_valley_538,aVWAP_valley_506,aVWAP_valley_443,aVWAP_valley_401,aVWAP_valley_396,aVWAP_valley_375,aVWAP_valley_342,aVWAP_valley_323,aVWAP_valley_306,aVWAP_valley_305,aVWAP_valley_277,aVWAP_valley_253,aVWAP_valley_230,aVWAP_valley_133,aVWAP_valley_112,aVWAP_valley_72,aVWAP_OB_bull_722,aVWAP_OB_bull_630,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-26 14:00:00+00:00,3.7,3.705,3.7,3.705,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2025-03-26 15:00:00+00:00,3.705,3.705,3.685,3.69,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-400.0,-6.2015503875969,False,False,False,False,104.65116279069767,False,False,False,False
2025-03-26 16:00:00+00:00,3.69,3.695,3.69,3.695,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.090909090908895,-63.63636363636334,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-300.0,-10.756565110269815,False,False,False,False,104.5790517396791,False,False,False,False
2025-03-26 17:00:00+00:00,3.685,3.7,3.685,3.695,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.151515151514825,-57.27272727272712,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-300.0,-15.240959449645477,False,False,False,False,108.19798117007167,False,False,False,False
2025-03-26 18:00:00+00:00,3.695,3.695,3.69,3.69,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.859193839130157,-54.644907362964254,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466.0,-22.22947170624012,False,False,False,False,109.09413650076823,False,False,False,False
2025-03-26 19:00:00+00:00,3.69,3.71,3.685,3.695,2956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.95071934524398,-46.81347997720361,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2490.0,16.719822428740347,False,False,False,False,153.2322119038571,False,False,False,False
2025-03-27 14:00:00+00:00,3.695,3.71,3.68,3.68,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.205777539722,-46.32881078740593,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2060.0,48.39858487170561,False,False,False,False,157.523185362712,False,False,False,False
2025-03-27 15:00:00+00:00,3.68,3.8,3.68,3.71,1875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.54907006051827,-33.65151294859959,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3935.0,108.65597115276444,False,False,False,False,184.1507328764684,False,False,False,False
2025-03-27 16:00:00+00:00,3.71,3.73,3.695,3.7,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.650184979637174,-28.078722797501406,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3317.0,158.39773904186887,False,False,False,False,190.87707810318983,False,False,False,False
2025-03-27 17:00:00+00:00,3.7,3.715,3.695,3.695,1722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.685297220038905,-25.196093321587572,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1595.0,180.67064231253758,False,False,False,False,214.615417977559,False,False,False,False
2025-03-27 18:00:00+00:00,3.695,3.72,3.69,3.69,2175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.74686557903881,-23.88301514609485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-580.0,168.8772990208703,False,False,False,False,245.00897738875963,False,False,False,False
2025-03-27 19:00:00+00:00,3.69,3.78,3.69,3.775,8827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.476739906835434,-11.85996673951714,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8247.0,294.1195114391514,False,False,False,False,378.06310177032924,False,False,False,False
