date,Open,High,Low,Close,Volume,aVWAP_peak_435,aVWAP_valley_441,aVWAP_valley_422,aVWAP_valley_402,aVWAP_valley_401,aVWAP_valley_377,aVWAP_valley_368,aVWAP_OB_bull_422,aVWAP_OB_bull_402,aVWAP_OB_bull_377,aVWAP_OB_bear_435,aVWAP_OB_bear_358,aVWAP_OB_bear_282,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,15.4,15.405,15.165,15.18,986.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.0,15.165,15.405,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,986.0,False,False,False,False
2023-11-10 17:00:00+00:00,15.355,15.465,15.355,15.425,300.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,300.0,4.651162790697675,False,False,False,False,975.3643410852712,False,False,False,False
2023-11-13 17:00:00+00:00,15.49,15.49,15.43,15.445,2475.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2775.0,47.6023075536326,False,False,False,False,998.6145063397631,False,False,False,False
2023-11-14 17:00:00+00:00,15.85,15.875,15.82,15.865,1686.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4461.0,116.02707797915768,False,False,False,False,1009.2716457763559,False,False,False,False
2023-11-15 17:00:00+00:00,15.985,16.02,15.985,16.005,982.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5443.0,198.61580545234904,False,False,False,False,1008.8488295627689,False,False,False,False
2023-11-16 17:00:00+00:00,15.97,15.995,15.955,15.96,780.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,97.75548300505062,47.979934704545556,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4663.0,267.8310642825452,False,False,False,False,1005.3007856935786,False,False,False,False
2023-11-17 17:00:00+00:00,16.075,16.165,16.075,16.095,1181.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.67476671546466,47.141961063615156,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5844.0,354.28329584405606,False,False,False,False,1008.0248045200348,False,False,False,False
2023-11-20 17:00:00+00:00,16.18,16.27,16.16,16.25,1041.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.30729681165089,46.9479056713963,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6885.0,455.53471761391563,False,False,False,False,1008.5360478608094,False,False,False,False
2023-11-21 17:00:00+00:00,16.14,16.185,16.14,16.165,600.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.67241815787222,43.76187581602642,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6285.0,545.9140243175758,False,False,False,False,1002.2021556459131,False,False,False,False
2023-11-22 17:00:00+00:00,16.325,16.35,16.3,16.305,830.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,91.0505383636609,42.54586892589171,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7115.0,647.7603185142026,False,False,False,False,999.5323547831857,False,False,False,False
2023-11-23 17:00:00+00:00,16.305,16.305,16.305,16.305,0.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.96928516752004,41.77268648548471,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7115.0,748.0276003977034,False,False,False,False,984.0357291276324,False,False,False,False
2023-11-24 17:00:00+00:00,16.365,16.37,16.36,16.37,0.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.60708354939425,41.5717342601226,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7115.0,846.7403507791344,False,False,False,False,968.7793612341807,False,False,False,False
2023-11-27 17:00:00+00:00,16.38,16.395,16.38,16.395,122.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.50189812743011,41.50168096329449,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7237.0,945.8141437903105,False,False,False,False,955.6509990445035,False,False,False,False
2023-11-28 17:00:00+00:00,16.45,16.45,16.36,16.39,815.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.18751391884247,41.16122842221809,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6422.0,1030.7162500881352,False,False,False,False,953.4703634004026,False,False,False,False
2023-11-29 17:00:00+00:00,16.53,16.53,16.44,16.44,670.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.30026700877217,41.16122842221809,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7092.0,1124.6896415596368,False,False,False,False,949.0754740453575,False,False,False,False
2023-11-30 17:00:00+00:00,16.53,16.55,16.515,16.55,1000.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.97944933442443,41.16122842221809,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8092.0,1232.709957194371,False,False,False,False,949.865001579538,False,False,False,False
