date,Open,High,Low,Close,Volume,aVWAP_peak_887,aVWAP_peak_876,aVWAP_peak_870,aVWAP_peak_866,aVWAP_peak_840,aVWAP_peak_834,aVWAP_peak_827,aVWAP_peak_824,aVWAP_peak_815,aVWAP_peak_813,aVWAP_peak_806,aVWAP_peak_801,aVWAP_peak_800,aVWAP_peak_786,aVWAP_valley_896,aVWAP_valley_890,aVWAP_valley_884,aVWAP_valley_875,aVWAP_valley_869,aVWAP_valley_864,aVWAP_valley_858,aVWAP_valley_852,aVWAP_valley_847,aVWAP_valley_832,aVWAP_valley_828,aVWAP_valley_817,aVWAP_valley_810,aVWAP_valley_806,aVWAP_valley_794,aVWAP_valley_793,aVWAP_valley_778,aVWAP_valley_768,aVWAP_valley_762,aVWAP_valley_756,aVWAP_valley_749,aVWAP_valley_744,aVWAP_valley_743,aVWAP_valley_742,aVWAP_valley_737,aVWAP_valley_726,aVWAP_valley_720,aVWAP_valley_713,aVWAP_valley_699,aVWAP_valley_666,aVWAP_valley_654,aVWAP_valley_648,aVWAP_valley_637,aVWAP_valley_629,aVWAP_valley_618,aVWAP_valley_594,aVWAP_valley_582,aVWAP_valley_573,aVWAP_valley_564,aVWAP_valley_557,aVWAP_valley_556,aVWAP_valley_535,aVWAP_valley_528,aVWAP_valley_518,aVWAP_valley_517,aVWAP_valley_516,aVWAP_valley_511,aVWAP_valley_505,aVWAP_valley_492,aVWAP_valley_483,aVWAP_valley_478,aVWAP_valley_468,aVWAP_valley_452,aVWAP_valley_431,aVWAP_valley_425,aVWAP_valley_422,aVWAP_valley_408,aVWAP_valley_403,aVWAP_valley_396,aVWAP_valley_377,aVWAP_valley_371,aVWAP_valley_365,aVWAP_valley_360,aVWAP_valley_354,aVWAP_valley_348,aVWAP_valley_342,aVWAP_valley_337,aVWAP_valley_329,aVWAP_valley_304,aVWAP_valley_296,aVWAP_valley_277,aVWAP_valley_264,aVWAP_valley_258,aVWAP_valley_247,aVWAP_valley_240,aVWAP_valley_235,aVWAP_valley_224,aVWAP_valley_215,aVWAP_valley_214,aVWAP_valley_208,aVWAP_valley_198,aVWAP_valley_192,aVWAP_valley_186,aVWAP_valley_172,aVWAP_valley_154,aVWAP_valley_153,aVWAP_valley_143,aVWAP_valley_136,aVWAP_valley_122,aVWAP_valley_109,aVWAP_valley_108,aVWAP_valley_102,aVWAP_valley_95,aVWAP_valley_94,aVWAP_valley_89,aVWAP_valley_84,aVWAP_valley_73,aVWAP_valley_62,aVWAP_valley_54,aVWAP_valley_35,aVWAP_valley_26,aVWAP_valley_17,aVWAP_valley_16,aVWAP_valley_15,aVWAP_OB_bull_810,aVWAP_OB_bull_637,aVWAP_OB_bull_618,aVWAP_OB_bull_594,aVWAP_OB_bull_518,aVWAP_OB_bull_431,aVWAP_OB_bull_304,aVWAP_OB_bull_277,aVWAP_OB_bull_41,aVWAP_OB_bull_8,aVWAP_OB_bear_887,aVWAP_OB_bear_876,aVWAP_OB_bear_834,aVWAP_OB_bear_815,aVWAP_OB_bear_593,aVWAP_OB_bear_569,aVWAP_OB_bear_515,aVWAP_OB_bear_498,aVWAP_OB_bear_270,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,2.465,2.465,2.43,2.445,37643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,37643.0,False,False,False,False
2024-12-30 16:00:00+00:00,2.445,2.46,2.44,2.455,35537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,1.0,2.46,2.44,0.0,0,,,False,False,False,False,,,False,False,False,False,35537.0,550.9612403100775,False,False,False,False,37610.3488372093,False,False,False,False
2024-12-30 17:00:00+00:00,2.455,2.47,2.445,2.47,15958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51495.0,1340.7912985998437,False,False,False,False,37274.653506399845,False,False,False,False
2024-12-30 18:00:00+00:00,2.47,2.49,2.465,2.485,7464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58959.0,2234.0968598618615,False,False,False,False,36812.47283188202,False,False,False,False
2024-12-30 19:00:00+00:00,2.485,2.49,2.475,2.48,9866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.52073732718902,45.968663594470115,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49093.0,2960.591482189585,False,False,False,False,36394.6980592947,False,False,False,False
2024-12-30 20:00:00+00:00,2.475,2.49,2.46,2.46,45550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.66146143639801,33.76407105312687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3543.0,2969.6210716130017,False,False,False,False,36536.64072504207,False,False,False,False
2024-12-31 15:00:00+00:00,2.475,2.495,2.475,2.495,4986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.96066098002714,32.30824360137049,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8529.0,3055.8129929833426,False,False,False,False,36047.48350449878,False,False,False,False
2024-12-31 16:00:00+00:00,2.495,2.495,2.475,2.475,7464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.88970045743362,26.607258549135878,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1065.0,3024.9476752626706,False,False,False,False,35604.32872148329,False,False,False,False
2024-12-31 17:00:00+00:00,2.475,2.48,2.465,2.47,34035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4716666666666667,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.07837543087152,22.065148002591584,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32970.0,2466.886470995032,False,False,False,False,35579.99804363083,False,False,False,False
2024-12-31 18:00:00+00:00,2.475,2.49,2.47,2.475,10718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4732632821635794,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.1191156814959,19.97464059249613,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22252.0,2083.647921057124,False,False,False,False,35194.54070962105,False,False,False,False
