date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_845,aVWAP_peak_816,aVWAP_peak_789,aVWAP_peak_774,aVWAP_peak_735,aVWAP_peak_720,aVWAP_valley_880,aVWAP_valley_859,aVWAP_valley_832,aVWAP_valley_810,aVWAP_valley_779,aVWAP_valley_754,aVWAP_valley_707,aVWAP_valley_684,aVWAP_valley_655,aVWAP_valley_619,aVWAP_valley_598,aVWAP_valley_552,aVWAP_valley_499,aVWAP_valley_452,aVWAP_valley_427,aVWAP_valley_397,aVWAP_valley_354,aVWAP_valley_324,aVWAP_valley_286,aVWAP_valley_222,aVWAP_OB_bull_598,aVWAP_OB_bull_286,aVWAP_OB_bear_845,aVWAP_OB_bear_774,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-14 19:00:00+00:00,408.54,408.58,406.835,407.115,30126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.675527778571976,-20.987780183899847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96415.0,10004.465720848943,False,False,False,False,94371.74065661154,False,False,False,False
2025-02-14 20:00:00+00:00,407.17,408.83,406.69,408.38,81424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.54654595373049,-20.987780183899847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177839.0,12606.551523626478,False,False,False,False,94171.00049139276,False,False,False,False
2025-02-17 15:00:00+00:00,408.38,408.38,408.38,408.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.46055807050283,-18.394559050292173,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177839.0,15168.294910857076,False,False,False,False,92710.98497989829,False,False,False,False
2025-02-17 16:00:00+00:00,408.38,408.38,408.38,408.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.73656614835105,-16.264149572668174,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,177839.0,17690.321346347664,False,False,False,False,91273.60536780684,False,False,False,False
2025-02-17 17:00:00+00:00,408.38,408.38,408.38,408.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.58723820024987,-14.511699201261969,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,177839.0,20173.246596791883,False,False,False,False,89858.51071094161,False,False,False,False
2025-02-17 18:00:00+00:00,408.38,408.38,408.38,408.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.15435290151575,-13.020200349577479,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177839.0,22617.676882112937,False,False,False,False,88465.35550612082,False,False,False,False
2025-02-17 19:00:00+00:00,408.38,408.38,408.38,408.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.53242936902633,-11.721343542506311,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177839.0,25024.209023475523,False,False,False,False,87093.79960680111,False,False,False,False
2025-02-17 20:00:00+00:00,408.38,408.38,408.38,408.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.784480347366724,-10.575047328219881,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177839.0,27393.430589003037,False,False,False,False,85743.508140029,False,False,False,False
2025-02-18 15:00:00+00:00,409.905,410.31,407.825,409.07,74945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.33305942047703,-6.514628104391676,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,252784.0,30887.85802173167,False,False,False,False,85576.08940917582,False,False,False,False
2025-02-18 16:00:00+00:00,409.14,409.44,408.235,408.87,31587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.56864631964437,-4.80111469768687,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,221197.0,33838.387354728075,False,False,False,False,84739.04926329713,False,False,False,False
2025-02-18 17:00:00+00:00,408.885,409.1,408.195,408.55,33929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.66208906670511,-4.80111469768687,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,187268.0,36217.1410391509,False,False,False,False,83951.29656154058,False,False,False,False
2025-02-18 18:00:00+00:00,408.555,408.81,407.585,407.685,29816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.37661109901888,-4.80111469768687,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,157452.0,38096.75125559817,False,False,False,False,83111.98963810584,False,False,False,False
2025-02-18 19:00:00+00:00,407.735,407.88,406.5,407.09,37989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,407.15666666666664,,41.643265941807336,-2.3928319421416617,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,119463.0,39358.24348419354,False,False,False,False,82412.40840340652,False,False,False,False
2025-02-18 20:00:00+00:00,407.12,409.62,406.99,409.62,70518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,408.18783110767043,,47.89199689482055,-8.5685556917308,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,189981.0,41693.48001932232,False,False,False,False,82227.99897079555,False,False,False,False
2025-02-19 15:00:00+00:00,409.45,409.61,407.77,408.33,59220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,408.32276490964483,,48.179935349074555,-8.368845280560365,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,130761.0,43074.37180196849,False,False,False,False,81871.28580845764,False,False,False,False
2025-02-19 16:00:00+00:00,408.35,411.77,408.0,410.635,174683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,409.24729007622443,,53.14013227028752,-3.6991827738567835,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,305444.0,47142.11797558138,False,False,False,False,83310.22711375286,False,False,False,False
2025-02-19 17:00:00+00:00,410.635,411.535,410.02,410.97,50033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,409.4505589431671,,56.9843919586711,-0.1517184778318068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355477.0,51922.50374340182,False,False,False,False,82794.30111198925,False,False,False,False
2025-02-19 18:00:00+00:00,410.97,412.505,410.38,411.86,85051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,409.830150818649,,60.90619401709401,3.4733987410994303,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,440528.0,57947.3951582328,False,False,False,False,82829.28869164833,False,False,False,False
2025-02-19 19:00:00+00:00,411.92,415.155,411.875,414.78,58590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,410.2789625040105,,66.63238194731615,8.73440139206447,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,499118.0,64787.249496864846,False,False,False,False,82453.4857661964,False,False,False,False
2025-02-19 20:00:00+00:00,414.74,415.48,414.075,414.855,84143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,410.89276057260753,,70.5123553909766,12.244578134844389,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,583261.0,72825.60221784368,False,False,False,False,82479.67978532515,False,False,False,False
2025-02-20 15:00:00+00:00,413.89,416.94,412.67,416.2,86757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,411.42991015591105,,74.16534227055365,15.626307528145503,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,670018.0,82084.3990826833,False,False,False,False,82545.99482741313,False,False,False,False
2025-02-20 16:00:00+00:00,416.255,419.26,415.77,416.625,111896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,414.71960179045357,,76.90784436270917,18.262516009565175,False,False,True,False,True,,-1.0,419.26,415.77,330.0,0,,,False,False,False,False,,,False,False,False,False,781914.0,92934.47041473472,False,False,False,False,83001.0336672982,False,False,False,False
2025-02-20 17:00:00+00:00,416.605,418.355,416.285,417.405,55251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,414.9031329564705,,79.2827406139186,20.67770785890849,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,837165.0,104472.92823776208,False,False,False,False,82570.80058718505,False,False,False,False
2025-02-20 18:00:00+00:00,417.4,418.04,416.61,417.265,42923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,415.01899453325564,,80.34900233688927,22.007333902588186,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,794242.0,115167.02237361073,False,False,False,False,81956.10600443798,False,False,False,False
2025-02-20 19:00:00+00:00,417.19,417.895,416.41,416.73,39238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,415.0857137405379,,79.03860310094052,22.007333902588186,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,755004.0,125086.97551510514,False,False,False,False,81293.80978731491,False,False,False,False
2025-02-20 20:00:00+00:00,416.73,416.83,414.94,416.07,69012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,415.04777402941875,,75.8066694376036,22.007333902588186,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,685992.0,133783.1774451035,False,False,False,False,81103.39413169763,False,False,False,False
2025-02-21 15:00:00+00:00,414.52,415.415,412.27,413.815,81659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,414.75490394835003,,67.58537717277991,25.68608514279056,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,604333.0,141078.52353122592,False,False,False,False,81112.00817616742,False,False,False,False
2025-02-21 16:00:00+00:00,413.9,414.495,413.15,413.555,46263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,414.6318873013442,,61.54324360671778,20.156713173380552,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,558070.0,147543.50766252473,False,False,False,False,80571.71347576172,False,False,False,False
2025-02-21 17:00:00+00:00,413.52,414.285,412.49,412.58,61244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,414.4526807182865,,55.50451924870716,14.70548989036186,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,496826.0,152958.74010186543,False,False,False,False,80272.05900326929,False,False,False,False
2025-02-21 18:00:00+00:00,412.555,413.64,410.25,410.475,63653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,414.17273697904704,,48.17066011802608,8.112978535077517,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433173.0,157303.14723206905,False,False,False,False,80014.39917376122,False,False,False,False
2025-02-21 19:00:00+00:00,410.45,410.965,408.54,408.7,47636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,413.88184892985237,,41.29176365319261,1.998741556299251,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,385537.0,160841.65657730828,False,False,False,False,79512.4084888967,False,False,False,False
2025-02-21 20:00:00+00:00,408.66,409.42,407.965,408.29,116137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,413.21228815405846,,36.29971948879757,-2.43299523670521,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,269400.0,162524.73166913295,False,False,False,False,80080.23161309985,False,False,False,False
2025-02-24 15:00:00+00:00,401.54,403.25,399.34,403.24,113068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,412.03374428081804,,29.637578999284226,-8.521016370557149,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156332.0,162428.72032542544,False,False,False,False,80591.6698826642,False,False,False,False
2025-02-24 16:00:00+00:00,403.28,404.345,402.5,403.15,78580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,411.452177206407,,25.155026179608903,-12.66153370584798,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77752.0,161115.902956039,False,False,False,False,80560.4812023128,False,False,False,False
2025-02-24 17:00:00+00:00,403.15,404.62,403.08,403.875,38413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,411.2137463241043,,23.958610092783385,-14.006743078566593,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,116165.0,160418.98973191436,False,False,False,False,79907.03188134672,False,False,False,False
2025-02-24 18:00:00+00:00,403.9,404.975,403.875,404.26,38482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,411.0059921323459,,24.125893811447774,-14.399344564153353,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154647.0,160329.50151901646,False,False,False,False,79264.78332504677,False,False,False,False
2025-02-24 19:00:00+00:00,404.22,404.97,403.65,404.56,56219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,410.7265385931613,,25.026519034145352,-14.399344564153353,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,210866.0,161113.0131233728,False,False,False,False,78907.48435876697,False,False,False,False
2025-02-24 20:00:00+00:00,404.66,405.38,403.07,404.09,96713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,410.2856844428592,,25.158851653867877,-14.975751082220036,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114153.0,160384.95090440576,False,False,False,False,79183.5388648326,False,False,False,False
2025-02-25 15:00:00+00:00,401.51,401.56,397.745,399.61,119096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,409.4732377165133,,22.2004275897888,-18.597498958166,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4943.0,157821.7268593762,False,False,False,False,79802.33671188945,False,False,False,False
2025-02-25 16:00:00+00:00,399.655,399.655,396.71,399.36,136020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,405.26172774867837,,20.10834458282953,-21.27298384210596,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140963.0,153189.4055127192,False,False,False,False,80673.92839077488,False,False,False,False
2025-02-25 17:00:00+00:00,399.4,400.47,398.0,398.995,91223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,405.0217362899445,,18.52792554694893,-23.41348503866872,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-232186.0,147214.59302414992,False,False,False,False,80837.47988859231,False,False,False,False
2025-02-25 18:00:00+00:00,399.09,399.8,398.11,398.49,122787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,404.6270370364044,,17.20978989436746,-25.280603285403917,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354973.0,139428.73886873672,False,False,False,False,81487.86004535832,False,False,False,False
2025-02-25 19:00:00+00:00,398.425,398.525,397.02,398.06,91553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,404.27230453663486,,16.102053235341096,-26.929299411595178,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-446526.0,130344.1692738726,False,False,False,False,81643.90872682563,False,False,False,False
2025-02-25 20:00:00+00:00,398.03,399.29,397.385,398.34,152586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,403.84304206950696,,16.321643003016558,-27.31271062026025,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-293940.0,123766.12013784355,False,False,False,False,82743.78611090586,False,False,False,False
2025-02-26 15:00:00+00:00,400.29,403.2,399.91,402.6,90127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.8717601223079,,26.556077119102927,-30.19246618930203,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-203813.0,118687.37408919481,False,False,False,False,82858.25454329491,False,False,False,False
2025-02-26 16:00:00+00:00,402.62,403.61,402.19,402.385,51101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.90734458191764,,33.061992730448125,-24.312254443031485,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-254914.0,112895.10472347085,False,False,False,False,82365.89400773995,False,False,False,False
2025-02-26 17:00:00+00:00,402.39,403.17,400.41,400.97,34452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.8961475977328,,35.3989185361634,-22.31450180459633,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-289366.0,106658.49844868836,False,False,False,False,81623.0429378525,False,False,False,False
2025-02-26 18:00:00+00:00,400.87,401.14,398.445,398.655,51121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.8031320889924,,34.373884957530606,-22.31450180459633,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-340487.0,99726.01010064669,False,False,False,False,81150.14304734315,False,False,False,False
2025-02-26 19:00:00+00:00,398.56,399.46,398.275,398.45,35134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.7254562972774,,33.486888963403246,-22.31450180459633,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-375621.0,92356.28901381495,False,False,False,False,80436.71447296574,False,False,False,False
2025-02-26 20:00:00+00:00,398.51,399.97,398.24,399.88,59966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.62293476477316,,35.8355888107661,-21.473616911232245,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-315655.0,86030.53259499611,False,False,False,False,80119.33905478023,False,False,False,False
2025-02-27 15:00:00+00:00,399.63,400.345,397.72,397.83,57305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.50411091776215,,35.07214636837574,-21.473616911232245,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-372960.0,78914.4003067016,False,False,False,False,79765.62837176038,False,False,False,False
2025-02-27 16:00:00+00:00,397.875,399.565,396.965,397.215,44526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,403.3974248147854,,33.94836195259266,-21.473616911232245,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-417486.0,71218.2700693884,False,False,False,False,79219.27754429122,False,False,False,False
