date,Open,High,Low,Close,Volume,aVWAP_peak_418,aVWAP_peak_388,aVWAP_peak_347,aVWAP_peak_331,aVWAP_peak_300,aVWAP_peak_279,aVWAP_peak_239,aVWAP_peak_201,aVWAP_peak_174,aVWAP_peak_173,aVWAP_peak_151,aVWAP_peak_110,aVWAP_valley_424,aVWAP_valley_397,aVWAP_valley_369,aVWAP_valley_341,aVWAP_OB_bull_424,aVWAP_OB_bull_341,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-18 17:00:00+00:00,1.37,1.37,1.37,1.37,310.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,310.0,False,False,False,False
2023-12-19 17:00:00+00:00,1.385,1.385,1.37,1.37,156.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,307.6124031007752,False,False,False,False
2023-12-20 17:00:00+00:00,1.36,1.385,1.36,1.37,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,302.84321855657714,False,False,False,False
2023-12-21 17:00:00+00:00,1.39,1.4,1.38,1.39,700.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,700.0,10.852713178294573,False,False,False,False,309.0006880363201,False,False,False,False
2023-12-22 17:00:00+00:00,1.4,1.45,1.39,1.405,1999.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2699.0,52.52941529956132,False,False,False,False,335.20222775668725,False,False,False,False
2023-12-25 17:00:00+00:00,1.405,1.405,1.405,1.405,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2699.0,93.5599670003433,False,False,False,False,330.0052939930177,False,False,False,False
2023-12-26 17:00:00+00:00,1.44,1.44,1.4,1.425,138.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2837.0,136.09392100033799,False,False,False,False,327.0284677295601,False,False,False,False
2023-12-27 17:00:00+00:00,1.45,1.46,1.44,1.445,1246.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4083.0,197.28626331041028,False,False,False,False,341.27608838491574,False,False,False,False
2023-12-28 17:00:00+00:00,1.445,1.445,1.37,1.37,300.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.62665069965058,32.56398562968552,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3783.0,252.87872434435738,False,False,False,False,340.63614903011086,False,False,False,False
2023-12-29 17:00:00+00:00,1.385,1.385,1.32,1.32,599.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.47321241032868,18.28829212731678,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3184.0,298.3224650521968,False,False,False,False,344.6417901304192,False,False,False,False
2024-01-01 17:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,52.037586884114084,9.645382628694136,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3184.0,343.0616516405348,False,False,False,False,339.29850656250574,False,False,False,False
2024-01-02 17:00:00+00:00,1.325,1.345,1.325,1.34,500.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.55911886652994,7.097787840744061,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3684.0,394.85914541354975,False,False,False,False,341.79000258479243,False,False,False,False
2024-01-03 17:00:00+00:00,1.335,1.35,1.32,1.335,400.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.10879716044617,4.846710413265903,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3284.0,439.65202688000636,False,False,False,False,342.6924831648732,False,False,False,False
2024-01-04 17:00:00+00:00,1.36,1.39,1.36,1.37,800.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.44301405294134,4.846710413265903,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4084.0,496.153545843107,False,False,False,False,349.7825221855728,False,False,False,False
2024-01-05 17:00:00+00:00,1.37,1.37,1.34,1.34,334.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.00156049702214,4.846710413265903,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3750.0,546.6007776905006,False,False,False,False,349.5378319191298,False,False,False,False
