date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_164,aVWAP_peak_160,aVWAP_peak_154,aVWAP_peak_149,aVWAP_peak_144,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_112,aVWAP_peak_105,aVWAP_peak_83,aVWAP_peak_57,aVWAP_peak_34,aVWAP_peak_16,aVWAP_valley_188,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_156,aVWAP_OB_bull_171,aVWAP_OB_bull_156,aVWAP_OB_bear_57,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,65.4777797561,66.9372335631,64.7812076311,65.3362783971,6821613,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,6821613.0,False,False,False,False
2022-01-07 00:00:00+00:00,60.1925387572,66.8012667938,59.5917452993,65.9305516374,17316279,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17316279,-1282687.3333333333,False,False,False,False,7598995.666666666,False,False,False,False
2022-01-14 00:00:00+00:00,62.6740769528,63.5622064122,58.5381799602,59.957445665,16227265,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.562581785419297,-73.90645446354824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1089014,-1268341.160493827,False,False,False,False,8238126.728395062,False,False,False,False
2022-01-21 00:00:00+00:00,61.6640473714,65.2252723608,61.1764468839,62.9492229422,14663843,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.175054008916067,-68.07796062338383,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15752857,-2341268.259716506,False,False,False,False,8714105.711476909,False,False,False,False
2022-01-28 00:00:00+00:00,59.7136454212,62.4738124668,58.6949086883,60.1751244541,13919815,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.443629835920014,-65.24847763302832,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29672672,-4365816.6849226905,False,False,False,False,9099713.806923063,False,False,False,False
2022-02-04 00:00:00+00:00,63.04848447,64.4764573264,59.0780233571,59.5830381478,10521040,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.136758608320488,-57.035808114225134,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19151632,-5461062.263817306,False,False,False,False,9204997.228632467,False,False,False,False
2022-02-11 00:00:00+00:00,66.418152125,67.8461249814,62.1777693137,63.1094345309,15688959,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.29306439549451,-47.47976806078283,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3462673,-5313033.429460469,False,False,False,False,9685290.69317821,False,False,False,False
2022-02-18 00:00:00+00:00,65.9827945468,68.5775257127,61.4289542792,66.2091804875,16095823,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.32841645130505,-40.97197726578346,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19558496,-6368252.879130064,False,False,False,False,10160144.938127972,False,False,False,False
2022-02-25 00:00:00+00:00,70.7194849973,70.7717279066,64.8682791467,66.4703950344,15805612,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.012710569748506,-32.857138420421414,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3752884,-6174521.851046355,False,False,False,False,10578327.683451828,False,False,False,False
2022-03-04 00:00:00+00:00,82.7092327,82.7788899125,70.5801705723,70.9719923926,33155007,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.41595100197672,-23.156160502312233,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282498136554,0.3428282498136554,False,False,False,False,29402123,-3539214.8250429216,False,False,False,False,12250674.299492432,False,False,False,False
2022-03-11 00:00:00+00:00,88.290516852,89.0306247349,77.4152845495,83.7802123422,40765469,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.07279953572696,-15.212401367869333,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282511437348,0.3428282504786951,False,False,False,False,70167592,1920548.6434787754,False,False,False,False,14362881.314344846,False,False,False,False
2022-03-18 00:00:00+00:00,86.7667653285,87.454630302,80.7849522045,86.7667653285,25537024,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.38610922020533,-10.442103613986859,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282512684041,0.3428282508735496,False,False,False,False,44630568,5084253.780998866,False,False,False,False,15190595.587356338,False,False,False,False
2022-03-25 00:00:00+00:00,94.4116444011,94.7686376151,88.0024842783,88.4385384286,16357350,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.62987134593784,-5.6144749133335665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282825201075506,0.34282825144215234,False,False,False,False,60987918,9225265.94536932,False,False,False,False,15277021.840144759,False,False,False,False
2022-04-01 00:00:00+00:00,90.7790576245,93.4516028788,83.4754620375,92.5744354212,20731927,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.38424013835098,-3.9973949075307047,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2740480760205765,0.30843816373136446,False,False,False,False,40255991,11523838.17163826,False,False,False,False,15681088.889022926,False,False,False,False
2022-04-08 00:00:00+00:00,92.7473806432,94.3220390582,88.0496497052,91.8375780035,16199391,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.27605149201351,-2.0503781669281693,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3378404868516512,0.3231393252915078,False,False,False,False,56455382,14852100.677442832,False,False,False,False,15719481.63798419,False,False,False,False
2022-04-15 00:00:00+00:00,97.978745822,98.7485788248,90.5865993738,92.826113564,11405419,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.74285391341206,0.5710755848470512,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282825191860017,0.33298378860505395,False,False,False,False,67860801,18778671.071706325,False,False,False,False,15399921.442577954,False,False,False,False
2022-04-22 00:00:00+00:00,90.8140500337,102.5714995324,90.7528133176,98.2324407888,16345331,,,,,,,,,,,,,,,94.7127876279,,,,,,,,,94.7127876279,,#000000,,94.7127876279,,74.13123371100932,0.5710755848470512,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282520759025,0.33790602034047823,False,False,False,False,51515470,21203619.14046882,False,False,False,False,15469951.780164773,False,False,False,False
2022-04-29 00:00:00+00:00,85.9501051518,91.6363716504,83.9905302354,87.472274953,22570841,,,,,,,,,,,,,,,90.35102961166326,,,,,,,,,90.35102961166326,,#000000,,90.35102961166326,,70.26039519381253,0.5710755848470512,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.12821146449921467,0.23305874241984645,False,False,False,False,28944629,21777027.278211873,False,False,False,False,15995943.57422664,False,False,False,False
