date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_878,aVWAP_peak_864,aVWAP_peak_851,aVWAP_peak_840,aVWAP_peak_833,aVWAP_peak_817,aVWAP_peak_810,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_797,aVWAP_peak_790,aVWAP_peak_775,aVWAP_peak_761,aVWAP_peak_743,aVWAP_peak_742,aVWAP_peak_720,aVWAP_peak_713,aVWAP_peak_702,aVWAP_peak_695,aVWAP_peak_679,aVWAP_peak_673,aVWAP_peak_648,aVWAP_peak_635,aVWAP_peak_634,aVWAP_peak_633,aVWAP_peak_628,aVWAP_peak_611,aVWAP_peak_606,aVWAP_peak_594,aVWAP_peak_583,aVWAP_peak_578,aVWAP_peak_572,aVWAP_peak_563,aVWAP_peak_548,aVWAP_peak_539,aVWAP_peak_521,aVWAP_peak_516,aVWAP_peak_510,aVWAP_peak_492,aVWAP_peak_488,aVWAP_peak_479,aVWAP_peak_478,aVWAP_peak_468,aVWAP_peak_450,aVWAP_peak_442,aVWAP_peak_438,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_405,aVWAP_peak_397,aVWAP_peak_379,aVWAP_peak_373,aVWAP_peak_366,aVWAP_peak_360,aVWAP_peak_335,aVWAP_valley_890,aVWAP_valley_876,aVWAP_valley_870,aVWAP_valley_852,aVWAP_valley_836,aVWAP_valley_828,aVWAP_valley_823,aVWAP_valley_814,aVWAP_valley_809,aVWAP_valley_808,aVWAP_valley_807,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_800,aVWAP_valley_794,aVWAP_valley_787,aVWAP_valley_780,aVWAP_valley_773,aVWAP_valley_768,aVWAP_valley_752,aVWAP_valley_737,aVWAP_valley_736,aVWAP_valley_719,aVWAP_valley_709,aVWAP_valley_697,aVWAP_valley_685,aVWAP_valley_666,aVWAP_valley_656,aVWAP_valley_647,aVWAP_valley_636,aVWAP_valley_625,aVWAP_valley_618,aVWAP_valley_607,aVWAP_valley_600,aVWAP_valley_588,aVWAP_valley_581,aVWAP_valley_576,aVWAP_valley_569,aVWAP_valley_556,aVWAP_valley_525,aVWAP_valley_505,aVWAP_valley_498,aVWAP_valley_480,aVWAP_valley_476,aVWAP_valley_475,aVWAP_valley_474,aVWAP_valley_473,aVWAP_valley_467,aVWAP_valley_456,aVWAP_valley_443,aVWAP_valley_431,aVWAP_OB_bull_876,aVWAP_OB_bull_852,aVWAP_OB_bull_836,aVWAP_OB_bull_809,aVWAP_OB_bull_752,aVWAP_OB_bull_656,aVWAP_OB_bull_525,aVWAP_OB_bull_511,aVWAP_OB_bull_480,aVWAP_OB_bull_443,aVWAP_OB_bull_431,aVWAP_OB_bear_479,aVWAP_OB_bear_379,aVWAP_OB_bear_337,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,31.885,31.96,31.67,31.86,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2037.0,False,False,False,False
2024-12-30 16:00:00+00:00,31.855,31.905,31.665,31.745,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-876.0,-13.581395348837209,False,False,False,False,2019.0,False,False,False,False
2024-12-30 17:00:00+00:00,31.745,31.87,31.73,31.81,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.956810631229068,-69.43521594684361,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-336.0,-18.580133405444386,False,False,False,False,1996.0697674418602,False,False,False,False
2024-12-30 18:00:00+00:00,31.81,31.945,31.73,31.87,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.45444180149012,-55.09166683048575,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4.0,-18.354084825515017,False,False,False,False,1970.2702361636918,False,False,False,False
2024-12-30 19:00:00+00:00,31.9,31.96,31.79,31.885,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.205790776386195,-44.2122209222983,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,475.0,-10.70518428558455,False,False,False,False,1947.14976738596,False,False,False,False
2024-12-30 20:00:00+00:00,31.875,31.9,31.69,31.69,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.97358521017162,-44.2122209222983,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-897.0,-24.446189180381687,False,False,False,False,1938.2327167288133,False,False,False,False
2024-12-31 15:00:00+00:00,32.085,32.3,31.945,32.085,859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.77142396203894,-34.74088002607306,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38.0,-24.656325782236234,False,False,False,False,1921.500426546971,False,False,False,False
2024-12-31 16:00:00+00:00,32.08,32.12,31.835,31.925,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.51213381982589,-30.50960450689867,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238.0,-27.963979646077533,False,False,False,False,1894.8104974532196,False,False,False,False
2024-12-31 17:00:00+00:00,31.94,31.945,31.77,31.865,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.94844296668438,-28.00209471836908,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238.0,-31.220352054665476,False,False,False,False,1865.4335905159603,False,False,False,False
2024-12-31 18:00:00+00:00,31.865,31.97,31.755,31.89,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.824027094047814,-24.810479085670348,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38.0,-31.325462875523375,False,False,False,False,1839.6129146940073,False,False,False,False
