date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_833,aVWAP_peak_754,aVWAP_valley_843,aVWAP_valley_825,aVWAP_valley_811,aVWAP_valley_779,aVWAP_valley_726,aVWAP_valley_631,aVWAP_valley_582,aVWAP_valley_549,aVWAP_valley_515,aVWAP_valley_467,aVWAP_valley_431,aVWAP_valley_385,aVWAP_OB_bull_631,aVWAP_OB_bull_467,aVWAP_OB_bear_852,aVWAP_OB_bear_833,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,45.82,46.505,45.82,46.28,4076.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4076.0,False,False,False,False
2025-04-11 15:00:00+00:00,46.285,46.725,46.14,46.705,7003.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7003.0,108.57364341085271,False,False,False,False,4121.37984496124,False,False,False,False
2025-04-11 16:00:00+00:00,46.7,47.305,46.625,47.27,7978.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14981.0,339.1538970013821,False,False,False,False,4181.172405504477,False,False,False,False
2025-04-11 17:00:00+00:00,47.29,47.615,47.14,47.555,3105.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18086.0,614.2987978230661,False,False,False,False,4164.487562008284,False,False,False,False
2025-04-11 18:00:00+00:00,47.57,47.8,47.525,47.66,10013.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28099.0,1040.4181963064293,False,False,False,False,4255.162173450016,False,False,False,False
2025-04-11 19:00:00+00:00,47.69,47.98,47.345,47.45,32460.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.12091506196305,44.70882355576674,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4361.0,956.6752785342366,False,False,False,False,4692.446480838388,False,False,False,False
2025-04-14 14:00:00+00:00,47.7,47.98,47.525,47.865,12549.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,91.8574752473946,43.024472818937355,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8188.0,1068.7888401073492,False,False,False,False,4814.253512143219,False,False,False,False
2025-04-14 15:00:00+00:00,47.865,48.04,47.695,47.795,7483.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.87154555464558,40.66107320235453,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,705.0,1063.1487030514213,False,False,False,False,4855.629426683634,False,False,False,False
2025-04-14 16:00:00+00:00,47.795,48.04,47.69,47.945,9942.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.5021395281666,39.75544592136144,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10647.0,1211.7355448645776,False,False,False,False,4934.487885184663,False,False,False,False
2025-04-14 17:00:00+00:00,47.95,48.19,47.905,48.09,11683.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.12736423453435,39.62483429847562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22330.0,1539.1504976573747,False,False,False,False,5039.1159799880015,False,False,False,False
2025-04-14 18:00:00+00:00,48.09,48.24,47.94,48.15,14855.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.09096342193709,39.62483429847562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37185.0,2091.7993271510586,False,False,False,False,5191.30022836028,False,False,False,False
2025-04-14 19:00:00+00:00,48.135,48.225,47.93,47.985,21762.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.38392631977014,36.24821093613809,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15423.0,2298.4846089006546,False,False,False,False,5448.21030233919,False,False,False,False
2025-04-15 14:00:00+00:00,48.735,48.92,48.485,48.695,23990.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.96169425973494,36.24821093613809,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39413.0,2873.903452173513,False,False,False,False,5735.6799100548615,False,False,False,False
2025-04-15 15:00:00+00:00,48.7,48.76,48.545,48.72,11231.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.42056771395642,36.24821093613809,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50644.0,3614.5251040777994,False,False,False,False,5820.878671139282,False,False,False,False
2025-04-15 16:00:00+00:00,48.715,48.745,48.42,48.5,5549.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.07941063678564,34.32130581422038,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45095.0,4257.633241999074,False,False,False,False,5816.663497943324,False,False,False,False
