date,Open,High,Low,Close,Volume,aVWAP_peak_257,aVWAP_peak_256,aVWAP_peak_231,aVWAP_peak_212,aVWAP_peak_179,aVWAP_peak_149,aVWAP_peak_115,aVWAP_valley_283,aVWAP_valley_266,aVWAP_valley_238,aVWAP_valley_173,aVWAP_valley_18,aVWAP_OB_bear_257,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-27 15:00:00+00:00,5.155,5.335,5.135,5.265,112761.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,112761.0,False,False,False,False
2025-02-27 16:00:00+00:00,5.265,5.355,5.25,5.25,56405.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56405.0,-874.4961240310078,False,False,False,False,111887.26356589147,False,False,False,False
2025-02-27 17:00:00+00:00,5.255,5.34,5.255,5.29,64235.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.000000000000135,-87.5000000000002,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7830.0,-739.5426957514572,False,False,False,False,111148.46878192415,False,False,False,False
2025-02-27 18:00:00+00:00,5.295,5.31,5.255,5.305,36867.0,,,,,,,,,,,,,,,,#000000,,,,43.669634025717286,-68.19732937685477,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44697.0,-35.10017333670589,False,False,False,False,109996.81810313463,False,False,False,False
2025-02-27 19:00:00+00:00,5.305,5.305,5.245,5.25,84640.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.67241138437652,-66.41445232387261,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39943.0,-653.8273024322608,False,False,False,False,109603.68914029532,False,False,False,False
2025-02-27 20:00:00+00:00,5.255,5.275,5.215,5.24,136648.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.754406192184774,-64.38151968258691,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-176591.0,-3381.53540627052,False,False,False,False,110022.98078153105,False,False,False,False
2025-02-28 15:00:00+00:00,5.285,5.36,5.27,5.335,108030.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,49.92464176506789,-51.394270418575665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68561.0,-4392.069741057024,False,False,False,False,109992.0818546856,False,False,False,False
2025-02-28 16:00:00+00:00,5.335,5.365,5.315,5.345,51300.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.62602892828764,-40.86737672201015,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17261.0,-4591.588039645287,False,False,False,False,109082.12709724861,False,False,False,False
2025-02-28 17:00:00+00:00,5.345,5.355,5.285,5.29,51954.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.120556349126474,-38.17533615173422,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69215.0,-5593.501403371716,False,False,False,False,108196.41970039204,False,False,False,False
2025-02-28 18:00:00+00:00,5.295,5.415,5.245,5.365,127040.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.61687919355748,-30.610401476072155,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57825.0,-4610.26882347448,False,False,False,False,108488.56823216891,False,False,False,False
2025-02-28 19:00:00+00:00,5.365,5.415,5.36,5.38,148582.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.63147579968384,-23.72426173178537,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206407.0,-1338.6832603198368,False,False,False,False,109110.17182546861,False,False,False,False
2025-02-28 20:00:00+00:00,5.375,5.47,5.375,5.47,190952.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.438333333333333,,66.73535542136543,-15.238752962590496,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397359.0,4842.676170072719,False,False,False,False,110379.03737856212,False,False,False,False
2025-03-03 15:00:00+00:00,5.405,5.415,5.34,5.375,67742.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.422185207233255,,63.618162748104794,-15.224457913410461,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,329617.0,9877.937004645235,False,False,False,False,109717.99803935959,False,False,False,False
2025-03-03 16:00:00+00:00,5.375,5.395,5.36,5.375,47354.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.415142243482503,,61.54003429926438,-14.352542238312274,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,329617.0,14835.131779767013,False,False,False,False,108751.11434882689,False,False,False,False
2025-03-03 17:00:00+00:00,5.375,5.395,5.33,5.33,187442.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.391032354590096,,57.62506204312557,-14.352542238312274,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142175.0,16809.393302561322,False,False,False,False,109971.12807985283,False,False,False,False
2025-03-03 18:00:00+00:00,5.335,5.335,5.09,5.11,119164.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.349661423903214,,48.025906941064314,-14.352542238312274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23011.0,16905.542243606884,False,False,False,False,110113.65322590162,False,False,False,False
