date,Close,High,Low,Open,Volume,aVWAP_peak_887,aVWAP_peak_878,aVWAP_peak_862,aVWAP_peak_842,aVWAP_peak_809,aVWAP_peak_792,aVWAP_peak_777,aVWAP_peak_767,aVWAP_peak_755,aVWAP_peak_739,aVWAP_peak_728,aVWAP_peak_720,aVWAP_peak_710,aVWAP_peak_702,aVWAP_peak_692,aVWAP_peak_682,aVWAP_peak_663,aVWAP_peak_636,aVWAP_peak_627,aVWAP_peak_620,aVWAP_peak_613,aVWAP_peak_597,aVWAP_peak_586,aVWAP_peak_578,aVWAP_peak_568,aVWAP_peak_562,aVWAP_peak_556,aVWAP_peak_547,aVWAP_peak_532,aVWAP_peak_519,aVWAP_peak_498,aVWAP_peak_470,aVWAP_peak_462,aVWAP_peak_452,aVWAP_peak_437,aVWAP_peak_398,aVWAP_peak_391,aVWAP_peak_386,aVWAP_peak_373,aVWAP_peak_363,aVWAP_peak_348,aVWAP_peak_324,aVWAP_peak_282,aVWAP_peak_273,aVWAP_peak_268,aVWAP_peak_263,aVWAP_peak_258,aVWAP_peak_252,aVWAP_peak_238,aVWAP_peak_217,aVWAP_peak_197,aVWAP_peak_189,aVWAP_peak_173,aVWAP_peak_155,aVWAP_peak_138,aVWAP_peak_121,aVWAP_peak_106,aVWAP_peak_102,aVWAP_peak_84,aVWAP_peak_74,aVWAP_peak_59,aVWAP_peak_54,aVWAP_peak_41,aVWAP_peak_27,aVWAP_peak_8,aVWAP_valley_882,aVWAP_valley_864,aVWAP_valley_857,aVWAP_valley_850,aVWAP_valley_816,aVWAP_valley_798,aVWAP_valley_788,aVWAP_valley_773,aVWAP_valley_758,aVWAP_valley_752,aVWAP_valley_746,aVWAP_valley_733,aVWAP_valley_725,aVWAP_valley_713,aVWAP_valley_707,aVWAP_valley_696,aVWAP_valley_689,aVWAP_valley_685,aVWAP_valley_675,aVWAP_valley_656,aVWAP_valley_649,aVWAP_valley_616,aVWAP_valley_612,aVWAP_valley_603,aVWAP_valley_589,aVWAP_valley_583,aVWAP_valley_575,aVWAP_valley_564,aVWAP_valley_555,aVWAP_valley_544,aVWAP_valley_527,aVWAP_valley_522,aVWAP_valley_513,aVWAP_valley_501,aVWAP_valley_478,aVWAP_valley_467,aVWAP_valley_455,aVWAP_valley_447,aVWAP_valley_442,aVWAP_valley_432,aVWAP_valley_413,aVWAP_valley_377,aVWAP_valley_369,aVWAP_valley_340,aVWAP_valley_335,aVWAP_valley_322,aVWAP_valley_311,aVWAP_valley_298,aVWAP_OB_bull_882,aVWAP_OB_bull_864,aVWAP_OB_bull_821,aVWAP_OB_bull_616,aVWAP_OB_bull_575,aVWAP_OB_bull_455,aVWAP_OB_bull_349,aVWAP_OB_bear_809,aVWAP_OB_bear_792,aVWAP_OB_bear_568,aVWAP_OB_bear_217,aVWAP_OB_bear_173,aVWAP_OB_bear_84,aVWAP_OB_bear_74,aVWAP_OB_bear_59,aVWAP_OB_bear_8,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,106.49,109.7868,106.01,107.6,115064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,115064.0,False,False,False,False
2022-01-04 00:00:00+00:00,107.01,110.44,106.935,107.62,126139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126139,4946.6274509803925,False,False,False,False,115498.3137254902,False,False,False,False
2022-01-05 00:00:00+00:00,106.29,109.5387,105.74,106.9,59959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.87804878048797,-30.48780487804811,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66180,7347.936178392927,False,False,False,False,113320.3014225298,False,False,False,False
2022-01-06 00:00:00+00:00,110.35,110.38,105.97,106.48,56828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.34412946899137,-26.550401645294002,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,123008,11883.624955710853,False,False,False,False,111104.91705301883,False,False,False,False
2022-01-07 00:00:00+00:00,110.46,111.2011,107.86,110.45,96788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.08564966289896,-22.296297169752236,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,219796,20037.05142803592,False,False,False,False,110543.46932544946,False,False,False,False
2022-01-10 00:00:00+00:00,110.29,110.9835,107.325,110.5,86331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.14918626530286,-18.92703989884017,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,133465,24485.206273995296,False,False,False,False,109593.96072445145,False,False,False,False
2022-01-11 00:00:00+00:00,107.54,110.82,105.43,110.06,127673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.93086364495338,-18.92703989884017,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5792,23752.1393612896,False,False,False,False,110302.94265682591,False,False,False,False
2022-01-12 00:00:00+00:00,111.68,111.91,107.09,108.32,135420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.03572732575027,-18.92703989884017,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141212,28358.40840594491,False,False,False,False,111287.92529773469,False,False,False,False
2022-01-13 00:00:00+00:00,112.23,115.78,111.7154,112.67,134019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.24180000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.24180000000001,,113.24180000000001,,"rgba(38, 166, 154, 0.5)",,,,71.98537557272891,-18.92703989884017,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,275231,38039.68650767256,False,False,False,False,112179.33999194117,False,False,False,False
2022-01-14 00:00:00+00:00,110.29,112.68,108.2912,110.41,88351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.12081465395512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.12081465395512,,112.12081465395512,,"rgba(38, 166, 154, 0.5)",,,,67.7319364948601,-18.92703989884017,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,186880,43876.56154658736,False,False,False,False,111244.89528637486,False,False,False,False
2022-01-18 00:00:00+00:00,108.18,111.73,107.4628,110.53,165652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.84154655268686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.84154655268686,,110.84154655268686,,"rgba(38, 166, 154, 0.5)",,,,61.4606796887264,-18.92703989884017,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21228,42988.382662407465,False,False,False,False,113378.50723592879,False,False,False,False
2022-01-19 00:00:00+00:00,106.08,108.75,104.5672,108.75,177126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47009997180679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47009997180679,,109.47009997180679,,"rgba(38, 166, 154, 0.5)",,,,54.67031244516656,-18.92703989884017,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-155898,35188.91667564639,False,False,False,False,115878.4089129512,False,False,False,False
2022-01-20 00:00:00+00:00,98.7,106.638,98.195,106.5,226695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0960773838585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0960773838585,,107.0960773838585,,"rgba(239, 83, 80, 0.5)",,,,44.908586850655446,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-382593,18805.312100130846,False,False,False,False,120224.15758303154,False,False,False,False
2022-01-21 00:00:00+00:00,102.45,107.985,97.751,99.74,262656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.00823696927797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.00823696927797,,106.00823696927797,,"rgba(239, 83, 80, 0.5)",,,,42.77878126015767,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119937,13364.43711581199,False,False,False,False,125809.72003075581,False,False,False,False
2022-01-24 00:00:00+00:00,106.99,107.38,100.148,101.26,131399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8787209663338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8787209663338,,105.8787209663338,,"rgba(239, 83, 80, 0.5)",,,,45.250674507189295,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11462,13289.831738721325,False,False,False,False,126028.90748053009,False,False,False,False
2022-01-25 00:00:00+00:00,103.99,105.865,101.16,105.57,94532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.71577784796251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.71577784796251,,105.71577784796251,,"rgba(239, 83, 80, 0.5)",,,,44.86921397722694,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83070,9511.014807791076,False,False,False,False,124793.73463815637,False,False,False,False
2022-01-26 00:00:00+00:00,101.72,107.77,100.58,105.89,271431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.30315332356871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.30315332356871,,105.30315332356871,,"rgba(239, 83, 80, 0.5)",,,,43.26675814253128,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354501,-4763.966165063475,False,False,False,False,130544.21563273849,False,False,False,False
2022-01-27 00:00:00+00:00,99.08,104.89,97.6,102.95,208802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.73630096533711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.73630096533711,,104.73630096533711,,"rgba(239, 83, 80, 0.5)",,,,40.79639647231497,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-563303,-26667.457688002163,False,False,False,False,133613.14835302325,False,False,False,False
2022-01-28 00:00:00+00:00,99.52,99.88,96.0,98.67,201081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.09365629079704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.09365629079704,,104.09365629079704,,"rgba(239, 83, 80, 0.5)",,98.46666666666667,,39.55327774554853,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-362222,-39826.4593472962,False,False,False,False,136258.94645682626,False,False,False,False
2022-01-31 00:00:00+00:00,100.0,100.31,97.6143,97.89,89024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.88591491623302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.88591491623302,,103.88591491623302,,"rgba(239, 83, 80, 0.5)",,98.72487580152016,,39.18939340821524,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273198,-48978.28447093165,False,False,False,False,134406.5956153821,False,False,False,False
2022-02-01 00:00:00+00:00,103.23,103.36,99.25,100.81,118188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.78024385968797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.78024385968797,,103.78024385968797,,"rgba(239, 83, 80, 0.5)",,99.65748306828675,,41.83736127071105,-18.92703989884017,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-155010,-53136.39096226766,False,False,False,False,133770.57225791615,False,False,False,False
