date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_792,aVWAP_valley_872,aVWAP_valley_828,aVWAP_valley_761,aVWAP_valley_757,aVWAP_valley_718,aVWAP_valley_671,aVWAP_valley_670,aVWAP_valley_635,aVWAP_valley_631,aVWAP_valley_630,aVWAP_valley_565,aVWAP_valley_522,aVWAP_valley_492,aVWAP_valley_460,aVWAP_valley_430,aVWAP_valley_429,aVWAP_valley_387,aVWAP_valley_335,aVWAP_OB_bull_872,aVWAP_OB_bull_671,aVWAP_OB_bull_565,aVWAP_OB_bull_460,aVWAP_OB_bull_387,aVWAP_OB_bear_852,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,1.525,1.555,1.515,1.55,48041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,48041.0,False,False,False,False
2025-01-21 16:00:00+00:00,1.555,1.56,1.545,1.55,10887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,47464.96899224806,False,False,False,False
2025-01-21 17:00:00+00:00,1.555,1.565,1.545,1.56,22198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22198.0,344.15503875968994,False,False,False,False,47073.23303887987,False,False,False,False
2025-01-21 18:00:00+00:00,1.555,1.56,1.515,1.525,20840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.41772151898732,-43.03797468354438,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1358.0,359.87356529054745,False,False,False,False,46666.51624757941,False,False,False,False
2025-01-21 19:00:00+00:00,1.525,1.535,1.52,1.525,22180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.69620253164554,-43.03797468354438,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1358.0,375.34839373565524,False,False,False,False,46286.880336764225,False,False,False,False
2025-01-21 20:00:00+00:00,1.525,1.535,1.515,1.53,173760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.231637181857664,-43.03797468354438,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,175118.0,3084.5367907320015,False,False,False,False,48263.207773403534,False,False,False,False
2025-01-22 15:00:00+00:00,1.485,1.5,1.45,1.45,25564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.57832422550321,-43.03797468354438,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,149554.0,5355.381181573366,False,False,False,False,47911.2820714903,False,False,False,False
2025-01-22 16:00:00+00:00,1.455,1.46,1.435,1.435,10978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.748112064993016,-43.03797468354438,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138576.0,7420.817132246647,False,False,False,False,47338.6730471261,False,False,False,False
2025-01-22 17:00:00+00:00,1.435,1.45,1.435,1.435,17923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.86130395798622,-43.03797468354438,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138576.0,9454.230820118792,False,False,False,False,46882.61610065903,False,False,False,False
2025-01-22 18:00:00+00:00,1.43,1.44,1.42,1.425,41296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.674541402393666,-43.03797468354438,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97280.0,10815.87065236501,False,False,False,False,46796.001897548034,False,False,False,False
