date,Open,High,Low,Close,Volume,aVWAP_peak_840,aVWAP_peak_738,aVWAP_peak_721,aVWAP_peak_649,aVWAP_peak_648,aVWAP_peak_611,aVWAP_peak_587,aVWAP_peak_569,aVWAP_peak_533,aVWAP_peak_485,aVWAP_peak_415,aVWAP_valley_872,aVWAP_valley_816,aVWAP_valley_791,aVWAP_valley_777,aVWAP_valley_756,aVWAP_valley_726,aVWAP_valley_696,aVWAP_valley_669,aVWAP_valley_652,aVWAP_valley_637,aVWAP_valley_623,aVWAP_valley_606,aVWAP_valley_564,aVWAP_valley_534,aVWAP_valley_496,aVWAP_valley_457,aVWAP_valley_358,aVWAP_valley_341,aVWAP_valley_294,aVWAP_OB_bull_872,aVWAP_OB_bull_726,aVWAP_OB_bull_294,aVWAP_OB_bear_415,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-28 15:00:00+00:00,43.05,43.27,43.03,43.08,46347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,46347.0,False,False,False,False
2025-01-28 16:00:00+00:00,43.08,43.11,42.84,42.91,12374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12374.0,-191.84496124031008,False,False,False,False,45820.28682170543,False,False,False,False
2025-01-28 17:00:00+00:00,42.91,43.09,42.885,43.01,6080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.274336283185875,-69.91150442477881,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6294.0,-286.4520161048014,False,False,False,False,45204.15834384953,False,False,False,False
2025-01-28 18:00:00+00:00,43.015,43.22,42.96,43.15,7643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.85567580900357,-53.66086522322429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1349.0,-261.0961708938742,False,False,False,False,44621.81480363481,False,False,False,False
2025-01-28 19:00:00+00:00,43.17,43.195,43.015,43.13,6034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.68453125204032,-43.68588189073054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4685.0,-329.68382715908547,False,False,False,False,44023.55410900481,False,False,False,False
2025-01-28 20:00:00+00:00,43.14,43.24,43.08,43.155,20583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.26456476683594,-35.435513352451174,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15898.0,-78.09182983878958,False,False,False,False,43660.134665454345,False,False,False,False
2025-01-29 15:00:00+00:00,43.14,43.27,43.06,43.12,60678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.09833466278372,-31.14810290629709,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44780.0,-771.1446696862502,False,False,False,False,43923.977538858155,False,False,False,False
2025-01-29 16:00:00+00:00,43.12,43.99,43.12,43.91,15424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.7564338763643,-17.5756261591793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29356.0,-1214.3207213190215,False,False,False,False,43482.117421976625,False,False,False,False
2025-01-29 17:00:00+00:00,43.87,43.925,43.73,43.75,7239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.00675312217398,-11.951854815065033,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36595.0,-1762.8583845543853,False,False,False,False,42920.208624736675,False,False,False,False
2025-01-29 18:00:00+00:00,43.765,43.94,43.695,43.78,4960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.0788168953488,-7.149643758803194,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31635.0,-2225.992363088426,False,False,False,False,42331.67825846168,False,False,False,False
2025-01-29 19:00:00+00:00,43.76,43.77,43.55,43.66,14784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.17468867804693,-5.947752110493468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46419.0,-2911.15527218783,False,False,False,False,41904.58247150879,False,False,False,False
2025-01-29 20:00:00+00:00,43.66,43.665,43.35,43.35,21760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.90329671588551,-5.947752110493468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68179.0,-3923.0598416112744,False,False,False,False,41592.26336342338,False,False,False,False
2025-01-30 15:00:00+00:00,43.98,44.055,43.64,43.7,15710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.798333333333325,,62.739699366998856,-5.947752110493468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52469.0,-4675.710076625053,False,False,False,False,41190.98796244007,False,False,False,False
2025-01-30 16:00:00+00:00,43.67,43.71,43.51,43.52,2727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.76603984740829,,60.06819031338208,-5.947752110493468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55196.0,-5458.970385514587,False,False,False,False,40594.64706379759,False,False,False,False
2025-01-30 17:00:00+00:00,43.52,43.595,43.32,43.54,5788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.69889191606467,,58.51601486539333,-5.947752110493468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49408.0,-6140.350689615136,False,False,False,False,40055.00912482398,False,False,False,False
2025-01-30 18:00:00+00:00,43.54,43.665,43.54,43.605,2288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.690645469518095,,58.26192611384847,-5.947752110493468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47120.0,-6775.6940897761415,False,False,False,False,39469.474099632906,False,False,False,False
2025-01-30 19:00:00+00:00,43.605,43.605,43.29,43.335,8905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.620083949780714,,54.29839934132271,-5.947752110493468,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56025.0,-7539.249220167209,False,False,False,False,38995.60628413472,False,False,False,False
2025-01-30 20:00:00+00:00,43.335,43.615,43.15,43.575,11757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.576864723547075,,54.59914393014294,-5.947752110493468,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44268.0,-8108.687216753764,False,False,False,False,38573.30231073729,False,False,False,False
2025-01-31 15:00:00+00:00,43.625,43.83,43.52,43.55,7172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.58431670561392,,54.45135625505817,-5.947752110493468,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51440.0,-8780.490515718822,False,False,False,False,38086.46041444678,False,False,False,False
2025-01-31 16:00:00+00:00,43.55,43.65,43.47,43.59,4187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.58329261625721,,54.85632748855653,-5.305181938708685,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47253.0,-9376.963530978996,False,False,False,False,37560.88738476543,False,False,False,False
