date,Open,High,Low,Close,Volume,aVWAP_peak_365,aVWAP_peak_292,aVWAP_peak_244,aVWAP_peak_218,aVWAP_peak_203,aVWAP_peak_179,aVWAP_peak_152,aVWAP_peak_67,aVWAP_peak_37,aVWAP_valley_422,aVWAP_valley_340,aVWAP_OB_bear_244,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-19 17:00:00+00:00,57.355,58.2,57.355,58.165,24412.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,24412.0,False,False,False,False
2023-12-20 17:00:00+00:00,58.9,58.9,57.44,57.515,27739.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27739.0,-430.06201550387595,False,False,False,False,24463.58139534884,False,False,False,False
2023-12-21 17:00:00+00:00,58.67,58.885,58.0,58.86,24173.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.31696041606473,-84.9754406240971,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3566.0,-478.68120906195537,False,False,False,False,24459.076257436456,False,False,False,False
2023-12-22 17:00:00+00:00,59.24,59.335,58.87,59.015,33517.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.69444656235283,-67.90400705083135,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29951.0,-6.903205820684775,False,False,False,False,24599.50918367775,False,False,False,False
2023-12-25 17:00:00+00:00,59.015,59.015,59.015,59.015,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.61277065987823,-55.32945086526541,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29951.0,457.56040977343434,False,False,False,False,24218.121444395925,False,False,False,False
2023-12-26 17:00:00+00:00,59.665,60.04,59.61,59.78,6643.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.030938559910794,-42.65542235788442,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36594.0,1017.8152871412881,False,False,False,False,23945.638941382032,False,False,False,False
2023-12-27 17:00:00+00:00,59.925,60.34,59.46,59.535,8472.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.98394749124512,-35.50650909426873,False,False,True,False,True,,-1.0,60.34,59.46,0.0,0,,,False,False,False,False,,,False,False,False,False,28122.0,1438.0352051701052,False,False,False,False,23705.737562445876,False,False,False,False
2023-12-28 17:00:00+00:00,59.56,59.77,59.4,59.57,9409.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.77578595192531,-28.928857443575914,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37531.0,1997.6160547023517,False,False,False,False,23484.08271651648,False,False,False,False
2023-12-29 17:00:00+00:00,59.27,59.46,59.08,59.08,7978.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.3965264733384,-28.354936692593405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29553.0,2424.831309668207,False,False,False,False,23243.678333314674,False,False,False,False
2024-01-01 17:00:00+00:00,59.08,59.08,59.08,59.08,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.143686820947124,-26.592966436662103,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29553.0,2845.4230723090095,False,False,False,False,22883.31122737181,False,False,False,False
2024-01-02 17:00:00+00:00,59.31,59.49,58.84,59.22,12262.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.6573721550622,-23.0089680975047,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41815.0,3449.6025595600327,False,False,False,False,22718.63973547457,False,False,False,False
2024-01-03 17:00:00+00:00,56.045,56.345,55.66,55.74,21250.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.82251424449451,-23.0089680975047,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20565.0,3714.957558636621,False,False,False,False,22695.87012717264,False,False,False,False
2024-01-04 17:00:00+00:00,55.91,56.01,55.55,55.82,16819.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.05121678868631,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37384.0,4236.958216642254,False,False,False,False,22604.75586163508,False,False,False,False
2024-01-05 17:00:00+00:00,56.35,56.56,55.96,55.975,16434.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.13748708262153,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53818.0,5005.656538864855,False,False,False,False,22509.08522812136,False,False,False,False
2024-01-08 17:00:00+00:00,57.15,57.32,56.92,57.32,11058.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.3808117782967,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64876.0,5933.878918107261,False,False,False,False,22331.549023034204,False,False,False,False
2024-01-09 17:00:00+00:00,56.61,56.66,56.22,56.22,17962.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.73443157519347,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46914.0,6569.22963255521,False,False,False,False,22263.80407694065,False,False,False,False
2024-01-10 17:00:00+00:00,56.6,57.08,56.52,56.78,20052.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.43617196753667,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66966.0,7505.613669259779,False,False,False,False,22229.512540864052,False,False,False,False
2024-01-11 17:00:00+00:00,56.2,56.98,56.2,56.855,18886.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.85588904451234,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85852.0,8720.286325550325,False,False,False,False,22177.67513712973,False,False,False,False
2024-01-12 17:00:00+00:00,55.72,55.93,55.49,55.555,31987.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.62964482003796,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53865.0,9420.204367014661,False,False,False,False,22329.757693143223,False,False,False,False
2024-01-15 17:00:00+00:00,55.555,55.555,55.555,55.555,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.14548200372171,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53865.0,10109.270965975675,False,False,False,False,21983.55989945108,False,False,False,False
2024-01-16 17:00:00+00:00,54.72,54.985,54.33,54.91,22437.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.7980031443465,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31428.0,10439.793896735742,False,False,False,False,21990.58997852936,False,False,False,False
2024-01-17 17:00:00+00:00,53.61,53.995,53.49,53.965,23896.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,53.81666666666666,,30.600020903294364,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7532.0,10394.71182081736,False,False,False,False,22020.131219172312,False,False,False,False
2024-01-18 17:00:00+00:00,53.82,54.06,53.64,53.925,34562.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,53.85115496025636,,28.403875117343798,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27030.0,9814.483730572128,False,False,False,False,22214.578797169637,False,False,False,False
2024-01-19 17:00:00+00:00,53.73,54.785,53.61,54.56,12791.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,53.93502531029675,,30.08970353883293,-23.0089680975047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14239.0,9441.561502191165,False,False,False,False,22068.476800314296,False,False,False,False
2024-01-22 17:00:00+00:00,55.16,55.765,54.98,55.76,12955.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,54.17605707567336,,35.8513470654359,-23.0089680975047,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1284.0,9275.273726963396,False,False,False,False,21927.182586355935,False,False,False,False
2024-01-23 17:00:00+00:00,55.73,56.09,55.46,55.95,36995.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,54.68192705110329,,40.322343856195225,-19.622905109107336,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35711.0,9685.129948250784,False,False,False,False,22160.792158660493,False,False,False,False
2024-01-24 17:00:00+00:00,56.02,56.02,54.885,55.01,24094.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,54.78525150328417,,40.56770066794408,-18.833465976346808,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11617.0,9715.081421921313,False,False,False,False,22190.764373254904,False,False,False,False
