date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_864,aVWAP_peak_839,aVWAP_peak_786,aVWAP_peak_753,aVWAP_peak_752,aVWAP_peak_666,aVWAP_peak_636,aVWAP_peak_630,aVWAP_peak_606,aVWAP_peak_599,aVWAP_peak_582,aVWAP_peak_569,aVWAP_peak_543,aVWAP_peak_542,aVWAP_peak_519,aVWAP_peak_482,aVWAP_peak_462,aVWAP_peak_414,aVWAP_peak_360,aVWAP_peak_341,aVWAP_peak_340,aVWAP_peak_264,aVWAP_peak_239,aVWAP_peak_192,aVWAP_peak_162,aVWAP_peak_121,aVWAP_peak_120,aVWAP_valley_856,aVWAP_valley_828,aVWAP_valley_780,aVWAP_valley_699,aVWAP_valley_656,aVWAP_valley_618,aVWAP_valley_564,aVWAP_valley_533,aVWAP_valley_506,aVWAP_valley_505,aVWAP_valley_492,aVWAP_valley_426,aVWAP_valley_388,aVWAP_valley_371,aVWAP_valley_335,aVWAP_valley_318,aVWAP_OB_bull_388,aVWAP_OB_bear_786,aVWAP_OB_bear_666,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,4.025,4.125,3.98,4.125,51819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,51819.0,False,False,False,False
2025-01-21 16:00:00+00:00,4.125,4.165,4.115,4.15,93563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93563.0,1450.5891472868218,False,False,False,False,52466.19379844961,False,False,False,False
2025-01-21 17:00:00+00:00,4.155,4.175,4.135,4.175,17599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111162.0,3151.5412535304367,False,False,False,False,51925.617150411636,False,False,False,False
2025-01-21 18:00:00+00:00,4.175,4.175,4.075,4.085,41133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.26847521047706,29.54162768942936,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70029.0,4188.4010790570965,False,False,False,False,51758.28975273083,False,False,False,False
2025-01-21 19:00:00+00:00,4.085,4.11,4.065,4.1,32893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.69117395971563,19.585948051115437,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102922.0,5719.154550699622,False,False,False,False,51465.80464028539,False,False,False,False
2025-01-21 20:00:00+00:00,4.095,4.105,4.065,4.07,73925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.627860608152226,11.111012903018803,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28997.0,6080.051379370945,False,False,False,False,51814.009219505766,False,False,False,False
2025-01-22 15:00:00+00:00,4.115,4.115,4.07,4.105,101578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,51.06043520699072,10.157566000397509,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130575.0,8010.20562155124,False,False,False,False,52585.543960288625,False,False,False,False
2025-01-22 16:00:00+00:00,4.105,4.135,4.095,4.135,72079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.39112788567482,10.157566000397509,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,202654.0,11027.93886772874,False,False,False,False,52887.76808493531,False,False,False,False
2025-01-22 17:00:00+00:00,4.135,4.145,4.095,4.095,41857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.57087208332007,9.869551665542666,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160797.0,13349.93981551589,False,False,False,False,52716.74842470376,False,False,False,False
2025-01-22 18:00:00+00:00,4.095,4.115,4.075,4.075,66643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.196419371929665,6.676224890717876,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94154.0,14602.715942407116,False,False,False,False,52932.65930184013,False,False,False,False
