date,Open,High,Low,Close,Volume,aVWAP_peak_860,aVWAP_peak_834,aVWAP_peak_779,aVWAP_peak_762,aVWAP_peak_718,aVWAP_valley_870,aVWAP_valley_844,aVWAP_valley_821,aVWAP_valley_754,aVWAP_valley_718,aVWAP_valley_689,aVWAP_valley_649,aVWAP_valley_603,aVWAP_valley_516,aVWAP_valley_482,aVWAP_valley_445,aVWAP_valley_406,aVWAP_valley_358,aVWAP_valley_339,aVWAP_valley_322,aVWAP_valley_306,aVWAP_valley_275,aVWAP_valley_252,aVWAP_valley_217,aVWAP_valley_180,aVWAP_valley_138,aVWAP_valley_114,aVWAP_valley_75,aVWAP_valley_59,aVWAP_valley_23,aVWAP_OB_bull_821,aVWAP_OB_bull_649,aVWAP_OB_bull_516,aVWAP_OB_bull_339,aVWAP_OB_bull_23,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,193.29,193.605,190.115,190.42,34136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,34136.0,False,False,False,False
2025-04-03 15:00:00+00:00,190.395,193.185,190.23,192.785,20535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20535.0,318.3720930232558,False,False,False,False,33925.13178294574,False,False,False,False
2025-04-03 16:00:00+00:00,192.785,194.36,192.735,193.085,16127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36662.0,881.8391923562285,False,False,False,False,33649.19175530317,False,False,False,False
2025-04-03 17:00:00+00:00,193.085,193.715,192.135,192.205,8453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.27186374058313,41.24467736652481,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28209.0,1305.5161041026436,False,False,False,False,33258.553123438,False,False,False,False
2025-04-03 18:00:00+00:00,192.2,192.515,191.46,192.21,17910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.8045534267776,36.007786259664854,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46119.0,2000.2988001630677,False,False,False,False,33020.59105950873,False,False,False,False
2025-04-03 19:00:00+00:00,192.215,192.4,190.77,191.21,60107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.51812837478292,26.549342691999314,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13988.0,1752.4181986101519,False,False,False,False,33440.53538416751,False,False,False,False
2025-04-04 14:00:00+00:00,186.285,186.665,181.74,184.33,13985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,53.41301872361841,10.363403583233243,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27973.0,1291.559001732475,False,False,False,False,33138.899176661034,False,False,False,False
2025-04-04 15:00:00+00:00,184.15,189.265,184.02,186.44,21817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.147082978827285,5.4143151656716455,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6156.0,1176.0929706978632,False,False,False,False,32963.36585609265,False,False,False,False
2025-04-04 16:00:00+00:00,186.625,187.75,184.515,185.17,19067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.08201658844857,1.0678484162839226,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25223.0,766.8047075862685,False,False,False,False,32747.918323440048,False,False,False,False
2025-04-04 17:00:00+00:00,185.245,186.855,183.92,186.825,23663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.525935107274286,1.0678484162839226,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1560.0,730.7302159957837,False,False,False,False,32607.066876565008,False,False,False,False
2025-04-04 18:00:00+00:00,186.83,187.38,183.375,184.09,33778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.43329642615306,-1.5653153186316757,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35338.0,171.52509636794207,False,False,False,False,32625.220878478725,False,False,False,False
2025-04-04 19:00:00+00:00,184.065,186.81,182.735,182.83,56153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.370938311588176,-4.6098273713780245,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91491.0,-1249.5993237307857,False,False,False,False,32989.99264780464,False,False,False,False
2025-04-07 14:00:00+00:00,178.55,188.965,177.23,181.985,32622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.696734317123745,-7.485958859513502,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124113.0,-3154.458248944262,False,False,False,False,32984.287335435576,False,False,False,False
2025-04-07 15:00:00+00:00,181.985,183.31,177.04,179.145,23734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.152463522957046,-11.27772844314751,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-147847.0,-5397.753469890862,False,False,False,False,32840.87202790944,False,False,False,False
2025-04-07 16:00:00+00:00,179.005,179.785,176.94,177.255,43445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.886694735840074,-14.838111898167675,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-191292.0,-8279.834811442941,False,False,False,False,33005.27711274805,False,False,False,False
2025-04-07 17:00:00+00:00,177.24,182.71,177.12,182.645,66205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.03556184087961,-14.838111898167675,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125087.0,-10090.79861281592,False,False,False,False,33520.00149859692,False,False,False,False
2025-04-07 18:00:00+00:00,182.635,182.895,179.745,180.0,52055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.11700493198102,-14.838111898167675,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-177142.0,-12680.739719593967,False,False,False,False,33807.36581644813,False,False,False,False
2025-04-07 19:00:00+00:00,180.045,181.59,178.8,180.46,76869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.082695292144436,-14.838111898167675,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100273.0,-14038.759258825068,False,False,False,False,34474.98805185204,False,False,False,False
2025-04-08 14:00:00+00:00,187.02,188.545,185.52,185.535,59397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.610299129222525,-19.94271399607969,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40876.0,-14454.840510626229,False,False,False,False,34861.37583399386,False,False,False,False
2025-04-08 15:00:00+00:00,185.535,186.0,183.825,184.575,45832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.04983161971381,-16.40467170741146,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-86708.0,-15575.044533717295,False,False,False,False,35031.463030366045,False,False,False,False
2025-04-08 16:00:00+00:00,184.57,184.78,180.705,180.705,14120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.154243089888226,-16.40467170741146,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-100828.0,-16896.795781256562,False,False,False,False,34707.25430121308,False,False,False,False
2025-04-08 17:00:00+00:00,180.74,181.65,178.935,180.72,14982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.573179123066595,-16.40467170741146,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-85846.0,-17965.775691624676,False,False,False,False,34401.436405070235,False,False,False,False
2025-04-08 18:00:00+00:00,180.74,180.96,178.45,178.455,17376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.50107323419827,-16.40467170741146,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-103222.0,-19287.57761888631,False,False,False,False,34137.47615072806,False,False,False,False
2025-04-08 19:00:00+00:00,178.47,178.685,173.985,176.135,32623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.26833333333335,,,,,176.26833333333335,,176.26833333333335,"rgba(239, 83, 80, 0.5)",,176.26833333333335,,37.62541582433382,-16.40467170741146,False,False,False,True,False,,1.0,178.685,173.985,0.0,1,,,False,False,False,False,,,False,False,False,False,-135845.0,-21094.669438748537,False,False,False,False,34113.99590032917,False,False,False,False
2025-04-09 14:00:00+00:00,178.69,180.07,175.915,175.95,20528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.6712899412366,,,,,176.6712899412366,,176.6712899412366,"rgba(239, 83, 80, 0.5)",,176.6712899412366,,35.59207646983496,-16.40467170741146,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-156373.0,-23192.007897062515,False,False,False,False,33903.360304975235,False,False,False,False
2025-04-09 15:00:00+00:00,175.97,178.075,175.73,176.27,20506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.67696279149754,,,,,176.67696279149754,,176.67696279149754,"rgba(239, 83, 80, 0.5)",,176.67696279149754,,34.712299503995084,-16.40467170741146,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-135867.0,-24938.906999433635,False,False,False,False,33695.64929249499,False,False,False,False
2025-04-09 16:00:00+00:00,176.28,178.45,175.895,177.935,14075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.79723911077676,,,,,176.79723911077676,,176.79723911077676,"rgba(239, 83, 80, 0.5)",,176.79723911077676,,36.55618142803111,-16.40467170741146,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121792.0,-26440.505340527685,False,False,False,False,33391.453179433054,False,False,False,False
2025-04-09 17:00:00+00:00,177.93,192.455,176.885,192.41,78212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.72378863753235,,,,,181.72378863753235,,181.72378863753235,#000000,,181.72378863753235,,48.05168487667473,-9.685999292712893,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43580.0,-26706.23393989935,False,False,False,False,34086.345378201535,False,False,False,False
2025-04-09 18:00:00+00:00,192.695,194.66,190.98,191.105,86291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.3242940643976,,,,,185.3242940643976,,185.3242940643976,"rgba(38, 166, 154, 0.5)",,185.3242940643976,,54.53892839326916,-3.9117405327239254,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-129871.0,-28305.68767726525,False,False,False,False,34895.71986846198,False,False,False,False
2025-04-09 19:00:00+00:00,191.07,196.155,190.615,195.38,94035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.69389512037813,,,,,187.69389512037813,,187.69389512037813,"rgba(38, 166, 154, 0.5)",,190.87194756018908,,60.539520166569105,1.3705085760582563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35836.0,-28422.436705524702,False,False,False,False,35812.60793251683,False,False,False,False
2025-04-10 14:00:00+00:00,188.51,190.49,187.445,187.605,22835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.74459037401283,,,,,187.74459037401283,,187.74459037401283,"rgba(38, 166, 154, 0.5)",,190.35639596850152,,58.72498284619522,1.3705085760582563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58671.0,-28891.406679082458,False,False,False,False,35611.40470875688,False,False,False,False
2025-04-10 15:00:00+00:00,187.61,188.925,184.915,185.005,32991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.62456103766266,,,,,187.62456103766266,,187.62456103766266,"rgba(38, 166, 154, 0.5)",,189.56038103086138,,55.99161207492556,1.3705085760582563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91662.0,-29864.594172430017,False,False,False,False,35570.77827916375,False,False,False,False
2025-04-10 16:00:00+00:00,184.995,185.715,181.78,185.57,24956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.43349492567648,,,,,187.43349492567648,,187.43349492567648,"rgba(38, 166, 154, 0.5)",,188.95512691582812,,54.49720968819863,1.3705085760582563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66706.0,-30435.77875890397,False,False,False,False,35406.20807328524,False,False,False,False
2025-04-10 17:00:00+00:00,185.56,187.97,183.06,187.49,18560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.3810084595268,,,,,187.3810084595268,,187.3810084595268,"rgba(38, 166, 154, 0.5)",,188.7223658998,,54.64261318312446,1.3705085760582563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48146.0,-30710.355832409332,False,False,False,False,35145.02655276919,False,False,False,False
2025-04-10 18:00:00+00:00,187.415,190.03,186.255,188.42,12339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.40401834839682,,,,,187.40401834839682,,187.40401834839682,"rgba(38, 166, 154, 0.5)",,188.67902674534827,,55.296301073029795,1.3705085760582563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35807.0,-30789.373571441745,False,False,False,False,34791.44474574951,False,False,False,False
2025-04-10 19:00:00+00:00,188.42,189.675,185.38,187.98,32694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.4222972549739,,,,,187.4222972549739,,187.4222972549739,"rgba(38, 166, 154, 0.5)",,188.53212871081678,,55.367094958096025,1.3705085760582563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68501.0,-31374.049950179084,False,False,False,False,34758.926222559596,False,False,False,False
2025-04-11 14:00:00+00:00,187.24,188.085,184.42,185.245,10128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.391846278986,,,,,187.391846278986,,187.391846278986,"rgba(38, 166, 154, 0.5)",,188.4409997944378,,53.209526892065035,1.3705085760582563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78629.0,-32106.684834672433,False,False,False,False,34377.05139740363,False,False,False,False
