date,Open,High,Low,Close,Volume,aVWAP_peak_417,aVWAP_peak_384,aVWAP_peak_363,aVWAP_peak_283,aVWAP_valley_426,aVWAP_valley_411,aVWAP_valley_357,aVWAP_valley_338,aVWAP_valley_316,aVWAP_valley_259,aVWAP_valley_187,aVWAP_valley_161,aVWAP_valley_125,aVWAP_valley_82,aVWAP_valley_19,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 17:00:00+00:00,13.835,13.85,13.74,13.765,58217.0,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,58217.0,False,False,False,False
2023-12-25 17:00:00+00:00,13.765,13.765,13.765,13.765,0.0,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,57314.410852713176,False,False,False,False
2023-12-26 17:00:00+00:00,13.805,13.845,13.775,13.785,103155.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103155.0,1599.3023255813953,False,False,False,False,58025.117661198245,False,False,False,False
2023-12-27 17:00:00+00:00,13.735,13.79,13.71,13.785,86481.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103155.0,3173.8092662700556,False,False,False,False,58466.294131567265,False,False,False,False
2023-12-28 17:00:00+00:00,13.805,13.805,13.765,13.765,98481.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.37931034482759,33.241379310344826,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4674.0,3197.068037335636,False,False,False,False,59086.677168287155,False,False,False,False
2023-12-29 17:00:00+00:00,13.705,13.8,13.68,13.795,115140.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.00111703633429,31.318246712011216,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,119814.0,5005.082486369191,False,False,False,False,59955.72093311991,False,False,False,False
2024-01-01 17:00:00+00:00,13.795,13.795,13.795,13.795,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.74898816400543,30.08988439439034,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,119814.0,6785.065703634785,False,False,False,False,59026.17487214131,False,False,False,False
2024-01-02 17:00:00+00:00,13.755,13.86,13.735,13.86,233252.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.72000404755892,30.08988439439034,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,353066.0,12153.762359392385,False,False,False,False,61727.350455518965,False,False,False,False
2024-01-03 17:00:00+00:00,13.945,14.085,13.93,14.015,209662.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.009999999999998,,84.85549733342648,28.768805489025283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,562728.0,20689.79705149483,False,False,False,False,64020.91091357294,False,False,False,False
2024-01-04 17:00:00+00:00,14.025,14.03,13.845,13.865,172448.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.966373888845272,,75.68737982174702,33.002372082652556,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,390280.0,26419.877717363124,False,False,False,False,65701.95105444777,False,False,False,False
2024-01-05 17:00:00+00:00,13.935,13.97,13.89,13.935,166024.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.95586143777495,,72.02782155326737,30.202282217147456,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,556304.0,34635.13542717145,False,False,False,False,67257.33165825477,False,False,False,False
2024-01-08 17:00:00+00:00,13.915,13.99,13.905,13.97,144377.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.95568184235822,,70.62869013925898,29.166145295888384,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,700681.0,44961.42790116879,False,False,False,False,68452.985430995,False,False,False,False
2024-01-09 17:00:00+00:00,13.945,14.01,13.905,14.0,245733.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.959868385338286,,70.53870368543464,28.975975756540876,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,946414.0,58937.43677091811,False,False,False,False,71201.51278865398,False,False,False,False
