date,Open,High,Low,Close,Volume,aVWAP_peak_351,aVWAP_peak_330,aVWAP_peak_255,aVWAP_peak_173,aVWAP_peak_128,aVWAP_valley_361,aVWAP_OB_bull_361,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,10.06,10.24,9.965,9.97,8245.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8245.0,False,False,False,False
2023-11-17 17:00:00+00:00,10.345,10.61,10.22,10.33,7874.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7874.0,122.07751937984496,False,False,False,False,8239.248062015504,False,False,False,False
2023-11-20 17:00:00+00:00,10.415,10.5,10.2,10.365,8141.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16015.0,368.4794183041884,False,False,False,False,8237.724836247822,False,False,False,False
2023-11-21 17:00:00+00:00,10.28,10.415,10.2,10.22,8226.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.50542822677926,40.55488540410133,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7789.0,483.5262490281545,False,False,False,False,8237.543055840879,False,False,False,False
2023-11-22 17:00:00+00:00,10.15,10.23,10.12,10.21,4389.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.9644666247413,34.397694268660416,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3400.0,528.7428963300435,False,False,False,False,8177.875721641795,False,False,False,False
2023-11-23 17:00:00+00:00,10.21,10.21,10.21,10.21,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.93715889004933,30.661401300302984,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3400.0,573.2585103404305,False,False,False,False,8051.086950763628,False,False,False,False
2023-11-24 17:00:00+00:00,10.44,10.48,10.385,10.42,1595.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.86780658372066,30.661401300302984,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4995.0,641.8126419630595,False,False,False,False,7950.99257943396,False,False,False,False
2023-11-27 17:00:00+00:00,10.315,10.5,10.315,10.375,4058.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.21551317679014,30.661401300302984,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,937.0,646.3891901496787,False,False,False,False,7890.636105334208,False,False,False,False
2023-11-28 17:00:00+00:00,10.395,10.425,10.22,10.395,19110.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.48424741475836,30.63772362060699,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20047.0,947.1738538682882,False,False,False,False,8064.579731608096,False,False,False,False
2023-11-29 17:00:00+00:00,10.59,11.1,10.59,11.07,6840.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.26949000941477,30.63772362060699,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26887.0,1349.3417010951364,False,False,False,False,8045.593999335103,False,False,False,False
