date,Open,High,Low,Close,Volume,aVWAP_peak_428,aVWAP_peak_412,aVWAP_peak_403,aVWAP_peak_393,aVWAP_peak_380,aVWAP_peak_359,aVWAP_peak_342,aVWAP_peak_319,aVWAP_peak_309,aVWAP_peak_302,aVWAP_peak_295,aVWAP_peak_276,aVWAP_valley_439,aVWAP_valley_416,aVWAP_valley_407,aVWAP_valley_401,aVWAP_valley_389,aVWAP_valley_384,aVWAP_valley_377,aVWAP_valley_369,aVWAP_OB_bull_389,aVWAP_OB_bull_315,aVWAP_OB_bear_428,aVWAP_OB_bear_359,aVWAP_OB_bear_319,aVWAP_OB_bear_276,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,91.2,91.59,90.565,90.89,29364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,29364.0,False,False,False,False
2023-11-10 17:00:00+00:00,91.26,92.18,91.26,92.05,16223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16223.0,251.51937984496124,False,False,False,False,29160.263565891473,False,False,False,False
2023-11-13 17:00:00+00:00,91.85,91.85,91.375,91.5,17153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.40477863668309,9.416725228390817,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-930.0,233.2012499248843,False,False,False,False,28974.10444083889,False,False,False,False
2023-11-14 17:00:00+00:00,94.315,94.875,94.16,94.265,28889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.36227260769722,10.529490732838049,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27959.0,663.0585948872892,False,False,False,False,28972.784992143715,False,False,False,False
2023-11-15 17:00:00+00:00,94.96,95.04,94.56,94.67,25179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.71879670746036,12.70304747901642,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53138.0,1476.6235779122926,False,False,False,False,28913.966620172494,False,False,False,False
2023-11-16 17:00:00+00:00,94.36,94.69,94.185,94.585,16315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.27899376380098,14.422795103834616,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36823.0,2024.6294139136523,False,False,False,False,28718.633804355864,False,False,False,False
2023-11-17 17:00:00+00:00,95.47,95.84,95.455,95.74,25943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.068757633112,17.469942896438837,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62766.0,2966.3560896669287,False,False,False,False,28675.600722117786,False,False,False,False
2023-11-20 17:00:00+00:00,94.42,94.645,94.12,94.3,10577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.57011637385538,17.469942896438837,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52189.0,3729.497855718604,False,False,False,False,28395.002261309757,False,False,False,False
2023-11-21 17:00:00+00:00,94.385,94.67,94.26,94.29,10514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.52507273520064,17.469942896438837,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41675.0,4317.800214544672,False,False,False,False,28117.77742004914,False,False,False,False
2023-11-22 17:00:00+00:00,95.11,95.27,94.705,95.135,11821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.00181828362398,17.469942896438837,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53496.0,5080.252924396692,False,False,False,False,27865.114204234425,False,False,False,False
2023-11-23 17:00:00+00:00,95.135,95.135,95.135,95.135,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.9863153159062,17.469942896438837,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53496.0,5830.884662002944,False,False,False,False,27433.09692975017,False,False,False,False
2023-11-24 17:00:00+00:00,95.77,95.945,95.645,95.76,4901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.55653878416395,17.469942896438837,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58397.0,6645.8631943749915,False,False,False,False,27083.762093630008,False,False,False,False
