date,Close,High,Low,Open,Volume,aVWAP_valley_19,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-09-29 00:00:00+00:00,25.0147,25.03,24.98,24.99,4196,,,#000000,,,,46.09185332846056,-10.165521179619795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13565,-2748.153276556276,False,False,False,False,3881.62766660803,False,False,False,False
2025-09-30 00:00:00+00:00,25.025,25.26,24.8498,25.26,7642,,,#000000,,,,46.64231956510791,-10.165521179619795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5923,-2872.6570696325007,False,False,False,False,4029.093248309676,False,False,False,False
2025-10-01 00:00:00+00:00,25.025,25.25,24.97,25.25,2703,,,#000000,,,,47.009297056206144,-10.165521179619795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5923,-2992.2783610194615,False,False,False,False,3977.0895915132182,False,False,False,False
2025-10-02 00:00:00+00:00,24.9853,25.17,24.9853,25.17,3329,,,#000000,,,,46.57746792902361,-10.165521179619795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9252,-3237.757640979483,False,False,False,False,3951.674313414661,False,False,False,False
2025-10-03 00:00:00+00:00,25.0509,25.22,25.0509,25.14,2800,,,#000000,,,,47.587409928046256,-10.165521179619795,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6452,-3363.806360941072,False,False,False,False,3906.5106148493805,False,False,False,False
2025-10-06 00:00:00+00:00,24.9866,25.1175,24.9866,25.06,4187,,,#000000,,,,47.07377668306948,-10.165521179619795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10639,-3649.108072276716,False,False,False,False,3917.5101985807773,False,False,False,False
2025-10-07 00:00:00+00:00,24.6065,24.98,24.59,24.98,7471,,,#000000,,,,41.847075085594895,-10.165521179619795,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18110,-4216.201873363903,False,False,False,False,4056.862739812904,False,False,False,False
2025-10-08 00:00:00+00:00,24.8349,24.95,24.7447,24.95,4221,,,#000000,,,,42.33683293592607,-10.165521179619795,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13889,-4595.527290094731,False,False,False,False,4063.2994951143587,False,False,False,False
2025-10-09 00:00:00+00:00,24.575,25.09,24.575,25.09,4805,,,#000000,,,,40.08366569066389,-10.165521179619795,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-18694,-5148.408572836114,False,False,False,False,4092.3857894236,False,False,False,False
2025-10-10 00:00:00+00:00,23.955,24.92,23.955,24.92,1363,24.276666666666664,24.276666666666664,#000000,,24.276666666666664,,34.796311624898664,-7.914287956075732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20057,-5733.059217038619,False,False,False,False,3985.351052583459,False,False,False,False
2025-10-13 00:00:00+00:00,24.3349,24.35,24.16,24.35,4422,24.280463140305393,24.280463140305393,#000000,,24.280463140305393,,35.74350754816058,-7.914287956075732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15635,-6121.370620292007,False,False,False,False,4002.4745407174414,False,False,False,False
2025-10-14 00:00:00+00:00,24.6004,24.6591,24.4,24.4,1043,24.322119522554193,24.322119522554193,#000000,,24.322119522554193,,38.86529643366546,-7.914287956075732,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14592,-6453.552164594281,False,False,False,False,3886.4167155912673,False,False,False,False
2025-10-15 00:00:00+00:00,24.7653,24.924,24.68,24.924,647,24.3625968071349,24.3625968071349,#000000,,24.3625968071349,,42.3307570719942,-15.009555089136057,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13945,-6747.334432649407,False,False,False,False,3759.3807659602376,False,False,False,False
2025-10-16 00:00:00+00:00,24.4722,24.7755,24.4722,24.7329,1193,24.391596450546075,24.391596450546075,#000000,,24.391596450546075,,42.52512365858706,-14.695855026999311,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15138,-7076.38014117296,False,False,False,False,3658.738382981405,False,False,False,False
2025-10-17 00:00:00+00:00,24.4395,24.4395,24.38,24.39,805,24.393981811464165,24.393981811464165,#000000,,24.393981811464165,,42.432010597750526,-14.51327429917825,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15943,-7424.090723872059,False,False,False,False,3546.827073844879,False,False,False,False
2025-10-20 00:00:00+00:00,24.8047,24.806,24.72,24.72,1187,24.43662007504691,24.43662007504691,#000000,,24.43662007504691,,45.460665751157826,-11.3526284748502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14756,-7711.616577837862,False,False,False,False,3454.284835654884,False,False,False,False
2025-10-21 00:00:00+00:00,24.9084,24.9084,24.9084,24.9084,201,24.44535110947427,24.44535110947427,#000000,,24.44535110947427,,48.25147014080345,-8.513472756590971,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14555,-7979.984555177554,False,False,False,False,3326.705038178222,False,False,False,False
2025-10-22 00:00:00+00:00,24.695,25.24,24.695,25.24,1947,24.51091727045597,24.51091727045597,#000000,,24.51091727045597,,48.36155678021557,-8.191067611776113,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16502,-8314.181239288238,False,False,False,False,3272.5989582496645,False,False,False,False
2025-10-23 00:00:00+00:00,24.935,24.95,24.935,24.95,464,24.52591835443038,24.52591835443038,#000000,,24.52591835443038,,50.280584466402075,-6.10249814868682,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16038,-8617.076092649484,False,False,False,False,3162.4578226320305,False,False,False,False
2025-10-24 00:00:00+00:00,25.0444,25.1101,25.0444,25.11,4035,24.651904368174726,24.651904368174726,#000000,,24.651904368174726,,52.343411859349544,-3.916527842994455,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12003,-8749.857422349503,False,False,False,False,3196.6751629209703,False,False,False,False
2025-10-27 00:00:00+00:00,25.0096,25.62,25.0096,25.62,4034,24.757978531152865,24.757978531152865,#000000,,24.757978531152865,,53.38716447430929,-2.700351487032293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16037,-9035.627719512268,False,False,False,False,3229.5114310417166,False,False,False,False
2025-10-28 00:00:00+00:00,24.8597,25.02,24.8597,25.0,9106,24.804381777077108,24.804381777077108,#000000,,24.804381777077108,,52.658922056028665,-2.700351487032293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25143,-9667.28937757061,False,False,False,False,3459.9619631577275,False,False,False,False
2025-10-29 00:00:00+00:00,24.5489,24.95,24.5489,24.88,1542,24.798511399751998,24.798511399751998,#000000,,24.798511399751998,,49.6235107969959,-2.700351487032293,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26685,-10334.650578450195,False,False,False,False,3384.747768524091,False,False,False,False
2025-10-30 00:00:00+00:00,24.755,24.76,24.75,24.75,2657,24.79517451269026,24.79517451269026,#000000,,24.79517451269026,,49.448935890425446,-2.700351487032293,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24028,-10871.644673412933,False,False,False,False,3356.2086403466756,False,False,False,False
2025-10-31 00:00:00+00:00,24.4484,24.98,24.38,24.98,2040,24.78447713478348,24.78447713478348,#000000,,24.78447713478348,,47.06526240822146,2.5713076935267623,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-26068,-11467.580176416348,False,False,False,False,3304.592615235041,False,False,False,False
