date,Open,High,Low,Close,Volume,aVWAP_peak_427,aVWAP_peak_372,aVWAP_peak_349,aVWAP_peak_312,aVWAP_peak_311,aVWAP_peak_310,aVWAP_peak_309,aVWAP_peak_292,aVWAP_peak_273,aVWAP_peak_250,aVWAP_peak_234,aVWAP_peak_212,aVWAP_peak_151,aVWAP_peak_114,aVWAP_valley_428,aVWAP_valley_407,aVWAP_valley_406,aVWAP_valley_383,aVWAP_valley_356,aVWAP_valley_339,aVWAP_valley_338,aVWAP_valley_284,aVWAP_valley_283,aVWAP_valley_282,aVWAP_valley_281,aVWAP_valley_280,aVWAP_valley_263,aVWAP_valley_203,aVWAP_valley_188,aVWAP_valley_142,aVWAP_valley_141,aVWAP_valley_78,aVWAP_valley_77,aVWAP_valley_52,aVWAP_OB_bear_372,aVWAP_OB_bear_312,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-04 17:00:00+00:00,0.5226,0.5226,0.5125,0.5125,719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,719.0,False,False,False,False
2023-12-05 17:00:00+00:00,0.5062,0.5078,0.5001,0.505,1338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1338.0,-20.74418604651163,False,False,False,False,728.5968992248063,False,False,False,False
2023-12-06 17:00:00+00:00,0.5074,0.5074,0.4824,0.4955,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1455.0,-42.98071029385254,False,False,False,False,719.1147767562047,False,False,False,False
2023-12-07 17:00:00+00:00,0.4955,0.515,0.4944,0.51,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.74150096215525,-34.93264913406028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-590.0,-51.46162951410289,False,False,False,False,721.3765631630853,False,False,False,False
2023-12-08 17:00:00+00:00,0.4963,0.505,0.491,0.491,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.7804606985639,-32.302075429021805,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-676.0,-61.144394947992765,False,False,False,False,711.5257637342003,False,False,False,False
2023-12-11 17:00:00+00:00,0.491,0.5151,0.491,0.492,2303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.05575031730065,-30.13238038713222,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1627.0,-34.97161363096962,False,False,False,False,736.1997829011118,False,False,False,False
2023-12-12 17:00:00+00:00,0.4975,0.532,0.4911,0.5132,1739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.785818778609126,-21.01537407295946,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3366.0,17.756628440828358,False,False,False,False,751.7470730886914,False,False,False,False
2023-12-13 17:00:00+00:00,0.52,0.5404,0.52,0.539,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.83857935079871,-10.968201618092948,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5431.0,101.68288226345118,False,False,False,False,772.1075835834404,False,False,False,False
2023-12-14 17:00:00+00:00,0.57,0.588,0.5648,0.5786,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.42934597822236,-1.5078168097427636,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6789.0,205.36221742215736,False,False,False,False,781.1911869387359,False,False,False,False
2023-12-15 17:00:00+00:00,0.6189,0.7,0.6189,0.7,7105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.58129622341507,7.562980558242259,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13894.0,417.5891597877053,False,False,False,False,879.2347344280578,False,False,False,False
