date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_874,aVWAP_peak_851,aVWAP_peak_810,aVWAP_peak_787,aVWAP_peak_786,aVWAP_peak_732,aVWAP_peak_714,aVWAP_peak_671,aVWAP_peak_646,aVWAP_peak_636,aVWAP_peak_610,aVWAP_peak_609,aVWAP_peak_608,aVWAP_peak_607,aVWAP_peak_606,aVWAP_peak_583,aVWAP_peak_569,aVWAP_peak_554,aVWAP_peak_535,aVWAP_peak_534,aVWAP_peak_505,aVWAP_peak_499,aVWAP_peak_480,aVWAP_peak_479,aVWAP_peak_478,aVWAP_peak_477,aVWAP_peak_476,aVWAP_peak_462,aVWAP_peak_420,aVWAP_peak_407,aVWAP_peak_374,aVWAP_peak_335,aVWAP_peak_288,aVWAP_peak_286,aVWAP_peak_269,aVWAP_peak_240,aVWAP_peak_187,aVWAP_peak_186,aVWAP_peak_144,aVWAP_peak_130,aVWAP_peak_114,aVWAP_peak_79,aVWAP_peak_54,aVWAP_valley_865,aVWAP_valley_864,aVWAP_valley_820,aVWAP_valley_817,aVWAP_valley_792,aVWAP_valley_748,aVWAP_valley_722,aVWAP_valley_700,aVWAP_valley_653,aVWAP_valley_627,aVWAP_valley_596,aVWAP_valley_558,aVWAP_valley_544,aVWAP_valley_516,aVWAP_valley_492,aVWAP_valley_455,aVWAP_valley_431,aVWAP_valley_401,aVWAP_OB_bull_722,aVWAP_OB_bear_187,aVWAP_OB_bear_114,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,1.775,1.795,1.76,1.795,121438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,121438.0,False,False,False,False
2025-01-06 16:00:00+00:00,1.795,1.815,1.775,1.795,233077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,123168.83720930232,False,False,False,False
2025-01-06 17:00:00+00:00,1.795,1.8,1.77,1.795,118124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,123090.62267892553,False,False,False,False
2025-01-06 18:00:00+00:00,1.795,1.815,1.785,1.785,41841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,-1.0,1.815,1.785,0.0,0,,,False,False,False,False,,,False,False,False,False,-41841.0,-648.6976744186046,False,False,False,False,121830.93860638405,False,False,False,False
2025-01-06 19:00:00+00:00,1.785,1.785,1.755,1.755,129580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-171421.0,-3296.330268613665,False,False,False,False,121951.07909310677,False,False,False,False
2025-01-06 20:00:00+00:00,1.755,1.76,1.745,1.755,88110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-171421.0,-5902.914295456863,False,False,False,False,121426.41120019038,False,False,False,False
2025-01-07 15:00:00+00:00,1.705,1.705,1.615,1.66,79554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-250975.0,-9702.481515682339,False,False,False,False,120777.22653041998,False,False,False,False
2025-01-07 16:00:00+00:00,1.655,1.705,1.655,1.675,133130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.9445443122448864,-46.4499101189796,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-117845.0,-11379.109709237651,False,False,False,False,120968.74239816541,False,False,False,False
2025-01-07 17:00:00+00:00,1.675,1.685,1.655,1.67,21764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.4066346343094125,-44.470701487856225,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-139609.0,-13367.170023823113,False,False,False,False,119430.68437648843,False,False,False,False
2025-01-07 18:00:00+00:00,1.665,1.695,1.665,1.675,32239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.396423507543457,-42.053842339261294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107370.0,-14824.578240508026,False,False,False,False,118078.87531638783,False,False,False,False
