date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_833,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_762,aVWAP_peak_728,aVWAP_peak_727,aVWAP_peak_726,aVWAP_peak_725,aVWAP_peak_625,aVWAP_peak_612,aVWAP_peak_589,aVWAP_peak_569,aVWAP_peak_533,aVWAP_peak_463,aVWAP_peak_462,aVWAP_peak_404,aVWAP_peak_325,aVWAP_peak_306,aVWAP_peak_287,aVWAP_peak_251,aVWAP_peak_213,aVWAP_peak_212,aVWAP_peak_181,aVWAP_peak_180,aVWAP_peak_145,aVWAP_peak_18,aVWAP_peak_17,aVWAP_valley_821,aVWAP_valley_777,aVWAP_valley_741,aVWAP_valley_723,aVWAP_valley_722,aVWAP_valley_658,aVWAP_valley_626,aVWAP_valley_604,aVWAP_valley_603,aVWAP_valley_581,aVWAP_valley_547,aVWAP_valley_546,aVWAP_valley_466,aVWAP_valley_442,aVWAP_valley_441,aVWAP_valley_440,aVWAP_valley_401,aVWAP_valley_400,aVWAP_valley_366,aVWAP_OB_bull_821,aVWAP_OB_bear_762,aVWAP_OB_bear_251,aVWAP_OB_bear_213,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,6.56,6.64,6.56,6.61,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,380.0,False,False,False,False
2025-02-11 16:00:00+00:00,6.61,6.645,6.61,6.645,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7.0,0.10852713178294573,False,False,False,False,374.21705426356584,False,False,False,False
2025-02-11 17:00:00+00:00,6.645,6.655,6.645,6.655,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14.0,0.32389880415840394,False,False,False,False,368.5237666005648,False,False,False,False
2025-02-11 18:00:00+00:00,6.655,6.655,6.62,6.62,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.69283865401205,35.32355478861085,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2.0,0.2878693653342426,False,False,False,False,363.05828184706763,False,False,False,False
2025-02-11 19:00:00+00:00,6.62,6.64,6.62,6.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.72291420605498,30.029052466208753,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2.0,0.2523985224608435,False,False,False,False,357.42947127579527,False,False,False,False
2025-02-11 20:00:00+00:00,6.64,6.64,6.55,6.55,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.61296199680848,16.470120107835953,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-335.0,-4.94531308253855,False,False,False,False,357.0507197831473,False,False,False,False
2025-02-12 15:00:00+00:00,6.55,6.575,6.52,6.52,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,48.26020602314911,6.751006111660573,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-458.0,-11.969416755677488,False,False,False,False,353.42202645317604,False,False,False,False
2025-02-12 16:00:00+00:00,6.52,6.62,6.52,6.61,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.32915813843175,6.751006111660573,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,242.0,-8.031906418380162,False,False,False,False,358.79532836863063,False,False,False,False
2025-02-12 17:00:00+00:00,6.61,6.61,6.58,6.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.29296610276354,6.751006111660573,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232.0,-4.310481512668841,False,False,False,False,353.3876488590395,False,False,False,False
2025-02-12 18:00:00+00:00,6.6,6.6,6.58,6.58,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.801616007708034,6.751006111660573,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226.0,-0.7397763729375413,False,False,False,False,348.00179383796905,False,False,False,False
2025-02-12 19:00:00+00:00,6.58,6.63,6.58,6.62,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.888458240891836,6.751006111660573,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,592.0,8.449987601836684,False,False,False,False,348.2808357939695,False,False,False,False
2025-02-12 20:00:00+00:00,6.62,6.65,6.6,6.6,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.727934947679586,6.751006111660573,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,165.0,10.877119577002006,False,False,False,False,349.5012879522025,False,False,False,False
2025-02-13 15:00:00+00:00,6.6,6.6,6.57,6.575,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.84207490951307,6.751006111660573,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159.0,13.173598343250035,False,False,False,False,344.17568658860245,False,False,False,False
2025-02-13 16:00:00+00:00,6.575,6.605,6.56,6.595,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,48.23658751853158,6.751006111660573,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,273.0,17.201914648005847,False,False,False,False,340.6070712926551,False,False,False,False
2025-02-13 17:00:00+00:00,6.595,6.6,6.56,6.6,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.912698861462246,6.751006111660573,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,507.0,24.795683413153043,False,False,False,False,338.9542484819163,False,False,False,False
2025-02-13 18:00:00+00:00,6.6,6.6,6.59,6.59,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.4944319627965,5.726705286409256,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,482.0,31.88412243000338,False,False,False,False,334.0867407535145,False,False,False,False
2025-02-13 19:00:00+00:00,6.59,6.625,6.59,6.625,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.1744457260306,5.726705286409256,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,500.0,39.141732934964566,False,False,False,False,329.186171129429,False,False,False,False
2025-02-13 20:00:00+00:00,6.625,6.66,6.59,6.635,3963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628333333333332,,,,,,,,,,,,,,,,,,,,,,,,6.628333333333332,,"rgba(38, 166, 154, 0.5)",,6.628333333333332,,53.71006946958665,5.726705286409256,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4463.0,107.72868281194187,False,False,False,False,385.52437002664715,False,False,False,False
2025-02-14 15:00:00+00:00,6.66,6.66,6.55,6.565,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.591666666666668,6.6275900288421905,,,,,,,,,,,,,,,,,,,,,,,,6.609628347754429,,#000000,,6.609628347754429,,49.73185520682924,5.726705286409256,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4381.0,173.98095129547767,False,False,False,False,380.8185658401875,False,False,False,False
2025-02-14 16:00:00+00:00,6.565,6.565,6.525,6.525,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5654968944099386,6.625880213385061,,,,,,,,,,,,,,,,,,,,,,,,6.595688553897499,,"rgba(239, 83, 80, 0.5)",,6.595688553897499,,44.89599962106437,1.4250915968684694,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4302.0,237.98124662422993,False,False,False,False,376.1392082302621,False,False,False,False
2025-02-14 17:00:00+00:00,6.525,6.57,6.525,6.56,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.559793187347933,6.623900951931397,,,,,,,,,,,,,,,,,,,,,,,,6.591847069639664,,"rgba(239, 83, 80, 0.5)",,6.591847069639664,,44.55947104572674,0.97965822386589,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4415.0,302.74122729672246,False,False,False,False,372.0595305832813,False,False,False,False
