date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_828,aVWAP_peak_827,aVWAP_peak_813,aVWAP_peak_812,aVWAP_peak_779,aVWAP_peak_753,aVWAP_peak_724,aVWAP_peak_649,aVWAP_peak_619,aVWAP_peak_618,aVWAP_peak_598,aVWAP_peak_573,aVWAP_peak_551,aVWAP_peak_527,aVWAP_peak_504,aVWAP_peak_483,aVWAP_peak_450,aVWAP_peak_427,aVWAP_peak_368,aVWAP_peak_349,aVWAP_peak_285,aVWAP_peak_266,aVWAP_peak_265,aVWAP_peak_245,aVWAP_peak_210,aVWAP_peak_178,aVWAP_peak_142,aVWAP_peak_112,aVWAP_peak_40,aVWAP_valley_846,aVWAP_valley_821,aVWAP_valley_790,aVWAP_valley_789,aVWAP_valley_773,aVWAP_valley_732,aVWAP_valley_713,aVWAP_OB_bear_859,aVWAP_OB_bear_828,aVWAP_OB_bear_573,aVWAP_OB_bear_349,aVWAP_OB_bear_285,aVWAP_OB_bear_210,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-07 15:00:00+00:00,38.62,38.62,38.62,38.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-03-07 16:00:00+00:00,38.62,38.73,38.55,38.575,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-395.0,-6.124031007751938,False,False,False,False,6.124031007751938,False,False,False,False
2025-03-07 17:00:00+00:00,38.575,38.58,38.46,38.515,431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-826.0,-18.835286340965087,False,False,False,False,12.711255333213149,False,False,False,False
2025-03-07 18:00:00+00:00,38.515,39.42,38.515,39.42,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.35215204024602,-22.683063163778584,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-727.0,-29.814584227151677,False,False,False,False,14.049065328047053,False,False,False,False
2025-03-07 19:00:00+00:00,39.42,40.035,39.42,39.75,521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.3976533661328,-5.56324109289524,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-206.0,-32.54614106083925,False,False,False,False,21.908769741565703,False,False,False,False
2025-03-07 20:00:00+00:00,39.75,39.78,39.66,39.66,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.028028775611034,2.6700978307940915,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-656.0,-42.21209236222158,False,False,False,False,28.54584307890577,False,False,False,False
2025-03-10 14:00:00+00:00,39.66,39.74,38.76,38.76,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.429594678316036,2.6700978307940915,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-794.0,-53.8677188372259,False,False,False,False,30.24280675210103,False,False,False,False
2025-03-10 15:00:00+00:00,38.76,39.74,38.3,38.39,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.97343808326494,15.274074686341066,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1800.0,-80.93953714982705,False,False,False,False,45.37082525206846,False,False,False,False
2025-03-10 16:00:00+00:00,38.39,38.39,38.39,38.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.6693336865642,11.867123991854541,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1800.0,-107.59163734905454,False,False,False,False,44.667401604749564,False,False,False,False
2025-03-10 17:00:00+00:00,38.39,38.39,37.95,38.145,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.1631201133459,7.777798533163548,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2536.0,-145.24137940565834,False,False,False,False,55.38573646359065,False,False,False,False
