date,Open,High,Low,Close,Volume,aVWAP_peak_340,aVWAP_peak_296,aVWAP_peak_192,aVWAP_peak_152,aVWAP_peak_92,aVWAP_peak_74,aVWAP_peak_23,aVWAP_valley_354,aVWAP_OB_bull_354,aVWAP_OB_bear_340,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,32.97,33.22,32.97,33.16,5076.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5076.0,False,False,False,False
2023-12-01 17:00:00+00:00,33.09,33.17,32.93,32.97,4402.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4402.0,-68.24806201550388,False,False,False,False,5065.550387596899,False,False,False,False
2023-12-04 17:00:00+00:00,32.35,32.48,32.285,32.33,3210.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7612.0,-185.20545640286042,False,False,False,False,5036.782164533381,False,False,False,False
2023-12-05 17:00:00+00:00,32.435,32.47,32.29,32.29,5666.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13278.0,-388.1945190942889,False,False,False,False,5046.537479811933,False,False,False,False
2023-12-06 17:00:00+00:00,32.11,32.11,31.94,31.94,1133.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14411.0,-605.6023560075557,False,False,False,False,4985.862480124926,False,False,False,False
2023-12-07 17:00:00+00:00,31.83,31.85,31.75,31.82,3324.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17735.0,-871.1744125035626,False,False,False,False,4960.097170355548,False,False,False,False
2023-12-08 17:00:00+00:00,32.19,32.33,32.15,32.27,2703.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.978647578762892,-40.1192171791134,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15032.0,-1090.722096030639,False,False,False,False,4925.103415776392,False,False,False,False
2023-12-11 17:00:00+00:00,32.045,32.09,31.97,32.0,12143.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.30092721476341,-35.9878843614387,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27175.0,-1495.129505394505,False,False,False,False,5037.008789175207,False,False,False,False
2023-12-12 17:00:00+00:00,31.97,32.21,31.955,32.18,21507.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.772197222204753,-30.83439485542194,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5668.0,-1559.825171977536,False,False,False,False,5292.357490118227,False,False,False,False
2023-12-13 17:00:00+00:00,31.82,32.23,31.72,32.225,9494.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.05833333333333,,27.786184144653564,-27.02092246302467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3826.0,-1476.32400652052,False,False,False,False,5357.499234457479,False,False,False,False
2023-12-14 17:00:00+00:00,32.7,32.75,32.66,32.68,5238.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.28529437053127,,36.74344649211329,-19.535431385236777,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9064.0,-1312.9081304504343,False,False,False,False,5355.64653314806,False,False,False,False
2023-12-15 17:00:00+00:00,32.195,32.31,32.17,32.19,20934.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.248926615450756,,38.21334494579126,-18.90330127442257,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11870.0,-1476.5839733891873,False,False,False,False,5597.171393099253,False,False,False,False
2023-12-18 17:00:00+00:00,32.68,32.745,32.61,32.67,1882.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.27028248286638,,43.39133923192569,-14.494612307525841,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9988.0,-1608.5439117862543,False,False,False,False,5539.571836617093,False,False,False,False
2023-12-19 17:00:00+00:00,32.98,33.03,32.94,33.02,3039.0,,,,,,,,,,,,,#000000,,32.32467136439419,,49.14582057069437,-9.492496445368104,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6949.0,-1691.3416805957697,False,False,False,False,5500.803281010626,False,False,False,False
2023-12-20 17:00:00+00:00,33.21,33.3,32.81,32.815,12547.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.47823920026098,,51.17079851951582,-7.805997515817296,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19496.0,-1967.3828948500989,False,False,False,False,5610.046640994957,False,False,False,False
2023-12-21 17:00:00+00:00,33.315,33.5,33.215,33.5,13566.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.66673150924539,,56.28125044801982,-3.0641455110835807,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5930.0,-2028.81881896095,False,False,False,False,5733.394755088058,False,False,False,False
2023-12-22 17:00:00+00:00,33.66,33.7,33.55,33.605,2513.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.70128246620337,,60.15312277084552,0.5584514666106983,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3417.0,-2050.3410078142683,False,False,False,False,5683.46615423398,False,False,False,False
2023-12-25 17:00:00+00:00,33.605,33.605,33.605,33.605,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.70128246620337,,62.73437098606266,3.1058254915914034,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3417.0,-2071.5295193210236,False,False,False,False,5595.350399904771,False,False,False,False
2023-12-26 17:00:00+00:00,33.91,33.97,33.685,33.7,2413.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.73779170040675,,64.94217757988272,5.4563137640570005,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1004.0,-2054.9786740602326,False,False,False,False,5546.011634014774,False,False,False,False
2023-12-27 17:00:00+00:00,34.24,34.28,34.14,34.22,2692.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.791239829740675,,68.64980056113939,9.263925274154161,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1688.0,-1996.9479969430197,False,False,False,False,5501.763391626948,False,False,False,False
2023-12-28 17:00:00+00:00,33.93,34.0,33.845,33.845,1442.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.81228029303063,,67.29790907633793,9.263925274154161,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,246.0,-1962.1736093935153,False,False,False,False,5438.821323539709,False,False,False,False
2023-12-29 17:00:00+00:00,33.81,33.98,33.81,33.98,4927.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.88012465866042,,67.0759703790585,9.263925274154161,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5173.0,-1851.5507627362515,False,False,False,False,5430.886109221264,False,False,False,False
2024-01-01 17:00:00+00:00,33.98,33.98,33.98,33.98,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.88012465866042,,66.92801124753889,9.263925274154161,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5173.0,-1742.6429989728988,False,False,False,False,5346.686324582174,False,False,False,False
2024-01-02 17:00:00+00:00,34.16,34.3,34.04,34.1,4742.0,,,,,,,34.14666666666666,,,,34.14666666666666,,"rgba(38, 166, 154, 0.5)",,33.54854732194766,,67.50581650942597,10.315921749162491,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9915.0,-1561.904347826032,False,False,False,False,5337.311342805706,False,False,False,False
2024-01-03 17:00:00+00:00,33.76,33.98,33.76,33.9,6466.0,,,,,,,33.992824173209605,,,,33.992824173209605,,"rgba(38, 166, 154, 0.5)",,33.504329773457556,,65.54830293739137,10.315921749162491,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3449.0,-1484.2159083248534,False,False,False,False,5354.810391754454,False,False,False,False
2024-01-04 17:00:00+00:00,34.02,34.02,33.83,33.88,1789.0,,,,,,,33.98142366187068,,,,33.98142366187068,,"rgba(38, 166, 154, 0.5)",,33.5071670509658,,64.00940894160827,10.315921749162491,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1660.0,-1435.4683748624525,False,False,False,False,5299.526509711749,False,False,False,False
2024-01-05 17:00:00+00:00,34.025,34.025,33.825,33.855,3947.0,,,,,,,33.96284476314132,,,,33.96284476314132,,"rgba(38, 166, 154, 0.5)",,33.51543852398444,,62.663446709065965,10.315921749162491,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2287.0,-1448.6704155622592,False,False,False,False,5278.557106460404,False,False,False,False
2024-01-08 17:00:00+00:00,33.14,33.19,33.06,33.13,1006.0,,,,,,,33.91598152274837,,,,33.91598152274837,,"rgba(38, 166, 154, 0.5)",,33.49230591018582,,54.9787758641387,11.06075189981086,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3293.0,-1477.264672685325,False,False,False,False,5212.315911011405,False,False,False,False
2024-01-09 17:00:00+00:00,32.61,32.66,32.53,32.6,5015.0,,,,,,,33.62787509978953,,,,33.62787509978953,,"rgba(239, 83, 80, 0.5)",,33.33683517849816,,46.973654104381865,3.7909950225519395,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8308.0,-1583.1675459770254,False,False,False,False,5209.256749600375,False,False,False,False
