date,Open,High,Low,Close,Volume,aVWAP_peak_824,aVWAP_peak_804,aVWAP_peak_784,aVWAP_peak_749,aVWAP_peak_726,aVWAP_peak_692,aVWAP_peak_669,aVWAP_peak_648,aVWAP_peak_576,aVWAP_peak_522,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_395,aVWAP_peak_356,aVWAP_peak_341,aVWAP_peak_312,aVWAP_peak_276,aVWAP_peak_258,aVWAP_peak_241,aVWAP_peak_197,aVWAP_valley_870,aVWAP_OB_bear_824,aVWAP_OB_bear_784,aVWAP_OB_bear_749,aVWAP_OB_bear_426,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,2.905,2.915,2.86,2.895,32263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,32263.0,False,False,False,False
2025-04-11 15:00:00+00:00,2.895,2.94,2.89,2.925,18379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18379.0,284.94573643410854,False,False,False,False,32047.744186046508,False,False,False,False
2025-04-11 16:00:00+00:00,2.925,2.945,2.91,2.925,13448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18379.0,565.4737095126495,False,False,False,False,31759.376059131057,False,False,False,False
2025-04-11 17:00:00+00:00,2.93,2.965,2.905,2.96,27242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45621.0,1264.0090008380348,False,False,False,False,31689.339221004993,False,False,False,False
2025-04-11 18:00:00+00:00,2.955,2.965,2.92,2.92,13809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.53571428571428,36.98214285714285,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31812.0,1737.6212643909334,False,False,False,False,31412.12465943902,False,False,False,False
2025-04-11 19:00:00+00:00,2.925,2.95,2.915,2.935,67065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.13101611484905,31.185771646221284,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98877.0,3243.6581440127793,False,False,False,False,31964.88241665702,False,False,False,False
2025-04-14 14:00:00+00:00,2.975,2.995,2.955,2.965,25743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.35191382490375,30.49171861837958,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124620.0,5125.461893718008,False,False,False,False,31868.419123375515,False,False,False,False
2025-04-14 15:00:00+00:00,2.965,2.965,2.87,2.88,25705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.21032716458619,20.093129960101038,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98915.0,6579.563259706875,False,False,False,False,31772.862237741785,False,False,False,False
2025-04-14 16:00:00+00:00,2.875,2.9,2.855,2.885,16730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.69688070431089,14.211234755337642,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,115645.0,8270.50026343235,False,False,False,False,31539.6395673892,False,False,False,False
2025-04-14 17:00:00+00:00,2.885,2.915,2.88,2.895,8388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.87934651016187,11.519072622090079,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124033.0,10065.267701208593,False,False,False,False,31180.699419057586,False,False,False,False
