date,Close,High,Low,Open,Volume,aVWAP_peak_877,aVWAP_peak_864,aVWAP_peak_853,aVWAP_peak_843,aVWAP_peak_814,aVWAP_peak_797,aVWAP_peak_788,aVWAP_peak_781,aVWAP_peak_761,aVWAP_peak_756,aVWAP_peak_750,aVWAP_peak_737,aVWAP_peak_728,aVWAP_peak_718,aVWAP_peak_709,aVWAP_peak_703,aVWAP_peak_698,aVWAP_peak_688,aVWAP_peak_677,aVWAP_peak_663,aVWAP_peak_659,aVWAP_peak_651,aVWAP_peak_644,aVWAP_peak_633,aVWAP_peak_625,aVWAP_peak_613,aVWAP_peak_606,aVWAP_peak_601,aVWAP_peak_591,aVWAP_peak_582,aVWAP_peak_574,aVWAP_peak_569,aVWAP_peak_557,aVWAP_peak_543,aVWAP_valley_885,aVWAP_valley_869,aVWAP_valley_824,aVWAP_valley_816,aVWAP_valley_806,aVWAP_valley_793,aVWAP_valley_785,aVWAP_valley_777,aVWAP_valley_754,aVWAP_valley_745,aVWAP_valley_740,aVWAP_valley_732,aVWAP_valley_725,aVWAP_valley_715,aVWAP_valley_705,aVWAP_valley_693,aVWAP_valley_685,aVWAP_valley_675,aVWAP_valley_655,aVWAP_valley_649,aVWAP_valley_639,aVWAP_valley_611,aVWAP_valley_605,aVWAP_valley_597,aVWAP_valley_584,aVWAP_valley_577,aVWAP_valley_566,aVWAP_valley_554,aVWAP_valley_544,aVWAP_valley_519,aVWAP_valley_514,aVWAP_valley_501,aVWAP_valley_496,aVWAP_valley_467,aVWAP_valley_459,aVWAP_valley_441,aVWAP_valley_431,aVWAP_valley_421,aVWAP_valley_408,aVWAP_valley_389,aVWAP_valley_378,aVWAP_valley_363,aVWAP_valley_349,aVWAP_valley_338,aVWAP_valley_334,aVWAP_valley_330,aVWAP_valley_298,aVWAP_valley_284,aVWAP_valley_258,aVWAP_valley_243,aVWAP_valley_237,aVWAP_valley_229,aVWAP_valley_218,aVWAP_valley_210,aVWAP_valley_193,aVWAP_valley_187,aVWAP_valley_164,aVWAP_valley_159,aVWAP_valley_132,aVWAP_valley_111,aVWAP_valley_96,aVWAP_OB_bull_869,aVWAP_OB_bull_824,aVWAP_OB_bull_258,aVWAP_OB_bull_201,aVWAP_OB_bull_193,aVWAP_OB_bull_164,aVWAP_OB_bull_140,aVWAP_OB_bull_132,aVWAP_OB_bull_111,aVWAP_OB_bull_96,aVWAP_OB_bear_877,aVWAP_OB_bear_814,aVWAP_OB_bear_761,aVWAP_OB_bear_663,aVWAP_OB_bear_651,aVWAP_OB_bear_633,aVWAP_OB_bear_91,aVWAP_OB_bear_81,aVWAP_OB_bear_22,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,28.1,29.315,28.01,29.27,568279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.653220871228719,-45.63338391198302,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2567474,-491667.6785942199,False,False,False,False,503849.3334365028,False,False,False,False
2022-01-19 00:00:00+00:00,27.57,28.37,27.56,28.11,267811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.125094724136413,-44.72440262394994,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2835285,-583574.240217976,False,False,False,False,494592.9282036988,False,False,False,False
2022-01-20 00:00:00+00:00,27.33,28.37,27.27,27.73,337878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.7109437350279837,-45.04407519332442,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3173163,-685126.7406015848,False,False,False,False,488447.2447447302,False,False,False,False
2022-01-21 00:00:00+00:00,27.09,27.665,26.92,27.34,422020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.3747244064779442,-45.321249038336916,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3595183,-799246.5939113266,False,False,False,False,485842.25475474074,False,False,False,False
2022-01-24 00:00:00+00:00,27.96,28.04,26.145,26.58,667066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.38166666666667,,9.626352894595474,-42.20342354941206,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2928117,-882731.7078755883,False,False,False,False,492949.06829377054,False,False,False,False
2022-01-25 00:00:00+00:00,27.66,27.99,26.7,27.17,752441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.41788825744901,,13.274765370752721,-39.17332241228325,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3680558,-992450.3859981142,False,False,False,False,503125.22247832856,False,False,False,False
2022-01-26 00:00:00+00:00,27.42,28.56,27.18,27.95,716483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.519226712983993,,15.306983241836887,-37.67183646636374,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4397041,-1125963.743409953,False,False,False,False,511492.19414584513,False,False,False,False
2022-01-27 00:00:00+00:00,27.63,28.195,27.37,27.69,452657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.556374470910868,,18.090744651991926,-35.405874018747056,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3944384,-1236490.0279821118,False,False,False,False,509184.93163032184,False,False,False,False
2022-01-28 00:00:00+00:00,28.11,28.14,27.04,27.6,424388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.585524765449676,,22.947228635579233,-31.21655135025647,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3519996,-1326039.281786735,False,False,False,False,505859.5617624661,False,False,False,False
2022-01-31 00:00:00+00:00,29.56,29.58,28.0,28.05,516796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.799447837115522,,32.504035648285864,-22.80379083559712,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3003200,-1391810.290344118,False,False,False,False,506288.4416933498,False,False,False,False
2022-02-01 00:00:00+00:00,29.78,29.95,28.86,29.44,598095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,28.05018745692954,,39.59897756968118,-16.947131184520828,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2405105,-1431547.3377816034,False,False,False,False,509888.6988818459,False,False,False,False
2022-02-02 00:00:00+00:00,29.57,30.34,29.18,29.96,740330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.300572390126288,,43.52211413778488,-14.029004552752824,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3145435,-1498758.618652913,False,False,False,False,518925.6126511853,False,False,False,False
2022-02-03 00:00:00+00:00,28.52,30.65,28.02,29.95,1525712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.063333333333336,,,,"rgba(239, 83, 80, 0.5)",,28.772956877091033,,42.7404584448849,-14.029004552752824,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4671147,-1623166.0061567205,False,False,False,False,558407.4317629036,False,False,False,False
2022-02-04 00:00:00+00:00,28.54,29.02,28.43,28.56,1013634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.903664820259497,,,,"rgba(239, 83, 80, 0.5)",,28.705489463271462,,42.3005231949285,-14.029004552752824,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3657513,-1702944.3196407708,False,False,False,False,576259.4540467113,False,False,False,False
2022-02-07 00:00:00+00:00,28.19,28.63,28.09,28.61,414701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.819387871395868,,,,"rgba(239, 83, 80, 0.5)",,28.657943947555054,,40.98819352161111,-14.029004552752824,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4072214,-1795856.8561254465,False,False,False,False,569923.8283978207,False,False,False,False
2022-02-08 00:00:00+00:00,28.41,28.57,28.005,28.24,441960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.755481506172792,,,,"rgba(239, 83, 80, 0.5)",,28.62149411772399,,41.11087663900463,-14.029004552752824,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3630254,-1867793.9990224878,False,False,False,False,564905.6390488866,False,False,False,False
2022-02-09 00:00:00+00:00,28.82,29.09,28.49,28.62,614656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76230420838982,,,,"rgba(239, 83, 80, 0.5)",,28.635721867980344,,42.96225116960625,-14.029004552752824,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3015598,-1912805.9206294492,False,False,False,False,566856.6335959891,False,False,False,False
2022-02-10 00:00:00+00:00,27.84,29.0,27.6603,28.19,550302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.690449787168582,,,,"rgba(239, 83, 80, 0.5)",,28.589803987403386,,41.20595969660776,-14.029004552752824,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3565900,-1977633.1394282943,False,False,False,False,566207.4322784994,False,False,False,False
2022-02-11 00:00:00+00:00,27.06,28.06,26.9,27.99,498249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.557452792772427,,,,"rgba(239, 83, 80, 0.5)",,28.494467985894918,,38.22491688656466,-14.029004552752824,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4064149,-2059457.290823263,False,False,False,False,563542.3957185582,False,False,False,False
2022-02-14 00:00:00+00:00,26.93,27.23,26.59,26.97,413016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.433614627589368,,,,"rgba(239, 83, 80, 0.5)",,28.40229677314891,,35.96081059591068,-6.598809314473371,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4477165,-2154269.357849802,False,False,False,False,557639.3998080265,False,False,False,False
2022-02-15 00:00:00+00:00,27.33,27.77,27.32,27.36,397824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.368534656330823,,,,"rgba(239, 83, 80, 0.5)",,28.353129173055343,,36.2826023169817,-6.598809314473371,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4079341,-2229762.36342432,False,False,False,False,551372.1292273196,False,False,False,False
2022-02-16 00:00:00+00:00,27.51,27.67,26.88,27.33,330475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31442658632299,,,,"rgba(239, 83, 80, 0.5)",,28.31137992068806,,37.29914131319196,-6.598809314473371,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3748866,-2289335.0550547387,False,False,False,False,542709.4967086012,False,False,False,False
2022-02-17 00:00:00+00:00,26.62,27.4602,26.55,27.2,402071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.22687702040611,,,,"rgba(239, 83, 80, 0.5)",,28.242515257247913,,35.72408741420013,-7.639367346710642,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4150937,-2362339.0528957294,False,False,False,False,537194.2615435581,False,False,False,False
2022-02-18 00:00:00+00:00,26.64,27.115,26.37,26.6,364003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14753355017743,,,,"rgba(239, 83, 80, 0.5)",,28.17900972791702,,34.769108325755,-8.88089135838954,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3786934,-2418205.521409623,False,False,False,False,530402.4473653793,False,False,False,False
2022-02-22 00:00:00+00:00,26.23,26.71,25.91,26.43,498721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.022995647154776,,,,"rgba(239, 83, 80, 0.5)",,28.077777577641765,,33.17878836761346,-10.71406308103873,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4285655,-2491438.8342955196,False,False,False,False,529160.0376647762,False,False,False,False
2022-02-23 00:00:00+00:00,25.8,26.77,25.79,26.56,307918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.94761312160358,,,,"rgba(239, 83, 80, 0.5)",,28.01557563984079,,31.205843759472003,-12.860885712502807,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4593573,-2573875.468244715,False,False,False,False,520483.87932498107,False,False,False,False
