date,Open,High,Low,Close,Volume,aVWAP_peak_406,aVWAP_peak_361,aVWAP_peak_327,aVWAP_peak_309,aVWAP_peak_271,aVWAP_peak_232,aVWAP_peak_175,aVWAP_valley_430,aVWAP_valley_363,aVWAP_valley_335,aVWAP_valley_296,aVWAP_valley_226,aVWAP_valley_139,aVWAP_valley_138,aVWAP_valley_137,aVWAP_valley_81,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 17:00:00+00:00,2.57,2.57,2.57,2.57,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2023-12-25 17:00:00+00:00,2.57,2.57,2.57,2.57,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2023-12-26 17:00:00+00:00,2.57,2.57,2.57,2.57,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2023-12-27 17:00:00+00:00,2.57,2.57,2.46,2.48,750.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-750.0,-11.627906976744185,False,False,False,False,11.627906976744185,False,False,False,False
2023-12-28 17:00:00+00:00,2.48,2.48,2.48,2.48,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-750.0,-23.075536325941947,False,False,False,False,11.447629349197763,False,False,False,False
2023-12-29 17:00:00+00:00,2.53,2.67,2.53,2.65,200.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.502304147465445,-28.8479262672811,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-550.0,-31.244907855772304,False,False,False,False,14.370921917427255,False,False,False,False
2024-01-01 17:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.170506912442406,-16.156682027649765,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-550.0,-39.287622462659556,False,False,False,False,14.148116926459391,False,False,False,False
2024-01-02 17:00:00+00:00,2.64,2.855,2.64,2.73,163.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.52340758327804,-5.8312373225152,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-387.0,-44.678512036881884,False,False,False,False,16.455898059382502,False,False,False,False
2024-01-03 17:00:00+00:00,2.81,2.85,2.81,2.85,450.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.73031844962929,2.651596435383958,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63.0,-43.00907774173643,False,False,False,False,23.177512042957964,False,False,False,False
2024-01-04 17:00:00+00:00,2.71,2.76,2.69,2.72,400.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.913616641978734,2.651596435383958,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-337.0,-47.56707653643819,False,False,False,False,29.01972115857102,False,False,False,False
