date,Close,High,Low,Open,Volume,aVWAP_peak_195,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_150,aVWAP_valley_145,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_95,aVWAP_OB_bull_171,aVWAP_OB_bull_111,aVWAP_OB_bull_95,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,90.7473672312,90.9611117366,89.3794023963,89.6187962424,3659098,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3659098.0,False,False,False,False
2022-01-07 00:00:00+00:00,95.8686855816,96.0867049772,90.9782112971,90.9782112971,7429313,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7429313,550319.4814814815,False,False,False,False,3938373.185185185,False,False,False,False
2022-01-14 00:00:00+00:00,100.3145712948,100.3231210751,95.0393569005,95.9798327244,5866512,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13295825,1494431.001371742,False,False,False,False,4081198.2825788753,False,False,False,False
2022-01-21 00:00:00+00:00,98.2113253613,102.0929255801,97.612840746,101.1268004155,10765682,,,,,,,,,,,,,,,,,#000000,,,,94.39118235103362,44.697914566211466,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2530143,1571150.4086775389,False,False,False,False,4576345.22461007,False,False,False,False
2022-01-28 00:00:00+00:00,96.6826569044,97.958767956,94.7230150324,96.5184688782,12730000,,,,,,,,,,,,,,,,,#000000,,,,87.34003131026238,38.26242250936579,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10199857,699223.9339606841,False,False,False,False,5180319.652416731,False,False,False,False
2022-02-04 00:00:00+00:00,99.2521237516,100.29543076,96.501587093,96.5791884407,6769543,,,,,,,,,,,,,,,,,#000000,,,,83.97164988972239,35.53520099484359,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3430314,393332.2351487816,False,False,False,False,5298039.900385862,False,False,False,False
2022-02-11 00:00:00+00:00,98.8899841288,100.7437941024,98.4416207863,99.5280396546,6962157,,,,,,,,,,,,,,,,,#000000,,,,80.95508506324602,33.15006212434251,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10392471,-405616.152640017,False,False,False,False,5421307.833690613,False,False,False,False
2022-02-18 00:00:00+00:00,95.2944550171,99.1400329159,95.0616509739,98.6226905977,5798676,,,,,,,,,,,,,,,,,#000000,,,,73.94878344745739,26.976056609131277,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16191147,-1574914.7339259416,False,False,False,False,5449261.031195011,False,False,False,False
2022-02-25 00:00:00+00:00,95.2685879012,96.7085240203,90.933086827,95.1478746936,7754430,,,,,,,,,,,,,,,,,#000000,,,,68.9155865601885,22.80803823548831,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23945577,-3232000.827709205,False,False,False,False,5620014.288143529,False,False,False,False
2022-03-04 00:00:00+00:00,93.7251833185,95.8204197073,92.5094288707,93.9666097337,8908497,,,,,,,,,,,,,,,,,#000000,,,,63.676296705223955,18.45685478653543,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.05777439394610047,-0.05777439394610047,False,False,False,False,-32854074,-5426228.470101116,False,False,False,False,5863605.6001328975,False,False,False,False
2022-03-11 00:00:00+00:00,93.4492674155,94.742623211,89.9140949076,93.3802884397,6543093,,,,,,,,,,,,,,,,,#000000,,92.70199517803334,,59.656622187372186,15.262266465960863,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2003013241807472,False,False,False,False,-39397167,-7942594.287130663,False,False,False,False,5913938.000123054,False,False,False,False
2022-03-18 00:00:00+00:00,97.3293348021,97.5966283332,92.9405474692,93.9148755019,5076400,,,,,,,,,,,,,,,,,#000000,,94.12340916076558,,60.01478004229331,15.262266465960863,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.07222849995916607,-0.13626491206995664,False,False,False,False,-34320767,-9896533.006602466,False,False,False,False,5851898.148262087,False,False,False,False
2022-03-25 00:00:00+00:00,97.7432086567,98.7692709212,96.1135803543,97.665607309,3618126,,,,,,,,,,,,,,,,,#000000,,96.23858390731557,,60.54974101582526,15.262266465960863,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11904251858417288,-0.008611196742891881,False,False,False,False,-30702641,-11437726.19129858,False,False,False,False,5686433.544687117,False,False,False,False
2022-04-01 00:00:00+00:00,94.6219100034,98.0105021878,93.8027846662,97.368135476,4017642,,,,,,,,,,,,,,,,,#000000,,95.75236075661141,,57.96092280550977,14.81323333753977,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.00489618603394048,-0.00675369138841618,False,False,False,False,-34720283,-13162360.028980168,False,False,False,False,5562819.356191776,False,False,False,False
2022-04-08 00:00:00+00:00,93.7251833185,96.5705660688,92.3281866119,94.8460916747,3796358,,,,,,,,,,,,,,,,,#000000,,95.30985206659619,,55.38834075777671,12.51813482969824,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1381682396715786,-0.0724609655299974,False,False,False,False,-38516641,-15040454.915722378,False,False,False,False,5431970.366844237,False,False,False,False
2022-04-15 00:00:00+00:00,93.5613582511,94.5960428875,92.2162682237,93.8286517822,3201577,,,,,,,,,,,,,,,,,#000000,,94.97498604725627,,53.417424582748296,10.756048435847362,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2363837485926616,-0.1544223570613295,False,False,False,False,-41718218,-17016585.514557756,False,False,False,False,5266756.0433742935,False,False,False,False
2022-04-22 00:00:00+00:00,90.8487600292,97.1482649908,90.7791507887,93.3975331836,6882483,,,,,,,,,,,,,,,,,#000000,,94.42075005620549,,50.00534002867624,7.575781559335503,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.11947267379563725,-0.13694751542848338,False,False,False,False,-48600701,-19356149.624590516,False,False,False,False,5386439.521642864,False,False,False,False
2022-04-29 00:00:00+00:00,87.9077696174,90.3266907253,87.3944014685,90.0395526082,5192937,,,,,,,,,,,,,,,,,#000000,,93.44931460549043,,45.86322002323355,3.7193810021559415,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.23988788492193866,False,False,False,False,-53793638,-21907074.68943566,False,False,False,False,5372106.00152117,False,False,False,False
