date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_822,aVWAP_peak_796,aVWAP_peak_768,aVWAP_valley_831,aVWAP_valley_808,aVWAP_valley_720,aVWAP_valley_696,aVWAP_valley_672,aVWAP_valley_632,aVWAP_valley_587,aVWAP_valley_526,aVWAP_valley_498,aVWAP_valley_426,aVWAP_valley_364,aVWAP_valley_347,aVWAP_valley_314,aVWAP_OB_bull_808,aVWAP_OB_bull_720,aVWAP_OB_bull_632,aVWAP_OB_bull_314,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,51.925,51.97,51.74,51.795,6102.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6102.0,False,False,False,False
2025-01-27 16:00:00+00:00,51.78,51.835,51.635,51.68,6164.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6164.0,-95.56589147286822,False,False,False,False,6102.961240310077,False,False,False,False
2025-01-27 17:00:00+00:00,51.685,51.715,51.62,51.645,3119.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9283.0,-238.00673036476172,False,False,False,False,6056.69827534403,False,False,False,False
2025-01-27 18:00:00+00:00,51.645,51.845,51.605,51.825,4081.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.869174161897057,-32.11774325429265,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5202.0,-314.96786632809875,False,False,False,False,6026.067294330944,False,False,False,False
2025-01-27 19:00:00+00:00,51.825,52.005,51.825,51.97,4505.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.83758549094644,-17.138323507862033,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-697.0,-320.89084514471733,False,False,False,False,6002.484855659146,False,False,False,False
2025-01-27 20:00:00+00:00,51.965,52.145,51.92,52.12,7866.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.35046528736415,-5.790649944009758,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7169.0,-204.7685064603031,False,False,False,False,6031.376563323344,False,False,False,False
2025-01-28 15:00:00+00:00,52.15,52.35,52.1,52.13,6880.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.15780532802057,1.335868712994099,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14049.0,16.220152554585326,False,False,False,False,6044.5335158299595,False,False,False,False
2025-01-28 16:00:00+00:00,52.13,52.145,51.9,51.995,7149.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.03904952618421,1.335868712994099,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6900.0,122.94542150722742,False,False,False,False,6061.65702721244,False,False,False,False
2025-01-28 17:00:00+00:00,51.995,52.165,51.97,52.1,5178.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.20176577127882,1.5248769145515837,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12078.0,308.29510489471227,False,False,False,False,6047.9569182634095,False,False,False,False
2025-01-28 18:00:00+00:00,52.1,52.175,52.01,52.01,4319.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.3282133700775,1.5248769145515837,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7759.0,423.80990946998804,False,False,False,False,6021.151384646922,False,False,False,False
