date,Open,High,Low,Close,Volume,aVWAP_peak_306,aVWAP_peak_277,aVWAP_peak_257,aVWAP_peak_217,aVWAP_peak_171,aVWAP_valley_360,aVWAP_OB_bull_360,aVWAP_OB_bear_217,aVWAP_OB_bear_171,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,167.8,168.75,167.67,167.81,3335.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3335.0,False,False,False,False
2023-11-21 17:00:00+00:00,166.25,166.765,164.7,165.08,4223.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4223.0,-65.47286821705427,False,False,False,False,3348.767441860465,False,False,False,False
2023-11-22 17:00:00+00:00,167.28,167.28,166.325,166.505,2358.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.332323669407119,-68.49848550411068,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1865.0,-93.37251367105341,False,False,False,False,3333.4067063277444,False,False,False,False
2023-11-23 17:00:00+00:00,166.505,166.505,166.505,166.505,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.5538727823452,-59.865858935525694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1865.0,-120.8396064823549,False,False,False,False,3281.7259821986318,False,False,False,False
2023-11-24 17:00:00+00:00,166.665,166.9,166.5,166.8,738.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.890734048238848,-51.78280495589256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1127.0,-136.43899242836488,False,False,False,False,3242.288370071521,False,False,False,False
2023-11-27 17:00:00+00:00,167.46,168.4,166.685,168.3,3856.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.210313353002846,-39.93067868464643,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2729.0,-92.01358169304139,False,False,False,False,3251.8032790626603,False,False,False,False
2023-11-28 17:00:00+00:00,167.985,167.985,165.985,167.1,4101.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.97236257511403,-35.93836464469183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1372.0,-111.8583323644671,False,False,False,False,3264.9691196973477,False,False,False,False
2023-11-29 17:00:00+00:00,169.54,170.48,169.54,170.265,6067.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.95044889798153,-25.954288381899065,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4695.0,-37.33339697897148,False,False,False,False,3308.411458926846,False,False,False,False
2023-11-30 17:00:00+00:00,173.18,174.65,172.26,174.315,15791.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.76959952951289,-15.39702976077345,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20486.0,280.8578184780668,False,False,False,False,3501.9399634396077,False,False,False,False
2023-12-01 17:00:00+00:00,175.2,176.77,175.11,176.21,5827.0,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.38004563978475,-7.028573976576993,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26313.0,684.4569220675542,False,False,False,False,3537.9874058669006,False,False,False,False
